ts_code,trade_date,up_limit,down_limit
000001.SZ,20260209,12.16,9.95
000002.SZ,20260209,5.29,4.33
000004.SZ,20260209,10.26,9.28
000006.SZ,20260209,9.88,8.08
000007.SZ,20260209,13.0,10.64
000008.SZ,20260209,3.29,2.69
000009.SZ,20260209,10.4,8.51
000010.SZ,20260209,3.91,3.2
000011.SZ,20260209,9.97,8.15
000012.SZ,20260209,5.12,4.19
000014.SZ,20260209,14.53,11.89
000016.SZ,20260209,4.05,3.31
000017.SZ,20260209,8.48,6.94
000019.SZ,20260209,7.83,6.41
000020.SZ,20260209,16.83,13.77
000021.SZ,20260209,29.91,24.47
000025.SZ,20260209,20.13,16.47
000026.SZ,20260209,17.02,13.92
000027.SZ,20260209,7.39,6.05
000028.SZ,20260209,29.08,23.8
000029.SZ,20260209,24.31,19.89
000030.SZ,20260209,5.93,4.85
000031.SZ,20260209,4.1,3.36
000032.SZ,20260209,21.54,17.62
000034.SZ,20260209,39.44,32.27
000035.SZ,20260209,6.58,5.38
000036.SZ,20260209,6.15,5.03
000037.SZ,20260209,10.43,8.53
000039.SZ,20260209,12.08,9.88
000042.SZ,20260209,10.08,8.24
000045.SZ,20260209,14.19,11.61
000048.SZ,20260209,20.13,16.47
000049.SZ,20260209,28.61,23.41
000050.SZ,20260209,10.26,8.4
000055.SZ,20260209,4.39,3.59
000056.SZ,20260209,2.51,2.05
000058.SZ,20260209,9.98,8.16
000059.SZ,20260209,6.47,5.29
000060.SZ,20260209,7.56,6.18
000061.SZ,20260209,10.11,8.27
000062.SZ,20260209,26.59,21.75
000063.SZ,20260209,39.94,32.68
000065.SZ,20260209,13.23,10.83
000066.SZ,20260209,17.59,14.39
000068.SZ,20260209,3.88,3.18
000069.SZ,20260209,2.98,2.44
000070.SZ,20260209,15.73,12.87
000078.SZ,20260209,4.18,3.42
000088.SZ,20260209,4.97,4.07
000089.SZ,20260209,7.92,6.48
000090.SZ,20260209,4.37,3.57
000096.SZ,20260209,12.3,10.06
000099.SZ,20260209,21.78,17.82
000100.SZ,20260209,5.39,4.41
000151.SZ,20260209,14.97,12.25
000153.SZ,20260209,7.35,6.01
000155.SZ,20260209,13.78,11.28
000156.SZ,20260209,9.42,7.7
000157.SZ,20260209,10.26,8.4
000158.SZ,20260209,21.91,17.93
000159.SZ,20260209,7.65,6.26
000166.SZ,20260209,5.58,4.56
000301.SZ,20260209,14.07,11.51
000333.SZ,20260209,87.49,71.59
000338.SZ,20260209,26.16,21.4
000400.SZ,20260209,32.8,26.84
000401.SZ,20260209,5.8,4.74
000402.SZ,20260209,3.17,2.59
000403.SZ,20260209,14.98,12.26
000404.SZ,20260209,7.83,6.41
000407.SZ,20260209,5.6,4.58
000408.SZ,20260209,91.3,74.7
000409.SZ,20260209,12.8,10.48
000410.SZ,20260209,8.17,6.69
000411.SZ,20260209,13.5,11.04
000415.SZ,20260209,5.72,4.68
000417.SZ,20260209,9.22,7.54
000419.SZ,20260209,7.33,5.99
000420.SZ,20260209,5.06,4.14
000421.SZ,20260209,7.79,6.37
000422.SZ,20260209,17.04,13.94
000423.SZ,20260209,59.81,48.93
000425.SZ,20260209,12.6,10.31
000426.SZ,20260209,52.82,43.22
000428.SZ,20260209,4.38,3.58
000429.SZ,20260209,13.43,10.99
000430.SZ,20260209,7.65,6.93
000488.SZ,20260209,2.21,2.0
000498.SZ,20260209,6.84,5.6
000501.SZ,20260209,11.15,9.13
000503.SZ,20260209,10.2,8.34
000504.SZ,20260209,9.2,8.32
000505.SZ,20260209,7.89,6.45
000506.SZ,20260209,21.4,17.51
000507.SZ,20260209,5.98,4.9
000509.SZ,20260209,3.81,3.11
000510.SZ,20260209,17.19,14.07
000513.SZ,20260209,39.01,31.91
000514.SZ,20260209,5.69,4.65
000516.SZ,20260209,5.39,4.41
000517.SZ,20260209,2.29,1.87
000518.SZ,20260209,2.74,2.48
000519.SZ,20260209,20.22,16.54
000520.SZ,20260209,4.87,3.99
000521.SZ,20260209,7.29,5.97
000523.SZ,20260209,4.48,3.66
000524.SZ,20260209,13.98,11.44
000525.SZ,20260209,6.72,5.5
000526.SZ,20260209,42.24,34.56
000528.SZ,20260209,12.63,10.33
000529.SZ,20260209,6.84,5.6
000530.SZ,20260209,7.6,6.22
000531.SZ,20260209,6.94,5.68
000532.SZ,20260209,17.42,14.26
000533.SZ,20260209,12.38,10.13
000534.SZ,20260209,31.96,26.15
000536.SZ,20260209,5.14,4.2
000537.SZ,20260209,9.34,7.64
000538.SZ,20260209,62.7,51.3
000539.SZ,20260209,5.32,4.36
000541.SZ,20260209,6.94,5.68
000543.SZ,20260209,8.76,7.16
000544.SZ,20260209,9.45,7.73
000545.SZ,20260209,3.25,2.66
000546.SZ,20260209,6.37,5.21
000547.SZ,20260209,33.39,27.32
000548.SZ,20260209,6.39,5.23
000550.SZ,20260209,19.58,16.02
000551.SZ,20260209,16.53,13.53
000552.SZ,20260209,2.72,2.22
000553.SZ,20260209,6.66,5.45
000554.SZ,20260209,9.09,7.43
000555.SZ,20260209,19.64,16.07
000557.SZ,20260209,5.48,4.48
000558.SZ,20260209,5.83,4.77
000559.SZ,20260209,19.16,15.68
000560.SZ,20260209,3.91,3.2
000561.SZ,20260209,12.55,10.27
000563.SZ,20260209,3.98,3.26
000564.SZ,20260209,2.59,2.12
000565.SZ,20260209,9.16,7.5
000566.SZ,20260209,6.97,5.71
000567.SZ,20260209,6.44,5.27
000568.SZ,20260209,135.11,110.55
000570.SZ,20260209,6.53,5.35
000571.SZ,20260209,6.75,5.53
000572.SZ,20260209,7.82,6.4
000573.SZ,20260209,4.76,3.9
000576.SZ,20260209,11.69,9.57
000581.SZ,20260209,22.68,18.56
000582.SZ,20260209,10.63,8.69
000586.SZ,20260209,16.07,13.15
000589.SZ,20260209,5.64,4.62
000590.SZ,20260209,12.94,10.58
000591.SZ,20260209,6.12,5.0
000592.SZ,20260209,12.78,10.46
000593.SZ,20260209,15.8,12.92
000595.SZ,20260209,6.5,5.88
000596.SZ,20260209,147.06,120.32
000597.SZ,20260209,5.79,4.73
000598.SZ,20260209,7.91,6.47
000599.SZ,20260209,7.56,6.18
000600.SZ,20260209,9.38,7.68
000601.SZ,20260209,5.69,4.65
000603.SZ,20260209,52.31,42.8
000605.SZ,20260209,7.92,6.48
000607.SZ,20260209,5.6,4.58
000608.SZ,20260209,3.74,3.38
000609.SZ,20260209,8.64,7.82
000610.SZ,20260209,11.36,9.3
000612.SZ,20260209,14.33,11.73
000615.SZ,20260209,3.26,2.95
000617.SZ,20260209,9.77,7.99
000619.SZ,20260209,7.22,5.9
000620.SZ,20260209,3.53,2.89
000623.SZ,20260209,20.81,17.03
000625.SZ,20260209,12.31,10.07
000626.SZ,20260209,8.51,6.97
000628.SZ,20260209,52.62,43.06
000629.SZ,20260209,4.02,3.29
000630.SZ,20260209,7.82,6.4
000631.SZ,20260209,4.28,3.5
000632.SZ,20260209,5.58,4.56
000633.SZ,20260209,8.39,6.87
000635.SZ,20260209,11.19,9.15
000636.SZ,20260209,23.41,19.15
000637.SZ,20260209,5.26,4.3
000638.SZ,20260209,2.0,1.81
000639.SZ,20260209,3.22,2.64
000650.SZ,20260209,6.55,5.36
000651.SZ,20260209,42.42,34.7
000652.SZ,20260209,4.71,3.85
000655.SZ,20260209,11.17,9.14
000656.SZ,20260209,1.51,1.37
000657.SZ,20260209,52.72,43.14
000659.SZ,20260209,4.86,3.98
000661.SZ,20260209,99.3,81.24
000663.SZ,20260209,8.78,7.18
000665.SZ,20260209,6.16,5.04
000668.SZ,20260209,14.64,13.24
000669.SZ,20260209,3.23,2.93
000670.SZ,20260209,9.2,7.52
000672.SZ,20260209,16.24,13.28
000676.SZ,20260209,10.26,8.4
000677.SZ,20260209,4.5,3.68
000678.SZ,20260209,14.84,12.14
000679.SZ,20260209,8.09,6.62
000680.SZ,20260209,14.08,11.52
000681.SZ,20260209,28.39,23.23
000682.SZ,20260209,14.32,11.72
000683.SZ,20260209,9.05,7.41
000685.SZ,20260209,13.41,10.97
000686.SZ,20260209,9.93,8.13
000688.SZ,20260209,30.33,24.81
000690.SZ,20260209,4.83,3.95
000691.SZ,20260209,8.97,8.11
000692.SZ,20260209,4.24,3.47
000695.SZ,20260209,14.06,11.5
000697.SZ,20260209,9.14,8.27
000698.SZ,20260209,4.05,3.67
000700.SZ,20260209,16.92,13.84
000701.SZ,20260209,6.91,5.65
000702.SZ,20260209,7.81,6.39
000703.SZ,20260209,13.84,11.32
000705.SZ,20260209,10.46,8.56
000707.SZ,20260209,7.18,5.88
000708.SZ,20260209,16.65,13.63
000709.SZ,20260209,2.72,2.22
000710.SZ,20260209,13.89,11.37
000711.SZ,20260209,2.85,2.57
000712.SZ,20260209,13.32,10.9
000713.SZ,20260209,7.52,6.16
000715.SZ,20260209,7.13,5.83
000716.SZ,20260209,6.75,5.53
000717.SZ,20260209,2.83,2.31
000718.SZ,20260209,2.63,2.15
000719.SZ,20260209,14.41,11.79
000720.SZ,20260209,4.08,3.34
000721.SZ,20260209,9.81,8.03
000722.SZ,20260209,14.12,11.56
000723.SZ,20260209,5.42,4.44
000725.SZ,20260209,4.81,3.93
000726.SZ,20260209,8.44,6.9
000727.SZ,20260209,2.78,2.28
000728.SZ,20260209,8.99,7.35
000729.SZ,20260209,14.0,11.46
000731.SZ,20260209,7.55,6.17
000733.SZ,20260209,58.74,48.06
000735.SZ,20260209,8.51,6.97
000736.SZ,20260209,5.48,4.96
000737.SZ,20260209,17.82,14.58
000738.SZ,20260209,29.26,23.94
000739.SZ,20260209,20.67,16.91
000750.SZ,20260209,4.63,3.79
000751.SZ,20260209,6.13,5.01
000752.SZ,20260209,11.42,10.34
000753.SZ,20260209,7.88,6.44
000755.SZ,20260209,5.87,4.81
000756.SZ,20260209,17.56,14.36
000757.SZ,20260209,5.76,4.72
000758.SZ,20260209,8.04,6.58
000759.SZ,20260209,7.92,6.48
000761.SZ,20260209,4.08,3.34
000762.SZ,20260209,28.48,23.3
000766.SZ,20260209,25.3,20.7
000767.SZ,20260209,3.76,3.08
000768.SZ,20260209,32.08,26.24
000776.SZ,20260209,23.42,19.16
000777.SZ,20260209,27.37,22.39
000778.SZ,20260209,5.59,4.57
000779.SZ,20260209,9.78,8.0
000782.SZ,20260209,6.75,5.53
000783.SZ,20260209,8.76,7.16
000785.SZ,20260209,3.3,2.7
000786.SZ,20260209,31.46,25.74
000788.SZ,20260209,6.95,5.69
000789.SZ,20260209,6.22,5.09
000790.SZ,20260209,4.46,3.65
000791.SZ,20260209,7.33,5.99
000792.SZ,20260209,35.64,29.16
000793.SZ,20260209,2.87,2.59
000795.SZ,20260209,10.74,8.78
000796.SZ,20260209,7.08,5.8
000797.SZ,20260209,3.48,2.84
000798.SZ,20260209,12.64,10.34
000799.SZ,20260209,62.02,50.74
000800.SZ,20260209,7.66,6.26
000801.SZ,20260209,17.17,14.05
000802.SZ,20260209,5.13,4.19
000803.SZ,20260209,9.59,7.85
000807.SZ,20260209,34.87,28.53
000809.SZ,20260209,3.78,3.1
000810.SZ,20260209,12.79,10.47
000811.SZ,20260209,18.76,15.35
000812.SZ,20260209,4.9,4.01
000813.SZ,20260209,4.33,3.55
000815.SZ,20260209,14.85,12.15
000816.SZ,20260209,4.04,3.3
000818.SZ,20260209,23.31,19.07
000819.SZ,20260209,18.26,14.94
000820.SZ,20260209,3.64,3.3
000821.SZ,20260209,16.25,14.71
000822.SZ,20260209,7.03,5.75
000823.SZ,20260209,15.31,12.53
000825.SZ,20260209,5.4,4.42
000826.SZ,20260209,2.38,1.94
000828.SZ,20260209,11.97,9.79
000829.SZ,20260209,11.33,9.27
000830.SZ,20260209,19.31,15.8
000831.SZ,20260209,56.87,46.53
000833.SZ,20260209,21.25,17.39
000837.SZ,20260209,13.27,10.85
000838.SZ,20260209,3.0,2.46
000839.SZ,20260209,3.18,2.6
000848.SZ,20260209,9.42,7.7
000850.SZ,20260209,6.61,5.41
000852.SZ,20260209,8.87,7.25
000856.SZ,20260209,12.14,9.94
000858.SZ,20260209,117.7,96.3
000859.SZ,20260209,11.37,9.31
000860.SZ,20260209,16.23,13.28
000862.SZ,20260209,6.94,5.68
000863.SZ,20260209,6.73,5.51
000868.SZ,20260209,5.4,4.42
000869.SZ,20260209,23.0,18.82
000875.SZ,20260209,7.49,6.13
000876.SZ,20260209,9.56,7.82
000877.SZ,20260209,5.75,4.71
000878.SZ,20260209,24.87,20.35
000880.SZ,20260209,35.2,28.8
000881.SZ,20260209,9.1,7.44
000882.SZ,20260209,2.17,1.77
000883.SZ,20260209,5.05,4.13
000885.SZ,20260209,15.03,12.29
000886.SZ,20260209,7.25,5.93
000887.SZ,20260209,22.76,18.62
000888.SZ,20260209,15.68,12.83
000889.SZ,20260209,4.04,3.3
000890.SZ,20260209,5.91,4.83
000892.SZ,20260209,8.15,6.67
000893.SZ,20260209,58.95,48.23
000895.SZ,20260209,29.19,23.89
000897.SZ,20260209,2.51,2.05
000898.SZ,20260209,2.76,2.26
000899.SZ,20260209,11.69,9.57
000900.SZ,20260209,4.66,3.82
000901.SZ,20260209,29.51,24.15
000902.SZ,20260209,18.32,14.99
000903.SZ,20260209,2.76,2.5
000905.SZ,20260209,13.77,11.27
000906.SZ,20260209,6.78,5.54
000908.SZ,20260209,7.2,6.52
000909.SZ,20260209,5.81,5.25
000910.SZ,20260209,8.48,6.94
000911.SZ,20260209,7.33,5.99
000912.SZ,20260209,5.07,4.15
000913.SZ,20260209,17.34,14.18
000915.SZ,20260209,35.34,28.92
000917.SZ,20260209,11.55,9.45
000919.SZ,20260209,8.56,7.0
000920.SZ,20260209,13.86,11.34
000921.SZ,20260209,26.47,21.65
000922.SZ,20260209,15.43,12.63
000923.SZ,20260209,25.48,20.84
000925.SZ,20260209,9.08,7.43
000926.SZ,20260209,2.54,2.08
000927.SZ,20260209,3.11,2.55
000928.SZ,20260209,7.4,6.06
000929.SZ,20260209,10.4,9.41
000930.SZ,20260209,7.12,5.82
000931.SZ,20260209,5.72,4.68
000932.SZ,20260209,6.73,5.51
000933.SZ,20260209,34.68,28.38
000935.SZ,20260209,29.93,24.49
000936.SZ,20260209,9.1,7.44
000937.SZ,20260209,6.05,4.95
000938.SZ,20260209,26.79,21.92
000948.SZ,20260209,18.67,15.27
000949.SZ,20260209,7.46,6.1
000950.SZ,20260209,6.63,5.43
000951.SZ,20260209,21.37,17.49
000952.SZ,20260209,8.73,7.15
000953.SZ,20260209,7.99,6.53
000955.SZ,20260209,6.39,5.23
000957.SZ,20260209,13.23,10.83
000958.SZ,20260209,7.11,5.81
