ts_code,trade_date,auction_price,auction_vol,auction_amount,auction_pct_chg,auction_amount_ratio,auction_strength_score
600000.SH,20260911,9.35,377800,3532430.0,0.0,5.842340040613743,45.0
600004.SH,20260911,7.83,23300,182439.0,0.12787723785165905,2.1678210955553423,45.76726342710995
600006.SH,20260911,5.26,120300,632778.0,-0.37878787878788955,7.267713286690556,42.72727272727266
600007.SH,20260911,19.1,2300,43930.0,0.0,1.570175795709728,45.0
600008.SH,20260911,2.82,240900,679338.0,-0.35335689045937757,3.1231101281319766,42.87985865724374
600009.SH,20260911,23.46,97100,2277966.0,-0.25510204081632404,13.428002201117021,43.469387755102055
600010.SH,20260911,2.18,5174799,11281062.0,-0.45662100456620447,12.962946745909345,42.260273972602775
600011.SH,20260911,6.95,252300,1753485.0,0.0,3.795890500669316,45.0
600012.SH,20260911,15.87,43000,682410.0,0.06305170239595537,5.302779493044147,45.37831021437573
600015.SH,20260911,6.43,396700,2550781.0,0.0,4.692950083731,45.0
600016.SH,20260911,3.66,991500,3628890.0,0.273972602739736,2.3934579962397757,46.643835616438416
600017.SH,20260911,2.91,125200,364332.0,0.0,3.603963956759753,45.0
600018.SH,20260911,5.51,86900,478819.0,-0.18115942028985588,2.0990923960045986,43.91304347826087
600019.SH,20260911,5.9,361400,2132260.0,-0.33783783783782884,4.114227261674135,42.972972972973025
600020.SH,20260911,3.91,37100,145061.0,-0.25510204081632404,3.517669401252224,43.469387755102055
600021.SH,20260911,13.74,206500,2837310.0,-0.07272727272726875,3.8559869760649446,44.56363636363639
600022.SH,20260911,1.35,722700,975645.0,0.0,8.004454196184636,45.0
600023.SH,20260911,4.99,137200,684628.0,0.20080321285140812,2.6827018855151166,46.20481927710845
600025.SH,20260911,9.75,90900,886275.0,0.30864197530864335,2.2640569195724494,46.85185185185186
600026.SH,20260911,21.82,1554000,33908280.0,2.4413145539906145,23.289687469996306,59.647887323943685
600027.SH,20260911,4.87,148700,724169.0,-0.2049180327868827,1.950338612075431,43.7704918032787
