ts_code,name,industry,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount_x,pct_chg,amount,vol,turnover_rate_f,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,limit_up_flag,seal_amount_y,seal_amount,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_small,_bonus,_penalty,StrengthScore
600531.SH,豫光金铅,铅锌,20260126,U,18.63,18.63,15.25,0.0,337934469.0,92503,92503,337934469.0,9.9764,201120.854,107955.37,1.2178,1.2178,,2252856.4064,0.08,120114415.34,1,337934469.0,337934469.0,0.8732394366197183,0.8450704225352113,0.971830985915493,1.0,0.5070422535211268,0.5070422535211268,0.05,0.0,84.323944
002009.SZ,天奇股份,工程机械,20260126,U,26.11,26.11,21.37,0.0,732345290.0,92500,92500,732345290.0,9.9832,178878.043,68509.4,2.3438,2.3438,,1050230.9035,0.1,,1,732345290.0,732345290.0,0.8309859154929577,0.8732394366197183,0.9577464788732394,0.9859154929577465,0.5070422535211268,0.5070422535211268,0.05,0.0,83.901408
603271.SH,永杰新材,铝,20260126,U,47.14,47.14,38.57,0.0,89177613.0,92504,92504,89177613.0,10.0117,55627.038,11800.39,2.9981,2.9981,,927338.08,0.47,,1,89177613.0,89177613.0,0.4225352112676056,1.0,0.9295774647887324,0.9154929577464789,0.5070422535211268,0.5070422535211268,0.05,0.0,78.71831
600791.SH,京能置业,全国地产,20260126,U,5.97,5.97,4.89,1.0,23135200.0,100454,134906,23135200.0,9.9448,161830.808,275628.58,11.1442,11.1442,,270369.36,1.89,,1,23135200.0,23135200.0,0.9859154929577465,0.9295774647887324,0.6619718309859155,0.3732394366197183,0.5070422535211268,0.5070422535211268,0.05,0.0,77.338028
002155.SZ,湖南黄金,黄金,20260126,U,25.27,25.27,20.67,0.0,4442720974.0,92500,92500,4442720974.0,10.0131,201237.898,79635.1,0.7849,0.7849,,3948819.8755,0.14,,1,4442720974.0,4442720974.0,0.39436619718309857,0.8309859154929577,0.9859154929577465,0.9436619718309859,0.5070422535211268,0.5070422535211268,0.05,0.0,75.169014
002667.SZ,威领股份,小金属,20260126,U,19.36,19.36,15.84,0.0,119249023.0,93257,93257,119249023.0,10.0,242633.242,127238.43,6.825,6.825,,504505.144,0.57,56664713.56,1,119249023.0,119249023.0,0.6267605633802817,0.8028169014084507,0.8028169014084507,0.9014084507042254,0.5070422535211268,0.5070422535211268,0.05,0.0,74.619718
603045.SH,福达合金,小金属,20260126,U,28.93,28.93,23.67,1.0,77849472.0,92503,93833,77849472.0,10.0,179901.552,62198.49,6.4014,6.4014,,391842.8334,1.11,,1,77849472.0,77849472.0,0.6267605633802817,0.8591549295774648,0.8169014084507042,0.647887323943662,0.5070422535211268,0.5070422535211268,0.05,0.0,74.338028
603132.SH,金徽股份,铅锌,20260126,U,18.33,18.33,14.99,0.0,55512405.0,93420,93420,55512405.0,10.024,125541.844,69642.0,4.3635,4.3635,,1792674.0,0.85,38583408.0,1,55512405.0,55512405.0,0.29577464788732394,0.971830985915493,0.9014084507042254,0.8028169014084507,0.5070422535211268,0.5070422535211268,0.05,0.0,74.239437
002218.SZ,拓日新能,新型电力,20260126,U,6.01,6.01,4.91,0.0,413943828.0,92500,92500,413943828.0,10.0733,126549.535,210564.95,2.45,2.45,,849225.3499,0.12,218524100.15,1,413943828.0,413943828.0,0.18309859154929578,0.9577464788732394,0.9436619718309859,0.9577464788732394,0.5070422535211268,0.5070422535211268,0.05,0.0,73.929577
603958.SH,哈森股份,服饰,20260126,U,15.11,15.11,12.37,0.0,92300946.0,95335,95335,92300946.0,9.9709,165815.626,112143.0,14.0072,14.0072,,331452.96,2.46,,1,92300946.0,92300946.0,0.9154929577464789,0.9154929577464789,0.5352112676056338,0.2535211267605634,0.5070422535211268,0.5070422535211268,0.05,0.0,72.211268
601615.SH,明阳智能,电气设备,20260126,U,23.82,23.82,19.49,0.0,871424329.0,92503,92503,871424329.0,10.0231,284722.247,119530.75,0.7016,0.7016,,5386885.1537,0.11,-90845930.0,1,871424329.0,871424329.0,0.30985915492957744,0.7464788732394366,1.0,0.971830985915493,0.5070422535211268,0.5070422535211268,0.05,0.0,71.957746
001288.SZ,运机集团,专用机械,20260126,U,38.15,38.15,31.21,0.0,26973576.0,93742,93742,26973576.0,10.0058,205508.573,54687.68,6.3366,6.3366,,896068.7069,1.01,,1,26973576.0,26973576.0,0.5070422535211268,0.8169014084507042,0.8309859154929577,0.7183098591549296,0.5070422535211268,0.5070422535211268,0.05,0.0,71.929577
002022.SZ,科华生物,医疗保健,20260126,U,6.95,6.95,5.69,0.0,70837173.0,130815,130815,70837173.0,9.9684,243414.579,362651.05,8.6678,8.6678,,357472.9428,6.35,,1,70837173.0,70837173.0,0.9366197183098591,0.7887323943661971,0.7183098591549296,0.09859154929577464,0.5070422535211268,0.5070422535211268,0.05,0.0,71.71831
001277.SZ,速达股份,专用机械,20260126,U,46.31,46.31,37.89,0.0,64833814.0,101630,101630,64833814.0,10.0,122367.3,26991.04,11.7181,11.7181,,351956.0,2.33,,1,64833814.0,64833814.0,0.6267605633802817,0.9859154929577465,0.6338028169014085,0.28169014084507044,0.5070422535211268,0.5070422535211268,0.05,0.0,71.042254
000603.SZ,盛达资源,铅锌,20260126,U,56.65,56.65,46.35,0.0,97220407.0,93042,93042,97220407.0,10.0,808481.039,142903.04,3.6179,3.6179,,3908676.3451,0.34,,1,97220407.0,97220407.0,0.6267605633802817,0.5070422535211268,0.9154929577464789,0.9295774647887324,0.5070422535211268,0.5070422535211268,0.05,0.0,69.408451
002524.SZ,光正眼科,医疗保健,20260126,U,5.05,5.05,4.13,0.0,126916600.0,94342,94342,126916600.0,10.0218,132498.934,266364.21,6.9786,6.9786,,260242.4449,1.64,,1,126916600.0,126916600.0,0.323943661971831,0.9436619718309859,0.7887323943661971,0.4507042253521127,0.5070422535211268,0.5070422535211268,0.05,0.0,68.943662
603331.SH,百达精工,专用机械,20260126,U,15.7,15.7,12.84,0.0,119705105.0,92504,92504,119705105.0,10.021,167391.375,106618.71,7.4499,7.4499,,317415.7485,1.2,,1,119705105.0,119705105.0,0.3380281690140845,0.8873239436619719,0.7746478873239436,0.6056338028169014,0.5070422535211268,0.5070422535211268,0.05,0.0,68.690141
603895.SH,天永智能,专用机械,20260126,U,34.39,34.39,28.13,2.0,13776634.0,94618,95621,13776634.0,10.0128,166517.094,49341.0,8.7137,8.7137,,371687.12,3.32,,1,13776634.0,13776634.0,0.4084507042253521,0.9014084507042254,0.704225352112676,0.2112676056338028,0.5070422535211268,0.5070422535211268,0.05,0.0,65.760563
605056.SH,咸亨国际,电器仪表,20260126,U,21.27,21.27,17.41,0.0,79907136.0,142923,142923,79907136.0,9.9793,340812.868,167317.98,14.3057,14.3057,,872670.3245,2.58,,1,79907136.0,79907136.0,0.8450704225352113,0.704225352112676,0.5211267605633803,0.23943661971830985,0.5070422535211268,0.5070422535211268,0.05,0.0,65.056338
002506.SZ,协鑫集成,电气设备,20260126,U,3.45,3.45,2.83,1.0,228602112.0,92500,95215,228602112.0,9.8726,1358173.889,3941219.23,9.5285,9.5285,,2018359.1673,1.48,188188640.41,1,228602112.0,228602112.0,1.0,0.352112676056338,0.6901408450704225,0.49295774647887325,0.5070422535211268,0.5070422535211268,0.05,0.0,64.098592
603619.SH,中曼石油,石油开采,20260126,U,31.05,31.05,25.41,0.0,57236949.0,135214,135214,57236949.0,9.9894,915664.061,307379.5,8.2091,8.2091,,1435560.9214,1.7,,1,57236949.0,57236949.0,0.7887323943661971,0.4788732394366197,0.7323943661971831,0.4154929577464789,0.5070422535211268,0.5070422535211268,0.05,0.0,63.816901
002575.SZ,群兴玩具,文教休闲,20260126,U,6.95,6.95,5.69,0.0,138865865.0,141200,141200,138865865.0,9.9684,553376.314,836284.06,15.6307,15.6307,,428467.5,4.02,,1,138865865.0,138865865.0,0.9366197183098591,0.6338028169014085,0.4788732394366197,0.18309859154929578,0.5070422535211268,0.5070422535211268,0.05,0.0,63.577465
002030.SZ,达安基因,医疗保健,20260126,U,7.01,7.01,5.73,0.0,78222332.0,93003,93003,78222332.0,10.0471,356354.206,508545.99,5.2999,5.2999,,983815.6684,3.73,,1,78222332.0,78222332.0,0.23943661971830985,0.6901408450704225,0.8732394366197183,0.19718309859154928,0.5070422535211268,0.5070422535211268,0.05,0.0,60.492958
600078.SH,澄星股份,化工原料,20260126,U,13.41,13.41,10.97,0.0,45549733.0,100157,100157,45549733.0,10.0082,753449.397,573049.71,14.8598,14.8598,,907606.0466,0.82,,1,45549733.0,45549733.0,0.4788732394366197,0.5633802816901409,0.5070422535211268,0.8309859154929577,0.5070422535211268,0.5070422535211268,0.05,0.0,59.253521
600736.SH,苏州高新,园区开发,20260126,U,7.88,7.88,6.44,0.0,124480257.0,93309,93309,124480257.0,10.0559,413887.085,528174.1,8.1622,8.1622,,907218.8107,1.53,133654415.16,1,124480257.0,124480257.0,0.2112676056338028,0.6619718309859155,0.7464788732394366,0.4647887323943662,0.5070422535211268,0.5070422535211268,0.05,0.0,58.859155
600173.SH,卧龙新能,全国地产,20260126,U,8.71,8.71,7.13,0.0,58205446.0,145234,145234,58205446.0,9.9747,581469.163,704762.21,25.1223,25.1223,,610140.9385,1.82,,1,58205446.0,58205446.0,0.9014084507042254,0.6056338028169014,0.19718309859154928,0.39436619718309857,0.5070422535211268,0.5070422535211268,0.05,0.0,58.267606
601958.SH,金钼股份,小金属,20260126,U,21.92,21.92,17.94,2.0,18351796.0,140014,144108,18351796.0,9.9849,1904047.657,900889.83,10.1002,10.1002,,7072716.8448,1.98,,1,18351796.0,18351796.0,0.8169014084507042,0.2676056338028169,0.676056338028169,0.352112676056338,0.5070422535211268,0.5070422535211268,0.05,0.0,57.197183
603578.SH,三星新材,家用电器,20260126,U,14.98,14.98,12.26,0.0,32937245.0,145025,145025,32937245.0,9.9853,306072.637,210336.1,26.8783,26.8783,,270174.8339,5.52,,1,32937245.0,32937245.0,0.8028169014084507,0.7323943661971831,0.16901408450704225,0.1267605633802817,0.5070422535211268,0.5070422535211268,0.05,0.0,57.084507
301548.SZ,崇德科技,机械基件,20260126,U,81.58,81.58,54.38,0.0,72265929.0,93524,93524,72265929.0,20.0059,262311.81,33249.22,12.6736,12.6736,,709746.0,1.33,,1,72265929.0,72265929.0,0.09859154929577464,0.7605633802816901,0.5915492957746479,0.5492957746478874,0.5070422535211268,0.5070422535211268,0.05,0.0,56.971831
600489.SH,中金黄金,黄金,20260126,U,33.0,33.0,27.0,0.0,78812283.0,135247,135247,78812283.0,10.0,4153619.724,1274826.75,4.8556,4.8556,,15996131.4612,1.17,,1,78812283.0,78812283.0,0.6267605633802817,0.14084507042253522,0.8873239436619719,0.6338028169014085,0.5070422535211268,0.5070422535211268,0.05,0.0,56.957746
000629.SZ,钒钛股份,小金属,20260126,U,4.24,4.24,3.47,0.0,213613040.0,93930,93930,213613040.0,10.1299,1006083.584,2419287.52,5.8454,5.8454,,3939361.8863,0.94,,1,213613040.0,213613040.0,0.16901408450704225,0.43661971830985913,0.8591549295774648,0.7464788732394366,0.5070422535211268,0.5070422535211268,0.05,0.0,56.746479
000078.SZ,海王生物,医药商业,20260126,U,4.2,4.2,3.44,0.0,125018460.0,130712,130712,125018460.0,9.9476,1120449.91,2840819.32,20.1477,20.1477,,1105071.7679,1.7,,1,125018460.0,125018460.0,0.971830985915493,0.4084507042253521,0.29577464788732394,0.4154929577464789,0.5070422535211268,0.5070422535211268,0.05,0.0,56.549296
601869.SH,长飞光纤,通信设备,20260126,U,123.84,123.84,101.32,1.0,141400759.0,93937,105904,141400759.0,10.0018,1749332.916,143806.88,13.3558,13.3558,,10252776.8575,0.81,,1,141400759.0,141400759.0,0.5492957746478874,0.323943661971831,0.5633802816901409,0.8450704225352113,0.5070422535211268,0.5070422535211268,0.05,0.0,55.535211
601168.SH,西部矿业,铜,20260126,U,34.9,34.9,28.56,3.0,,130110,,,9.9905,4451897.75,1313460.5,7.9803,7.9803,,8316670.0,2.02,,1,0.0,0.0,0.7605633802816901,0.1267605633802817,0.7605633802816901,0.3380281690140845,0.5070422535211268,0.5070422535211268,0.05,0.0,54.098592
000426.SZ,兴业银锡,铅锌,20260126,U,63.67,63.67,52.09,21.0,45739445.0,93321,135230,45739445.0,10.0035,5017994.676,791904.91,6.139,6.139,,11305472.7502,0.93,54489099.44,1,45739445.0,45739445.0,0.5352112676056338,0.08450704225352113,0.8450704225352113,0.7605633802816901,0.5070422535211268,0.5070422535211268,0.05,0.0,54.014085
603353.SH,和顺石油,石油贸易,20260126,U,34.93,34.93,28.58,0.0,66482269.0,104215,104215,66482269.0,10.0157,397052.491,116966.51,20.9018,20.9018,,600467.658,1.04,,1,66482269.0,66482269.0,0.36619718309859156,0.676056338028169,0.2535211267605634,0.6901408450704225,0.5070422535211268,0.5070422535211268,0.05,0.0,53.957746
