ts_code,name,industry,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount_x,pct_chg,amount,vol,turnover_rate_f,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,limit_up_flag,seal_amount_y,seal_amount,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_small,_bonus,_penalty,StrengthScore
002943.SZ,宇晶股份,机床制造,20260203,U,81.11,81.11,66.37,0.0,205352919.0,93603,93603,205352919.0,9.9946,335239.804,42370.85,3.2218,3.2218,,1666471.1439,0.26,,1,205352919.0,205352919.0,0.7681159420289855,0.7681159420289855,0.9710144927536232,0.9855072463768116,0.5072463768115942,0.5072463768115942,0.05,0.0,80.304348
603095.SH,越剑智能,纺织机械,20260203,U,19.93,19.93,16.31,0.0,81439879.0,95708,95708,81439879.0,9.989,137551.592,71046.72,8.9731,8.9731,,514730.5156,0.73,,1,81439879.0,81439879.0,0.7971014492753623,0.9420289855072463,0.7246376811594203,0.8188405797101449,0.5072463768115942,0.5072463768115942,0.05,0.0,79.086957
000856.SZ,冀东装备,专用机械,20260203,U,11.59,11.59,9.49,0.0,63332384.0,93000,93000,63332384.0,9.962,151856.632,131024.01,8.2457,8.2457,,263093.0,2.22,,1,63332384.0,63332384.0,0.9710144927536232,0.927536231884058,0.7536231884057971,0.13043478260869565,0.5072463768115942,0.5072463768115942,0.05,0.0,76.913043
601992.SH,金隅集团,水泥,20260203,U,2.09,2.09,1.71,1.0,48283807.0,93307,93449,48283807.0,10.0,290837.096,1407910.31,4.6995,4.6995,,2231654.167,0.91,,1,48283807.0,48283807.0,0.6014492753623188,0.8115942028985508,0.9420289855072463,0.717391304347826,0.5072463768115942,0.5072463768115942,0.05,0.0,75.710145
603285.SH,键邦股份,化工原料,20260203,U,34.99,34.99,28.63,0.0,111999421.0,111811,111811,111999421.0,9.9969,199275.158,58578.02,9.4031,9.4031,,559840.0,1.18,,1,111999421.0,111999421.0,0.7391304347826086,0.9130434782608695,0.7101449275362319,0.5797101449275363,0.5072463768115942,0.5072463768115942,0.05,0.0,75.086957
600683.SH,京投发展,区域地产,20260203,U,5.45,5.45,4.46,0.0,88618035.0,92502,92502,88618035.0,10.101,46634.615,85568.1,2.6123,2.6123,,403723.7904,0.34,33164394.5,1,88618035.0,88618035.0,0.11594202898550725,0.9855072463768116,0.9855072463768116,0.9710144927536232,0.5072463768115942,0.5072463768115942,0.05,0.0,74.391304
301362.SZ,民爆光电,电气设备,20260203,U,64.78,64.78,43.18,0.0,479502855.0,92500,92500,479502855.0,20.0074,36048.774,5564.8,1.8756,1.8756,,678052.26,0.36,78469783.4,1,479502855.0,479502855.0,0.014492753623188406,1.0,1.0,0.9565217391304348,0.5072463768115942,0.5072463768115942,0.05,0.0,73.115942
002951.SZ,金时科技,广告包装,20260203,U,14.66,14.66,12.0,0.0,45482650.0,130206,130206,45482650.0,9.9775,119757.226,83238.62,12.2787,12.2787,,593730.0,3.29,,1,45482650.0,45482650.0,0.927536231884058,0.9565217391304348,0.5507246376811594,0.043478260869565216,0.5072463768115942,0.5072463768115942,0.05,0.0,72.130435
605599.SH,菜百股份,服饰,20260203,U,23.93,23.93,19.58,1.0,41167903.0,94653,95408,41167903.0,10.023,291709.152,125098.91,4.3171,4.3171,,1861222.2754,0.64,,1,41167903.0,41167903.0,0.2898550724637681,0.7971014492753623,0.9565217391304348,0.8840579710144928,0.5072463768115942,0.5072463768115942,0.05,0.0,71.347826
001400.SZ,江顺科技,专用机械,20260203,U,110.55,110.55,90.45,0.0,98154249.0,103354,103354,98154249.0,10.0,229161.914,21696.28,14.4642,14.4642,,663300.0,0.65,,1,98154249.0,98154249.0,0.6014492753623188,0.8985507246376812,0.4782608695652174,0.8695652173913043,0.5072463768115942,0.5072463768115942,0.05,0.0,69.913043
600149.SH,廊坊发展,综合类,20260203,U,5.92,5.92,4.84,0.0,40187807.0,92503,92503,40187807.0,10.0372,81539.422,137735.51,5.6,5.6,,225054.72,1.29,28519789.44,1,40187807.0,40187807.0,0.2028985507246377,0.9710144927536232,0.8695652173913043,0.5217391304347826,0.5072463768115942,0.5072463768115942,0.05,0.0,69.666667
603618.SH,杭电股份,电气设备,20260203,U,10.93,10.93,8.95,1.0,245843199.0,92501,93731,245843199.0,9.9598,489399.305,447812.84,13.8012,13.8012,,755673.5483,1.32,,1,245843199.0,245843199.0,0.9855072463768116,0.6811594202898551,0.5072463768115942,0.4927536231884058,0.5072463768115942,0.5072463768115942,0.05,0.0,68.73913
