trade_date,ts_code,name,limit_times,advance_stage,晋阶,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,up_stat
20260804,000048.SZ,京基智农,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/3
20260804,000510.SZ,新金路,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260804,000533.SZ,顺钠股份,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,6/9
20260804,000593.SZ,德龙汇能,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,3/3
20260804,000595.SZ,新能股份,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,6/10
20260804,000657.SZ,中钨高新,,,,,,,limit_list_d,0/0
20260804,000710.SZ,贝瑞基因,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260804,000739.SZ,普洛药业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260804,000811.SZ,冰轮环境,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260804,000815.SZ,美利云,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,7/12
20260804,000820.SZ,神雾节能,4.0,4→5,4→5,1.1,0.005,0.515,limit_list_d,4/4
20260804,000892.SZ,欢瑞世纪,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,3/5
20260804,000962.SZ,东方钽业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260804,001223.SZ,欧克科技,,,,,,,limit_list_d,2/3
20260804,001229.SZ,魅视科技,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260804,001256.SZ,炜冈科技,,,,,,,limit_list_d,0/0
20260804,001266.SZ,宏英智能,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260804,001267.SZ,汇绿生态,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/3
20260804,001326.SZ,联域股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260804,001331.SZ,胜通能源,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260804,001339.SZ,智微智能,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260804,001388.SZ,信通电子,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260804,002008.SZ,大族激光,,,,,,,limit_list_d,0/0
20260804,002080.SZ,中材科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260804,002173.SZ,创新医疗,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260804,002199.SZ,东晶电子,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,5/9
20260804,002281.SZ,光迅科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260804,002289.SZ,宇顺电子,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260804,002291.SZ,遥望科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
