ts_code,trade_date,open,high,low,close,vol,amount,pct_chg
000001.SZ,20260127,10.96,11.03,10.93,10.94,894091.21,981119.838,-0.1825
000002.SZ,20260127,4.81,4.83,4.72,4.75,1745654.32,832167.614,-1.4523
000004.SZ,20260127,12.82,12.91,12.08,12.26,65874.0,81504.565,-3.6164
000006.SZ,20260127,9.3,9.33,8.74,8.96,414147.93,370076.706,-3.7594
000007.SZ,20260127,11.72,11.75,10.98,11.47,97465.0,110221.517,-2.1331
000008.SZ,20260127,3.21,3.24,3.15,3.2,611334.59,194444.529,-0.6211
000009.SZ,20260127,10.23,10.24,9.73,9.92,714717.31,706791.205,-3.2195
000010.SZ,20260127,3.57,3.58,3.45,3.52,201618.69,70557.838,-1.676
000011.SZ,20260127,8.99,9.01,8.71,8.85,68538.33,60474.704,-1.5573
000012.SZ,20260127,4.64,4.67,4.56,4.64,219613.66,101297.913,-0.6424
000014.SZ,20260127,13.27,13.27,12.63,12.77,94332.14,120842.584,-3.7679
000016.SZ,20260127,5.06,5.11,4.99,5.09,271873.57,137360.177,0.5929
000017.SZ,20260127,8.1,8.42,8.06,8.2,332373.0,271773.595,-0.2433
000019.SZ,20260127,7.13,7.17,6.92,7.0,124342.1,87085.274,-1.9608
000020.SZ,20260127,15.08,15.18,14.7,15.03,32732.0,48828.943,-0.7266
000021.SZ,20260127,29.16,30.55,28.5,30.28,1196829.15,3550166.772,2.8533
000025.SZ,20260127,19.0,19.55,18.61,18.94,165637.95,314497.671,-1.8144
000026.SZ,20260127,16.51,16.61,15.92,16.23,82127.0,132882.994,-2.2289
000027.SZ,20260127,6.89,6.89,6.72,6.8,294702.23,199951.519,-1.4493
000028.SZ,20260127,26.7,27.43,26.09,26.91,153726.49,411414.477,1.6239
000029.SZ,20260127,20.68,20.79,19.93,20.12,67509.54,136062.045,-2.8019
000030.SZ,20260127,5.62,5.64,5.49,5.57,159228.92,88469.107,-1.0657
000031.SZ,20260127,3.29,3.29,3.14,3.2,305849.19,97542.644,-1.2346
000032.SZ,20260127,21.71,22.27,21.07,22.0,335795.66,728193.282,1.3358
000034.SZ,20260127,39.77,40.07,38.58,39.44,204440.24,798654.12,-0.8298
000035.SZ,20260127,6.26,6.28,6.08,6.22,362934.18,224267.867,-1.1129
000036.SZ,20260127,6.3,6.4,5.98,6.24,1140656.18,707516.643,-0.7949
000037.SZ,20260127,9.3,9.43,9.2,9.38,181420.98,169181.743,-1.0549
000039.SZ,20260127,9.72,9.92,9.57,9.64,498322.17,481757.992,-1.7329
000042.SZ,20260127,8.06,8.2,7.93,8.04,99598.58,80099.401,-0.3717
000045.SZ,20260127,13.38,13.45,13.1,13.19,147617.11,194976.275,-1.7139
000048.SZ,20260127,19.26,19.51,18.6,19.2,193938.52,369676.65,-0.3115
000049.SZ,20260127,26.49,26.6,25.54,26.26,99990.44,259915.889,-1.6111
000050.SZ,20260127,10.28,10.5,10.17,10.44,413248.34,427635.797,1.2609
000055.SZ,20260127,4.3,4.31,4.19,4.28,104199.11,44233.509,-0.6961
000056.SZ,20260127,2.07,2.07,2.01,2.05,271980.0,55388.12,-0.4854
000058.SZ,20260127,9.67,9.78,9.43,9.66,156907.06,150224.154,-0.6173
000059.SZ,20260127,6.09,6.18,5.88,5.95,449739.93,268331.512,-2.2989
