ts_code,trade_date,up_limit,down_limit
000001.SZ,20260127,12.06,9.86
000002.SZ,20260127,5.3,4.34
000004.SZ,20260127,13.36,12.08
000006.SZ,20260127,10.24,8.38
000007.SZ,20260127,12.89,10.55
000008.SZ,20260127,3.54,2.9
000009.SZ,20260127,11.28,9.23
000010.SZ,20260127,3.94,3.22
000011.SZ,20260127,9.89,8.09
000012.SZ,20260127,5.14,4.2
000014.SZ,20260127,14.6,11.94
000016.SZ,20260127,5.57,4.55
000017.SZ,20260127,9.04,7.4
000019.SZ,20260127,7.85,6.43
000020.SZ,20260127,16.65,13.63
000021.SZ,20260127,32.38,26.5
000025.SZ,20260127,21.22,17.36
000026.SZ,20260127,18.26,14.94
000027.SZ,20260127,7.59,6.21
000028.SZ,20260127,29.13,23.83
000029.SZ,20260127,22.77,18.63
000030.SZ,20260127,6.19,5.07
000031.SZ,20260127,3.56,2.92
000032.SZ,20260127,23.88,19.54
000034.SZ,20260127,43.75,35.79
000035.SZ,20260127,6.92,5.66
000036.SZ,20260127,6.92,5.66
000037.SZ,20260127,10.43,8.53
000039.SZ,20260127,10.79,8.83
000042.SZ,20260127,8.88,7.26
000045.SZ,20260127,14.76,12.08
000048.SZ,20260127,21.19,17.33
000049.SZ,20260127,29.36,24.02
000050.SZ,20260127,11.34,9.28
000055.SZ,20260127,4.74,3.88
000056.SZ,20260127,2.27,1.85
000058.SZ,20260127,10.69,8.75
000059.SZ,20260127,6.7,5.48
000060.SZ,20260127,9.11,7.45
000061.SZ,20260127,10.6,8.68
000062.SZ,20260127,27.94,22.86
000063.SZ,20260127,43.45,35.55
000065.SZ,20260127,14.06,11.5
000066.SZ,20260127,18.95,15.51
000068.SZ,20260127,3.86,3.16
000069.SZ,20260127,2.99,2.45
000070.SZ,20260127,13.42,10.98
000078.SZ,20260127,4.62,3.78
000088.SZ,20260127,5.04,4.12
000089.SZ,20260127,7.87,6.44
000090.SZ,20260127,4.25,3.47
000096.SZ,20260127,12.4,10.14
000099.SZ,20260127,22.48,18.4
000100.SZ,20260127,5.53,4.53
000151.SZ,20260127,14.93,12.21
000153.SZ,20260127,7.39,6.05
000155.SZ,20260127,15.1,12.36
000156.SZ,20260127,9.45,7.73
000157.SZ,20260127,9.67,7.91
000158.SZ,20260127,22.73,18.59
000159.SZ,20260127,7.9,6.46
000166.SZ,20260127,5.64,4.62
000301.SZ,20260127,13.53,11.07
000333.SZ,20260127,83.99,68.72
000338.SZ,20260127,26.75,21.89
000400.SZ,20260127,34.64,28.34
000401.SZ,20260127,5.37,4.39
