trade_date,ts_code,name,industry,is_hot_board,board_rank,board_limit_up_count,is_st_like
20260127,000506.SZ,招金黄金,黄金,1,6.0,3.0,0
20260127,000592.SZ,平潭发展,林业,0,,,0
20260127,000659.SZ,珠海中富,广告包装,0,,,0
20260127,000738.SZ,航发控制,航空,1,4.0,3.0,0
20260127,001267.SZ,汇绿生态,建筑工程,0,,,0
20260127,001311.SZ,多利科技,汽车配件,0,,,0
20260127,001337.SZ,四川黄金,黄金,1,6.0,3.0,0
20260127,002009.SZ,天奇股份,工程机械,0,,,0
20260127,002030.SZ,达安基因,医疗保健,1,2.0,3.0,0
20260127,002115.SZ,三维通信,互联网,1,7.0,2.0,0
20260127,002119.SZ,康强电子,半导体,1,1.0,6.0,0
20260127,002150.SZ,正泰电源,机械基件,0,,,0
20260127,002155.SZ,湖南黄金,黄金,1,6.0,3.0,0
20260127,002185.SZ,华天科技,半导体,1,1.0,6.0,0
20260127,002218.SZ,拓日新能,新型电力,0,,,0
20260127,002291.SZ,遥望科技,广告包装,0,,,0
20260127,002446.SZ,盛路通信,通信设备,1,5.0,3.0,0
20260127,002524.SZ,光正眼科,医疗保健,1,2.0,3.0,0
20260127,002634.SZ,棒杰股份,服饰,0,,,0
20260127,002796.SZ,世嘉科技,通信设备,1,5.0,3.0,0
20260127,002943.SZ,宇晶股份,机床制造,0,,,0
20260127,002995.SZ,天地在线,互联网,1,7.0,2.0,0
20260127,003031.SZ,中瓷电子,元器件,1,8.0,2.0,0
20260127,003042.SZ,中农联合,农药化肥,0,,,0
20260127,300639.SZ,凯普生物,医疗保健,1,2.0,3.0,0
20260127,300689.SZ,澄天伟业,通信设备,1,5.0,3.0,0
20260127,300806.SZ,斯迪克,塑料,1,10.0,2.0,0
20260127,301396.SZ,宏景科技,软件服务,0,,,0
20260127,600172.SH,黄河旋风,矿物制品,0,,,0
20260127,600391.SH,航发科技,航空,1,4.0,3.0,0
20260127,600475.SH,华光环能,电气设备,1,3.0,3.0,0
20260127,600531.SH,豫光金铅,铅锌,0,,,0
20260127,600602.SH,云赛智联,软件服务,0,,,0
20260127,600877.SH,电科芯片,半导体,1,1.0,6.0,0
20260127,600893.SH,航发动力,航空,1,4.0,3.0,0
20260127,600916.SH,中国黄金,服饰,0,,,0
20260127,601212.SH,白银有色,铜,0,,,0
20260127,603052.SH,可川科技,元器件,1,8.0,2.0,0
20260127,603061.SH,金海通,半导体,1,1.0,6.0,0
20260127,603120.SH,肯特催化,化工原料,1,9.0,2.0,0
20260127,603121.SH,华培动力,汽车配件,0,,,0
20260127,603132.SH,金徽股份,铅锌,0,,,0
20260127,603163.SH,圣晖集成,建筑工程,0,,,0
20260127,603212.SH,赛伍技术,塑料,1,10.0,2.0,0
20260127,603381.SH,永臻股份,电气设备,1,3.0,3.0,0
20260127,603396.SH,金辰股份,专用机械,0,,,0
20260127,603488.SH,展鹏科技,运输设备,0,,,0
20260127,603663.SH,三祥新材,小金属,0,,,0
20260127,603916.SH,苏博特,化工原料,1,9.0,2.0,0
20260127,603929.SH,亚翔集成,装修装饰,0,,,0
20260127,605288.SH,凯迪股份,电气设备,1,3.0,3.0,0
20260127,688110.SH,东芯股份,半导体,1,1.0,6.0,0
20260127,688702.SH,盛科通信-U,半导体,1,1.0,6.0,0
