ts_code,trade_date,up_limit,down_limit
000001.SZ,20260226,11.95,9.77
000002.SZ,20260226,5.5,4.5
000004.SZ,20260226,7.92,7.16
000006.SZ,20260226,10.65,8.71
000007.SZ,20260226,13.87,11.35
000008.SZ,20260226,3.36,2.75
000009.SZ,20260226,10.55,8.63
000010.SZ,20260226,4.07,3.33
000011.SZ,20260226,10.18,8.33
000012.SZ,20260226,5.7,4.66
000014.SZ,20260226,15.8,12.92
000016.SZ,20260226,4.31,3.53
000017.SZ,20260226,8.56,7.0
000019.SZ,20260226,7.88,6.44
000020.SZ,20260226,16.95,13.87
000021.SZ,20260226,36.61,29.95
000025.SZ,20260226,20.42,16.7
000026.SZ,20260226,17.25,14.11
000027.SZ,20260226,7.54,6.17
000028.SZ,20260226,28.44,23.27
000029.SZ,20260226,25.89,21.19
000030.SZ,20260226,6.14,5.02
000031.SZ,20260226,3.97,3.25
000032.SZ,20260226,21.86,17.88
000034.SZ,20260226,41.11,33.63
000035.SZ,20260226,7.08,5.8
000036.SZ,20260226,6.68,5.46
000037.SZ,20260226,10.67,8.73
000039.SZ,20260226,13.56,11.1
000042.SZ,20260226,9.98,8.16
000045.SZ,20260226,14.56,11.92
000048.SZ,20260226,19.39,15.87
000049.SZ,20260226,29.48,24.12
000050.SZ,20260226,10.99,8.99
000055.SZ,20260226,4.42,3.62
000056.SZ,20260226,2.53,2.07
000058.SZ,20260226,10.2,8.34
000059.SZ,20260226,6.73,5.51
000060.SZ,20260226,8.64,7.07
000061.SZ,20260226,10.09,8.25
000062.SZ,20260226,27.18,22.24
000063.SZ,20260226,41.76,34.16
000065.SZ,20260226,13.45,11.01
000066.SZ,20260226,17.93,14.67
000068.SZ,20260226,3.92,3.2
000069.SZ,20260226,2.93,2.39
000070.SZ,20260226,19.95,16.33
000078.SZ,20260226,3.98,3.26
000088.SZ,20260226,5.07,4.15
000089.SZ,20260226,7.99,6.53
000090.SZ,20260226,4.46,3.65
000096.SZ,20260226,12.16,9.95
000099.SZ,20260226,22.19,18.15
000100.SZ,20260226,5.35,4.37
000151.SZ,20260226,15.14,12.38
000153.SZ,20260226,7.39,6.05
000155.SZ,20260226,14.98,12.26
000156.SZ,20260226,9.57,7.83
000157.SZ,20260226,10.9,8.92
000158.SZ,20260226,22.2,18.16
000159.SZ,20260226,7.72,6.32
000166.SZ,20260226,5.54,4.54
000301.SZ,20260226,14.76,12.08
000333.SZ,20260226,87.67,71.73
000338.SZ,20260226,31.37,25.67
000400.SZ,20260226,34.73,28.41
000401.SZ,20260226,5.72,4.68
000402.SZ,20260226,3.19,2.61
000403.SZ,20260226,15.05,12.31
000404.SZ,20260226,7.94,6.5
000407.SZ,20260226,5.74,4.7
000408.SZ,20260226,93.28,76.32
000409.SZ,20260226,12.91,10.57
000410.SZ,20260226,8.46,6.92
000411.SZ,20260226,13.6,11.12
000415.SZ,20260226,5.9,4.82
000417.SZ,20260226,8.9,7.28
000419.SZ,20260226,7.22,5.9
000420.SZ,20260226,5.19,4.25
000421.SZ,20260226,7.76,6.35
000422.SZ,20260226,19.88,16.26
000423.SZ,20260226,60.89,49.82
000425.SZ,20260226,13.86,11.34
000426.SZ,20260226,58.38,47.76
000428.SZ,20260226,4.25,3.47
000429.SZ,20260226,13.21,10.81
000430.SZ,20260226,7.65,6.93
000488.SZ,20260226,2.48,2.24
000498.SZ,20260226,6.88,5.63
000501.SZ,20260226,10.73,8.78
000503.SZ,20260226,10.24,8.38
000504.SZ,20260226,9.36,8.46
000505.SZ,20260226,7.8,6.38
000506.SZ,20260226,22.06,18.05
000507.SZ,20260226,6.07,4.97
000509.SZ,20260226,3.86,3.16
000510.SZ,20260226,20.57,16.83
000513.SZ,20260226,39.01,31.91
000514.SZ,20260226,5.76,4.72
000516.SZ,20260226,5.36,4.38
000517.SZ,20260226,2.44,2.0
000518.SZ,20260226,2.9,2.62
000519.SZ,20260226,21.75,17.79
000520.SZ,20260226,5.09,4.17
000521.SZ,20260226,7.3,5.98
000523.SZ,20260226,4.35,3.56
000524.SZ,20260226,13.63,11.15
000525.SZ,20260226,7.1,5.81
000526.SZ,20260226,41.21,33.71
000528.SZ,20260226,13.13,10.75
000529.SZ,20260226,6.77,5.54
000530.SZ,20260226,7.57,6.19
000531.SZ,20260226,7.16,5.86
000532.SZ,20260226,18.05,14.77
000533.SZ,20260226,12.74,10.42
000534.SZ,20260226,38.96,31.88
000536.SZ,20260226,5.24,4.28
000537.SZ,20260226,9.63,7.88
000538.SZ,20260226,62.19,50.89
000539.SZ,20260226,5.39,4.41
000541.SZ,20260226,6.96,5.7
000543.SZ,20260226,8.9,7.28
000544.SZ,20260226,9.59,7.85
000545.SZ,20260226,3.76,3.08
000546.SZ,20260226,6.83,5.59
000547.SZ,20260226,33.37,27.31
000548.SZ,20260226,6.39,5.23
000550.SZ,20260226,20.41,16.7
000551.SZ,20260226,16.93,13.85
000552.SZ,20260226,2.81,2.3
000553.SZ,20260226,6.88,5.63
000554.SZ,20260226,9.71,7.95
000555.SZ,20260226,19.8,16.2
000557.SZ,20260226,5.54,4.54
000558.SZ,20260226,5.68,4.64
000559.SZ,20260226,21.21,17.35
000560.SZ,20260226,3.98,3.26
000561.SZ,20260226,12.45,10.19
000563.SZ,20260226,3.95,3.23
000564.SZ,20260226,2.56,2.1
000565.SZ,20260226,9.49,7.77
000566.SZ,20260226,7.1,5.81
000567.SZ,20260226,6.41,5.25
000568.SZ,20260226,124.21,101.63
000570.SZ,20260226,6.61,5.41
000571.SZ,20260226,8.2,6.71
000572.SZ,20260226,7.77,6.35
000573.SZ,20260226,4.96,4.06
000576.SZ,20260226,12.25,10.03
