ts_code,trade_date,open,high,low,close,vol,amount,pct_chg
000001.SZ,20260226,10.86,10.91,10.8,10.87,712730.19,772947.727,0.0921
000002.SZ,20260226,4.99,5.0,4.81,4.82,2787386.64,1361360.307,-3.6
000004.SZ,20260226,7.3,7.49,7.16,7.16,121411.3,87713.369,-5.0398
000006.SZ,20260226,9.68,9.72,9.25,9.32,397019.91,373627.625,-3.719
000007.SZ,20260226,12.61,13.28,12.57,13.16,109812.66,141768.043,4.3616
000008.SZ,20260226,3.05,3.06,3.0,3.02,467894.46,141428.588,-0.9836
000009.SZ,20260226,9.64,9.69,9.47,9.5,271142.36,259115.328,-0.9385
000010.SZ,20260226,3.73,4.07,3.62,4.07,735818.0,282238.695,10.0
000011.SZ,20260226,9.29,9.3,8.9,8.91,93902.0,84735.819,-3.6757
000012.SZ,20260226,5.18,5.27,5.0,5.04,1420602.45,718624.93,-2.7027
000014.SZ,20260226,14.39,14.45,13.92,14.0,116076.2,163226.051,-2.507
000016.SZ,20260226,3.92,3.93,3.83,3.85,374969.24,145269.4,-1.7857
000017.SZ,20260226,7.79,7.79,7.64,7.65,66958.68,51511.146,-1.671
000019.SZ,20260226,7.14,7.21,7.09,7.13,78519.0,56056.005,-0.419
000020.SZ,20260226,15.4,15.5,15.2,15.32,35442.0,54261.451,-0.584
000021.SZ,20260226,33.34,35.97,32.7,34.69,1866420.84,6379396.076,4.2368
000025.SZ,20260226,18.57,18.57,18.22,18.3,77143.93,141485.493,-1.4009
000026.SZ,20260226,15.79,16.07,15.73,15.87,49725.58,79067.071,1.2117
000027.SZ,20260226,6.86,6.9,6.83,6.89,221610.18,152244.499,0.5839
000028.SZ,20260226,25.88,25.98,25.68,25.75,35575.13,91736.551,-0.3868
000029.SZ,20260226,23.53,23.76,23.09,23.2,61517.01,143948.834,-1.4444
000030.SZ,20260226,5.6,5.62,5.54,5.58,118710.55,66092.208,0.0
000031.SZ,20260226,3.62,3.66,3.43,3.47,376248.01,132002.452,-3.8781
000032.SZ,20260226,19.89,19.93,19.58,19.69,165547.29,326324.375,-0.9059
000034.SZ,20260226,37.49,38.8,37.31,38.47,259111.06,989064.636,2.9435
000035.SZ,20260226,6.42,6.53,6.2,6.37,576161.21,363918.591,-1.087
000036.SZ,20260226,6.17,6.25,5.61,5.69,1373269.8,799511.942,-6.2603
000037.SZ,20260226,9.7,10.0,9.67,9.9,159048.4,157667.131,2.0619
000039.SZ,20260226,12.28,13.56,12.21,13.52,1390478.76,1814686.444,9.6513
000042.SZ,20260226,9.12,9.12,8.98,9.0,49414.48,44572.348,-0.7718
000045.SZ,20260226,13.24,13.33,13.14,13.29,73337.0,97087.1,0.3776
000048.SZ,20260226,17.58,17.75,17.45,17.57,57791.0,101638.729,-0.3403
000049.SZ,20260226,26.97,26.97,26.6,26.66,49982.64,133419.608,-0.5224
000050.SZ,20260226,10.02,10.11,9.92,10.07,266673.0,267562.229,0.8008
000055.SZ,20260226,4.02,4.03,3.98,4.0,74497.5,29771.077,-0.4975
