trade_date,ts_code,name,limit_times,advance_stage,晋阶,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,up_stat
20260921,000002.SZ,万  科Ａ,,,,,,,limit_list_d,1/2
20260921,000020.SZ,深华发Ａ,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260921,000070.SZ,特发信息,,,,,,,limit_list_d,0/0
20260921,000402.SZ,金 融 街,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260921,000504.SZ,南华生物,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,3/3
20260921,000532.SZ,华金资本,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260921,000559.SZ,万向钱潮,,,,,,,limit_list_d,0/0
20260921,000560.SZ,我爱我家,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260921,000566.SZ,海南海药,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260921,000607.SZ,华媒控股,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260921,000756.SZ,新华制药,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260921,000823.SZ,超声电子,,,,,,,limit_list_d,0/0
20260921,000829.SZ,天音控股,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260921,000910.SZ,大亚圣象,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260921,000995.SZ,皇台酒业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260921,001201.SZ,东瑞股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260921,001216.SZ,华瓷股份,5.0,5→6,5→6,1.0,0.045,0.535,limit_list_d,5/5
20260921,001234.SZ,泰慕士,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260921,001282.SZ,三联锻造,,,,,,,limit_list_d,0/0
20260921,001317.SZ,三羊马,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260921,001373.SZ,翔腾新材,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260921,001376.SZ,百通能源,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260921,001389.SZ,广合科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260921,002022.SZ,科华生物,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260921,002042.SZ,华孚时尚,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260921,002080.SZ,中材科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260921,002084.SZ,海鸥住工,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260921,002094.SZ,青岛金王,,,,,,,limit_list_d,0/0
20260921,002169.SZ,智光电气,,,,,,,limit_list_d,0/0
20260921,002172.SZ,澳洋健康,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260921,002178.SZ,延华智能,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260921,002199.SZ,东晶电子,,,,,,,limit_list_d,0/0
20260921,002246.SZ,北化股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260921,002259.SZ,升达林业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260921,002285.SZ,世联行,4.0,4→5,4→5,1.1,0.005,0.515,limit_list_d,5/10
20260921,002303.SZ,美盈森,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/4
20260921,002321.SZ,华英农业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/3
20260921,002349.SZ,精华制药,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260921,002367.SZ,康力电梯,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260921,002388.SZ,新亚制程,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/4
20260921,002453.SZ,华软科技,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,3/3
20260921,002482.SZ,广田集团,,,,,,,limit_list_d,0/0
20260921,002585.SZ,双星新材,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,4/7
20260921,002589.SZ,瑞康医药,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
