ts_code,trade_date,open,high,low,close,vol,amount,pct_chg
000001.SZ,20260205,10.98,11.11,10.96,11.09,1177591.09,1301134.142,1.0939
000002.SZ,20260205,4.86,4.92,4.84,4.88,2140934.2,1043758.918,-0.4082
000004.SZ,20260205,10.28,10.28,10.28,10.28,3930.0,4040.04,-4.9908
000006.SZ,20260205,8.96,9.13,8.94,9.0,171485.16,155042.262,-0.6623
000007.SZ,20260205,11.22,11.34,11.14,11.19,48128.01,54129.483,-0.0893
000008.SZ,20260205,3.0,3.0,2.95,2.95,346036.09,102702.507,-1.6667
000009.SZ,20260205,9.47,9.47,9.32,9.38,205345.83,192627.344,-1.4706
000010.SZ,20260205,3.58,3.85,3.56,3.76,650160.0,244560.453,4.4444
000011.SZ,20260205,9.13,9.22,9.1,9.13,72781.49,66612.611,-0.2186
000012.SZ,20260205,4.75,4.76,4.66,4.69,299525.7,140994.518,-1.6771
000014.SZ,20260205,13.24,13.52,13.2,13.37,58262.0,78143.239,0.2249
000016.SZ,20260205,3.74,3.76,3.51,3.57,1334089.11,485479.38,-6.7885
000017.SZ,20260205,7.46,7.67,7.45,7.53,156520.69,118367.808,0.0
000019.SZ,20260205,7.19,7.29,7.16,7.2,118322.9,85435.569,-0.5525
000020.SZ,20260205,15.3,15.46,15.15,15.21,54507.98,83472.401,-1.1696
000021.SZ,20260205,27.34,27.68,26.9,27.4,726230.54,1979919.638,-3.351
000025.SZ,20260205,18.27,18.55,18.23,18.32,80986.14,148814.109,-0.7584
000026.SZ,20260205,15.66,15.69,15.49,15.54,27617.01,43007.305,-0.8296
000027.SZ,20260205,6.79,6.79,6.65,6.7,202098.46,135466.218,-1.3255
000028.SZ,20260205,26.51,26.67,26.37,26.49,38420.86,101868.858,-0.3011
000029.SZ,20260205,22.76,23.48,22.52,23.08,126397.0,292603.108,1.0508
000030.SZ,20260205,5.4,5.44,5.38,5.4,120711.8,65337.121,-0.369
000031.SZ,20260205,3.71,3.78,3.67,3.73,689766.0,256925.716,-1.3228
000032.SZ,20260205,20.1,20.16,19.66,19.86,158391.87,314940.409,-2.4558
000034.SZ,20260205,36.49,36.49,35.86,35.96,138860.16,501101.216,-2.0964
000035.SZ,20260205,6.08,6.16,5.97,6.03,271689.51,163989.691,-1.4706
000036.SZ,20260205,5.66,5.73,5.53,5.58,539267.04,302415.499,-1.7606
000037.SZ,20260205,9.62,9.72,9.38,9.4,194761.01,185370.999,0.0
000039.SZ,20260205,11.6,11.75,11.03,11.29,1899683.56,2153429.171,-1.0517
000042.SZ,20260205,9.01,9.11,8.92,8.98,86795.04,78147.251,-0.2222
000045.SZ,20260205,12.47,12.58,12.4,12.44,46771.0,58301.915,-0.9554
000048.SZ,20260205,17.88,18.25,17.74,18.02,112565.0,203162.909,0.0
000049.SZ,20260205,25.99,25.99,25.63,25.79,34143.57,88033.366,-1.074
000050.SZ,20260205,9.41,9.42,9.21,9.33,291786.99,271305.994,-1.2698
000055.SZ,20260205,3.95,4.03,3.95,3.96,133721.65,53358.845,-0.7519
000056.SZ,20260205,1.89,2.07,1.88,2.07,1606652.62,326167.204,10.1064
