trade_date,ts_code,name,industry,is_hot_board,board_rank,board_limit_up_count,is_st_like
20260205,000056.SZ,皇庭国际,其他商业,0,,,0
20260205,000592.SZ,平潭发展,林业,0,,,0
20260205,000636.SZ,风华高科,元器件,0,,,0
20260205,000822.SZ,山东海化,化工原料,1,2.0,3.0,0
20260205,002264.SZ,新 华 都,互联网,1,1.0,3.0,0
20260205,002291.SZ,遥望科技,广告包装,1,3.0,3.0,0
20260205,002355.SZ,兴民智通,汽车配件,1,4.0,3.0,0
20260205,002357.SZ,富临运业,公共交通,0,,,0
20260205,002361.SZ,神剑股份,化工原料,1,2.0,3.0,0
20260205,002467.SZ,二六三,互联网,1,1.0,3.0,0
20260205,002506.SZ,协鑫集成,电气设备,1,6.0,2.0,0
20260205,002575.SZ,群兴玩具,文教休闲,0,,,0
20260205,002627.SZ,三峡旅游,旅游景点,0,,,0
20260205,002702.SZ,海欣食品,食品,1,9.0,2.0,0
20260205,002905.SZ,金逸影视,影视音像,1,5.0,2.0,0
20260205,002945.SZ,华林证券,证券,0,,,0
20260205,002969.SZ,嘉美包装,广告包装,1,3.0,3.0,0
20260205,002985.SZ,北摩高科,航空,0,,,0
20260205,002995.SZ,天地在线,互联网,1,1.0,3.0,0
20260205,003018.SZ,金富科技,塑料,0,,,0
20260205,003036.SZ,泰坦股份,纺织机械,0,,,0
20260205,300300.SZ,海峡创新,软件服务,0,,,0
20260205,300461.SZ,田中精机,专用机械,1,10.0,1.0,0
20260205,300912.SZ,凯龙高科,汽车配件,1,4.0,3.0,0
20260205,301362.SZ,民爆光电,电气设备,1,6.0,2.0,0
20260205,600084.SH,中信尼雅,红黄酒,0,,,0
20260205,600156.SH,华升股份,纺织,1,8.0,2.0,0
20260205,600382.SH,广东明珠,普钢,0,,,0
20260205,600683.SH,京投发展,区域地产,0,,,0
20260205,600796.SH,钱江生化,环境保护,0,,,0
20260205,600814.SH,杭州解百,百货,1,7.0,2.0,0
20260205,600828.SH,茂业商业,百货,1,7.0,2.0,0
20260205,601015.SH,陕西黑猫,焦炭加工,0,,,0
20260205,601116.SH,三江购物,超市连锁,0,,,0
20260205,601187.SH,厦门银行,银行,0,,,0
20260205,601599.SH,浙文影业,纺织,1,8.0,2.0,0
20260205,603103.SH,横店影视,影视音像,1,5.0,2.0,0
20260205,603334.SH,丰倍生物,化工原料,1,2.0,3.0,0
20260205,603429.SH,集友股份,广告包装,1,3.0,3.0,0
20260205,603616.SH,韩建河山,水泥,0,,,0
20260205,603630.SH,拉芳家化,日用化工,0,,,0
20260205,603655.SH,朗博科技,汽车配件,1,4.0,3.0,0
20260205,603696.SH,安记食品,食品,1,9.0,2.0,0
20260205,603826.SH,坤彩科技,染料涂料,0,,,0
