trade_date,ts_code,name,industry,is_hot_board,board_rank,board_limit_up_count,is_st_like
20260206,000056.SZ,皇庭国际,其他商业,0,,,0
20260206,000767.SZ,晋控电力,火力发电,0,,,0
20260206,001360.SZ,南矿集团,工程机械,1,8.0,2.0,0
20260206,002009.SZ,天奇股份,工程机械,1,8.0,2.0,0
20260206,002015.SZ,协鑫能科,新型电力,0,,,0
20260206,002054.SZ,德美化工,染料涂料,1,4.0,3.0,0
20260206,002072.SZ,凯瑞德,商贸代理,0,,,0
20260206,002099.SZ,海翔药业,化学制药,0,,,0
20260206,002112.SZ,三变科技,电气设备,1,1.0,7.0,0
20260206,002150.SZ,正泰电源,机械基件,1,10.0,2.0,0
20260206,002207.SZ,准油股份,石油开采,0,,,0
20260206,002326.SZ,永太科技,化工原料,1,2.0,5.0,0
20260206,002339.SZ,积成电子,电气设备,1,1.0,7.0,0
20260206,002345.SZ,潮宏基,服饰,1,9.0,2.0,0
20260206,002361.SZ,神剑股份,化工原料,1,2.0,5.0,0
20260206,002412.SZ,汉森制药,中成药,1,5.0,2.0,0
20260206,002440.SZ,闰土股份,染料涂料,1,4.0,3.0,0
20260206,002455.SZ,百川股份,化工原料,1,2.0,5.0,0
20260206,002506.SZ,协鑫集成,电气设备,1,1.0,7.0,0
20260206,002519.SZ,银河电子,通信设备,0,,,0
20260206,002624.SZ,完美世界,互联网,0,,,0
20260206,002634.SZ,棒杰股份,服饰,1,9.0,2.0,0
20260206,002728.SZ,特一药业,中成药,1,5.0,2.0,0
20260206,002759.SZ,天际股份,电气设备,1,1.0,7.0,0
20260206,002772.SZ,众兴菌业,种植业,0,,,0
20260206,002812.SZ,恩捷股份,电气设备,1,1.0,7.0,0
20260206,002830.SZ,名雕股份,装修装饰,0,,,0
20260206,002842.SZ,翔鹭钨业,小金属,1,7.0,2.0,0
20260206,002921.SZ,联诚精密,汽车配件,0,,,0
20260206,002943.SZ,宇晶股份,机床制造,0,,,0
20260206,002957.SZ,科瑞技术,专用机械,1,3.0,4.0,0
20260206,003018.SZ,金富科技,塑料,1,6.0,2.0,0
20260206,300461.SZ,田中精机,专用机械,1,3.0,4.0,0
20260206,300912.SZ,凯龙高科,汽车配件,0,,,0
20260206,301312.SZ,智立方,专用机械,1,3.0,4.0,0
20260206,600063.SH,皖维高新,化纤,0,,,0
20260206,600230.SH,沧州大化,化工原料,1,2.0,5.0,0
20260206,600345.SH,长江通信,通信设备,0,,,0
20260206,600686.SH,金龙汽车,汽车整车,0,,,0
20260206,600722.SH,金牛化工,化工原料,1,2.0,5.0,0
20260206,600759.SH,洲际油气,石油开采,0,,,0
20260206,600814.SH,杭州解百,百货,0,,,0
20260206,600884.SH,杉杉股份,电气设备,1,1.0,7.0,0
20260206,600987.SH,航民股份,纺织,0,,,0
20260206,603138.SH,海量数据,软件服务,0,,,0
20260206,603331.SH,百达精工,专用机械,1,3.0,4.0,0
20260206,603607.SH,京华激光,造纸,0,,,0
20260206,603616.SH,韩建河山,水泥,0,,,0
20260206,603618.SH,杭电股份,电气设备,1,1.0,7.0,0
20260206,603626.SH,科森科技,元器件,0,,,0
20260206,603663.SH,三祥新材,小金属,1,7.0,2.0,0
20260206,603667.SH,五洲新春,机械基件,1,10.0,2.0,0
20260206,603823.SH,百合花,染料涂料,1,4.0,3.0,0
20260206,603876.SH,鼎胜新材,铝,0,,,0
20260206,603881.SH,数据港,软件服务,0,,,0
20260206,603959.SH,百利科技,建筑工程,0,,,0
20260206,605488.SH,福莱新材,塑料,1,6.0,2.0,0
