ts_code,trade_date,up_limit,down_limit
000001.SZ,20260206,12.2,9.98
000002.SZ,20260206,5.37,4.39
000004.SZ,20260206,10.79,9.77
000006.SZ,20260206,9.9,8.1
000007.SZ,20260206,12.31,10.07
000008.SZ,20260206,3.25,2.66
000009.SZ,20260206,10.32,8.44
000010.SZ,20260206,4.14,3.38
000011.SZ,20260206,10.04,8.22
000012.SZ,20260206,5.16,4.22
000014.SZ,20260206,14.71,12.03
000016.SZ,20260206,3.93,3.21
000017.SZ,20260206,8.28,6.78
000019.SZ,20260206,7.92,6.48
000020.SZ,20260206,16.73,13.69
000021.SZ,20260206,30.14,24.66
000025.SZ,20260206,20.15,16.49
000026.SZ,20260206,17.09,13.99
000027.SZ,20260206,7.37,6.03
000028.SZ,20260206,29.14,23.84
000029.SZ,20260206,25.39,20.77
000030.SZ,20260206,5.94,4.86
000031.SZ,20260206,4.1,3.36
000032.SZ,20260206,21.85,17.87
000034.SZ,20260206,39.56,32.36
000035.SZ,20260206,6.63,5.43
000036.SZ,20260206,6.14,5.02
000037.SZ,20260206,10.34,8.46
000039.SZ,20260206,12.42,10.16
000042.SZ,20260206,9.88,8.08
000045.SZ,20260206,13.68,11.2
000048.SZ,20260206,19.82,16.22
000049.SZ,20260206,28.37,23.21
000050.SZ,20260206,10.26,8.4
000055.SZ,20260206,4.36,3.56
000056.SZ,20260206,2.28,1.86
000058.SZ,20260206,10.08,8.24
000059.SZ,20260206,6.39,5.23
000060.SZ,20260206,7.56,6.18
000061.SZ,20260206,10.19,8.33
000062.SZ,20260206,26.83,21.95
000063.SZ,20260206,40.23,32.91
000065.SZ,20260206,13.7,11.21
000066.SZ,20260206,17.45,14.27
000068.SZ,20260206,3.86,3.16
000069.SZ,20260206,3.05,2.49
000070.SZ,20260206,15.58,12.74
000078.SZ,20260206,4.06,3.32
000088.SZ,20260206,4.98,4.08
000089.SZ,20260206,8.03,6.57
000090.SZ,20260206,4.38,3.58
000096.SZ,20260206,12.19,9.97
000099.SZ,20260206,22.06,18.05
000100.SZ,20260206,5.47,4.47
000151.SZ,20260206,14.96,12.24
000153.SZ,20260206,7.3,5.98
000155.SZ,20260206,13.56,11.1
000156.SZ,20260206,9.61,7.87
000157.SZ,20260206,10.31,8.43
000158.SZ,20260206,21.96,17.96
000159.SZ,20260206,7.46,6.1
000166.SZ,20260206,5.61,4.59
000301.SZ,20260206,13.78,11.28
000333.SZ,20260206,88.5,72.41
000338.SZ,20260206,26.87,21.99
000400.SZ,20260206,32.45,26.55
000401.SZ,20260206,5.83,4.77
000402.SZ,20260206,3.21,2.63
000403.SZ,20260206,15.03,12.29
000404.SZ,20260206,7.81,6.39
000407.SZ,20260206,5.54,4.54
000408.SZ,20260206,90.82,74.3
000409.SZ,20260206,12.84,10.5
000410.SZ,20260206,8.09,6.62
000411.SZ,20260206,13.48,11.03
000415.SZ,20260206,5.25,4.29
000417.SZ,20260206,9.52,7.79
000419.SZ,20260206,7.39,6.05
000420.SZ,20260206,5.08,4.16
000421.SZ,20260206,7.78,6.36
000422.SZ,20260206,16.65,13.63
000423.SZ,20260206,60.83,49.77
000425.SZ,20260206,12.82,10.49
000426.SZ,20260206,55.02,45.02
000428.SZ,20260206,4.35,3.56
000429.SZ,20260206,13.48,11.03
000430.SZ,20260206,7.69,6.95
000488.SZ,20260206,2.22,2.0
000498.SZ,20260206,6.91,5.65
000501.SZ,20260206,11.41,9.33
000503.SZ,20260206,10.3,8.42
000504.SZ,20260206,9.33,8.45
000505.SZ,20260206,7.83,6.41
000506.SZ,20260206,21.67,17.73
000507.SZ,20260206,6.01,4.91
000509.SZ,20260206,3.77,3.09
000510.SZ,20260206,16.43,13.45
000513.SZ,20260206,39.17,32.05
000514.SZ,20260206,5.71,4.67
000516.SZ,20260206,5.45,4.46
000517.SZ,20260206,2.26,1.85
000518.SZ,20260206,2.8,2.54
000519.SZ,20260206,20.48,16.76
000520.SZ,20260206,4.8,3.92
000521.SZ,20260206,7.29,5.97
000523.SZ,20260206,4.55,3.73
000524.SZ,20260206,14.34,11.74
000525.SZ,20260206,6.66,5.45
000526.SZ,20260206,42.22,34.54
000528.SZ,20260206,12.85,10.51
000529.SZ,20260206,6.86,5.62
000530.SZ,20260206,7.59,6.21
000531.SZ,20260206,6.88,5.63
000532.SZ,20260206,17.62,14.42
000533.SZ,20260206,11.86,9.7
000534.SZ,20260206,32.85,26.87
000536.SZ,20260206,5.18,4.24
000537.SZ,20260206,9.39,7.69
000538.SZ,20260206,62.84,51.42
000539.SZ,20260206,5.31,4.35
000541.SZ,20260206,6.94,5.68
000543.SZ,20260206,8.75,7.16
000544.SZ,20260206,9.44,7.72
000545.SZ,20260206,3.17,2.59
000546.SZ,20260206,6.24,5.1
000547.SZ,20260206,35.2,28.8
000548.SZ,20260206,6.39,5.23
000550.SZ,20260206,19.75,16.16
000551.SZ,20260206,16.82,13.76
000552.SZ,20260206,2.73,2.23
000553.SZ,20260206,6.6,5.4
000554.SZ,20260206,8.64,7.07
000555.SZ,20260206,19.16,15.68
000557.SZ,20260206,5.51,4.51
000558.SZ,20260206,6.08,4.98
000559.SZ,20260206,18.32,14.99
000560.SZ,20260206,3.91,3.2
000561.SZ,20260206,12.51,10.23
000563.SZ,20260206,3.98,3.26
000564.SZ,20260206,2.63,2.15
000565.SZ,20260206,9.1,7.44
000566.SZ,20260206,6.93,5.67
000567.SZ,20260206,6.48,5.3
000568.SZ,20260206,138.01,112.91
000570.SZ,20260206,6.53,5.35
000571.SZ,20260206,6.8,5.56
000572.SZ,20260206,7.78,6.36
000573.SZ,20260206,4.75,3.89
000576.SZ,20260206,11.69,9.57
000581.SZ,20260206,22.94,18.77
000582.SZ,20260206,10.75,8.79
000586.SZ,20260206,15.73,12.87
000589.SZ,20260206,5.63,4.61
000590.SZ,20260206,12.65,10.35
000591.SZ,20260206,5.97,4.89
000592.SZ,20260206,13.01,10.65
000593.SZ,20260206,15.74,12.88
000595.SZ,20260206,6.34,5.74
000596.SZ,20260206,151.83,124.23
000597.SZ,20260206,5.78,4.73
000598.SZ,20260206,7.96,6.52
000599.SZ,20260206,8.16,6.68
000600.SZ,20260206,9.19,7.52
000601.SZ,20260206,5.65,4.63
000603.SZ,20260206,53.16,43.5
000605.SZ,20260206,7.89,6.45
000607.SZ,20260206,5.82,4.76
000608.SZ,20260206,3.92,3.54
000609.SZ,20260206,8.23,7.45
