ts_code,trade_date,open,high,low,close,vol,amount,pct_chg
000001.SZ,20260224,10.93,10.95,10.88,10.91,602512.4,657487.7,0.0
000002.SZ,20260224,4.94,4.96,4.9,4.92,1557018.85,766341.374,-1.006
000004.SZ,20260224,7.94,7.94,7.94,7.94,21243.0,16866.942,-5.0239
000006.SZ,20260224,9.6,9.6,9.2,9.27,310211.83,287748.142,-1.6967
000007.SZ,20260224,12.61,12.95,12.5,12.7,82319.03,104592.09,2.3368
000008.SZ,20260224,2.99,3.05,2.99,3.03,480310.0,145591.085,2.3649
000009.SZ,20260224,9.47,9.6,9.41,9.54,193327.57,184312.498,2.2508
000010.SZ,20260224,3.52,3.6,3.47,3.58,198691.0,70797.058,3.4682
000011.SZ,20260224,9.11,9.12,9.02,9.07,45904.0,41659.608,0.3319
000012.SZ,20260224,4.61,4.73,4.59,4.71,336298.27,157285.422,3.5165
000014.SZ,20260224,14.31,14.38,13.95,14.08,107735.56,151781.939,-1.2623
000016.SZ,20260224,4.02,4.02,3.8,3.9,894588.46,348677.222,-1.0152
000017.SZ,20260224,7.7,7.86,7.7,7.85,91513.0,71478.99,3.2895
000019.SZ,20260224,7.01,7.11,6.97,7.1,77298.86,54575.644,2.6012
000020.SZ,20260224,15.14,15.36,15.04,15.36,30433.01,46364.374,2.4
000021.SZ,20260224,32.5,34.58,32.3,33.77,2275459.6,7615961.672,4.5835
000025.SZ,20260224,18.33,18.65,18.3,18.56,72941.76,134978.97,2.259
000026.SZ,20260224,15.62,15.82,15.5,15.72,47586.4,74790.105,1.8795
000027.SZ,20260224,6.66,6.76,6.65,6.74,263602.21,177356.149,1.9667
000028.SZ,20260224,25.86,26.01,25.84,25.9,28212.3,73148.822,0.4655
000029.SZ,20260224,23.28,23.76,23.01,23.04,73008.92,170313.439,-0.604
000030.SZ,20260224,5.47,5.64,5.44,5.57,189677.43,105225.452,2.7675
000031.SZ,20260224,3.57,3.63,3.49,3.51,254216.12,89864.999,-1.6807
000032.SZ,20260224,20.8,21.0,19.85,19.9,273854.84,550682.107,-4.3269
000034.SZ,20260224,38.8,38.9,37.27,37.5,142684.91,537140.724,-1.2118
000035.SZ,20260224,5.86,6.31,5.86,6.19,750996.04,463603.787,6.7241
000036.SZ,20260224,5.62,5.74,5.5,5.52,342355.89,191091.812,-0.1808
000037.SZ,20260224,9.65,9.74,9.61,9.73,87541.0,84948.704,1.7782
000039.SZ,20260224,11.25,12.18,11.15,12.06,1294062.41,1530112.235,8.2585
000042.SZ,20260224,9.25,9.25,9.0,9.02,67328.0,61133.292,-1.7429
000045.SZ,20260224,13.23,13.27,13.08,13.17,81739.0,107622.058,0.076
000048.SZ,20260224,18.0,18.16,17.42,17.65,68517.72,121274.673,-1.7807
000049.SZ,20260224,26.63,26.79,26.43,26.66,38586.37,102800.79,0.9084
000050.SZ,20260224,9.72,9.91,9.71,9.78,274778.38,269875.069,1.3472
000055.SZ,20260224,3.9,4.03,3.89,3.99,132451.27,52627.36,3.3679
000056.SZ,20260224,2.07,2.12,2.05,2.09,816891.0,171006.603,1.9512
000058.SZ,20260224,9.14,9.15,9.04,9.1,66565.04,60549.5,0.4415
000059.SZ,20260224,5.93,6.13,5.93,6.07,310384.87,188078.781,4.1166
000060.SZ,20260224,7.32,7.5,7.27,7.35,1742887.27,1286415.391,3.9604
000061.SZ,20260224,9.07,9.21,9.06,9.16,136604.0,125005.533,1.3274
000062.SZ,20260224,24.55,24.93,24.49,24.75,99904.92,247308.329,1.7681
000063.SZ,20260224,37.48,38.0,37.24,37.77,826207.29,3111933.418,1.6416
000065.SZ,20260224,11.8,12.35,11.75,12.13,311267.07,375484.865,2.7966
000066.SZ,20260224,16.78,16.89,16.26,16.42,974341.03,1604736.612,-1.7943
000068.SZ,20260224,3.5,3.57,3.49,3.56,117423.21,41643.904,2.5937
000069.SZ,20260224,2.66,2.66,2.59,2.62,457652.69,119933.013,-0.7576
000070.SZ,20260224,18.26,19.0,17.75,18.2,1728475.36,3181010.605,3.7037
000078.SZ,20260224,3.48,3.53,3.48,3.51,660811.57,232269.599,1.7391
000088.SZ,20260224,4.53,4.57,4.52,4.56,291219.4,132522.907,1.559
000089.SZ,20260224,7.25,7.27,7.2,7.25,138721.76,100359.607,0.8345
000090.SZ,20260224,3.98,4.0,3.95,3.99,182780.69,72825.144,1.0127
000096.SZ,20260224,10.81,11.27,10.8,11.11,217623.53,242026.087,4.9103
000099.SZ,20260224,20.23,20.39,20.01,20.18,102256.95,206331.538,0.5982
000100.SZ,20260224,4.66,4.82,4.66,4.8,7333149.31,3480753.946,5.2632
000151.SZ,20260224,13.52,13.98,13.52,13.93,68161.0,94246.098,3.8003
000153.SZ,20260224,6.58,6.72,6.58,6.71,63383.6,42220.657,2.4427
000155.SZ,20260224,13.0,13.42,12.95,13.26,423771.98,561773.842,4.1634
000156.SZ,20260224,8.96,8.99,8.55,8.62,411314.92,355894.896,-2.7088
000157.SZ,20260224,9.71,10.13,9.7,9.97,1239187.95,1232169.565,3.8542
000158.SZ,20260224,20.33,20.38,19.96,20.15,212327.13,426771.264,0.0
000159.SZ,20260224,6.78,7.09,6.77,7.03,289096.4,202043.764,5.7143
000166.SZ,20260224,5.05,5.06,5.01,5.01,770593.25,387282.618,-0.1992
000301.SZ,20260224,12.85,13.2,12.66,13.11,310852.01,404192.015,4.379
000333.SZ,20260224,80.2,80.6,79.52,79.52,252513.93,2020103.221,0.5946
000338.SZ,20260224,27.28,29.15,27.03,29.1,1875764.47,5317996.489,8.6226
000400.SZ,20260224,30.61,31.77,30.46,31.52,459742.12,1441442.908,4.5093
000401.SZ,20260224,5.08,5.12,5.04,5.09,142671.0,72604.713,1.1928
000402.SZ,20260224,2.83,2.84,2.8,2.82,167166.73,47207.103,0.3559
000403.SZ,20260224,13.62,13.73,13.51,13.57,73602.89,99962.745,0.593
000404.SZ,20260224,7.12,7.23,7.12,7.23,92711.0,66662.845,1.9746
000407.SZ,20260224,4.96,5.28,4.95,5.2,857996.67,443854.17,5.9063
000408.SZ,20260224,84.58,84.58,83.13,83.6,124666.98,1045440.138,0.9418
000409.SZ,20260224,11.99,12.0,11.73,11.76,108160.63,127472.949,-0.8432
000410.SZ,20260224,7.47,7.59,7.45,7.53,223717.47,168556.026,2.3098
