ts_code,trade_date,up_limit,down_limit
000001.SZ,20260213,12.06,9.86
000002.SZ,20260213,5.41,4.43
000004.SZ,20260213,8.36,7.56
000006.SZ,20260213,10.12,8.28
000007.SZ,20260213,13.44,11.0
000008.SZ,20260213,3.29,2.69
000009.SZ,20260213,10.45,8.55
000010.SZ,20260213,3.89,3.19
000011.SZ,20260213,9.94,8.14
000012.SZ,20260213,5.14,4.2
000014.SZ,20260213,15.44,12.64
000016.SZ,20260213,4.13,3.38
000017.SZ,20260213,8.37,6.85
000019.SZ,20260213,7.71,6.31
000020.SZ,20260213,16.59,13.57
000021.SZ,20260213,32.29,26.42
000025.SZ,20260213,19.93,16.31
000026.SZ,20260213,16.98,13.9
000027.SZ,20260213,7.41,6.07
000028.SZ,20260213,28.75,23.53
000029.SZ,20260213,25.4,20.78
000030.SZ,20260213,6.07,4.97
000031.SZ,20260213,4.0,3.28
000032.SZ,20260213,22.91,18.75
000034.SZ,20260213,42.05,34.41
000035.SZ,20260213,6.46,5.28
000036.SZ,20260213,6.2,5.08
000037.SZ,20260213,10.59,8.67
000039.SZ,20260213,12.66,10.36
000042.SZ,20260213,10.07,8.24
000045.SZ,20260213,14.3,11.7
000048.SZ,20260213,19.87,16.25
000049.SZ,20260213,29.37,24.03
000050.SZ,20260213,10.67,8.73
000055.SZ,20260213,4.33,3.55
000056.SZ,20260213,2.31,1.89
000058.SZ,20260213,10.0,8.18
000059.SZ,20260213,6.56,5.36
000060.SZ,20260213,8.01,6.55
000061.SZ,20260213,10.0,8.18
000062.SZ,20260213,26.87,21.99
000063.SZ,20260213,41.28,33.78
000065.SZ,20260213,13.04,10.67
000066.SZ,20260213,18.15,14.85
000068.SZ,20260213,3.86,3.16
000069.SZ,20260213,2.93,2.39
000070.SZ,20260213,21.45,17.55
000078.SZ,20260213,3.82,3.12
000088.SZ,20260213,5.01,4.1
000089.SZ,20260213,7.96,6.52
000090.SZ,20260213,4.36,3.56
000096.SZ,20260213,11.84,9.68
000099.SZ,20260213,22.19,18.15
000100.SZ,20260213,5.09,4.17
000151.SZ,20260213,14.76,12.08
000153.SZ,20260213,7.24,5.92
000155.SZ,20260213,14.09,11.53
000156.SZ,20260213,9.98,8.16
000157.SZ,20260213,10.85,8.87
000158.SZ,20260213,22.18,18.14
000159.SZ,20260213,7.45,6.09
000166.SZ,20260213,5.57,4.55
000301.SZ,20260213,14.29,11.69
000333.SZ,20260213,87.78,71.82
000338.SZ,20260213,30.88,25.26
000400.SZ,20260213,34.12,27.92
000401.SZ,20260213,5.64,4.62
000402.SZ,20260213,3.14,2.57
000403.SZ,20260213,15.0,12.28
000404.SZ,20260213,7.88,6.44
000407.SZ,20260213,5.41,4.43
000408.SZ,20260213,93.86,76.8
000409.SZ,20260213,13.11,10.73
000410.SZ,20260213,8.18,6.7
000411.SZ,20260213,13.37,10.94
000415.SZ,20260213,5.67,4.64
000417.SZ,20260213,9.2,7.52
000419.SZ,20260213,7.17,5.87
000420.SZ,20260213,5.02,4.1
000421.SZ,20260213,7.61,6.23
000422.SZ,20260213,17.44,14.27
000423.SZ,20260213,60.26,49.3
000425.SZ,20260213,13.39,10.95
000426.SZ,20260213,55.17,45.14
000428.SZ,20260213,4.27,3.49
000429.SZ,20260213,13.38,10.94
000430.SZ,20260213,7.59,6.87
000488.SZ,20260213,2.28,2.06
000498.SZ,20260213,6.85,5.61
000501.SZ,20260213,10.59,8.67
000503.SZ,20260213,10.37,8.49
000504.SZ,20260213,9.09,8.23
000505.SZ,20260213,7.61,6.23
000506.SZ,20260213,21.52,17.6
000507.SZ,20260213,6.03,4.93
000509.SZ,20260213,3.78,3.1
000510.SZ,20260213,19.31,15.8
000513.SZ,20260213,38.86,31.8
000514.SZ,20260213,5.67,4.64
000516.SZ,20260213,5.35,4.37
000517.SZ,20260213,2.48,2.03
000518.SZ,20260213,2.68,2.42
000519.SZ,20260213,20.47,16.75
000520.SZ,20260213,5.01,4.1
000521.SZ,20260213,7.25,5.93
000523.SZ,20260213,4.22,3.46
000524.SZ,20260213,13.66,11.18
000525.SZ,20260213,6.86,5.62
000526.SZ,20260213,41.49,33.95
000528.SZ,20260213,12.94,10.58
000529.SZ,20260213,6.7,5.48
000530.SZ,20260213,7.49,6.13
000531.SZ,20260213,7.06,5.78
000532.SZ,20260213,17.81,14.57
000533.SZ,20260213,13.21,10.81
000534.SZ,20260213,38.39,31.41
000536.SZ,20260213,5.09,4.17
000537.SZ,20260213,9.65,7.89
000538.SZ,20260213,62.41,51.07
000539.SZ,20260213,5.4,4.42
000541.SZ,20260213,6.9,5.64
000543.SZ,20260213,8.84,7.24
000544.SZ,20260213,9.41,7.7
000545.SZ,20260213,3.2,2.62
000546.SZ,20260213,6.34,5.18
000547.SZ,20260213,31.26,25.58
000548.SZ,20260213,6.22,5.09
000550.SZ,20260213,19.86,16.25
000551.SZ,20260213,16.49,13.49
000552.SZ,20260213,2.75,2.25
000553.SZ,20260213,6.61,5.41
000554.SZ,20260213,8.83,7.23
000555.SZ,20260213,20.19,16.52
000557.SZ,20260213,5.48,4.48
000558.SZ,20260213,5.72,4.68
000559.SZ,20260213,21.58,17.66
000560.SZ,20260213,3.65,2.99
000561.SZ,20260213,12.2,9.98
000563.SZ,20260213,3.89,3.19
000564.SZ,20260213,2.52,2.06
000565.SZ,20260213,9.26,7.58
000566.SZ,20260213,6.85,5.61
000567.SZ,20260213,6.34,5.18
000568.SZ,20260213,127.18,104.06
000570.SZ,20260213,6.59,5.39
000571.SZ,20260213,7.91,6.47
000572.SZ,20260213,7.63,6.25
000573.SZ,20260213,4.76,3.9
000576.SZ,20260213,11.83,9.68
000581.SZ,20260213,23.47,19.21
000582.SZ,20260213,11.37,9.31
000586.SZ,20260213,16.81,13.75
000589.SZ,20260213,5.59,4.57
000590.SZ,20260213,13.66,11.18
000591.SZ,20260213,6.2,5.08
000592.SZ,20260213,11.51,9.41
000593.SZ,20260213,15.37,12.57
000595.SZ,20260213,6.42,5.8
000596.SZ,20260213,141.1,115.44
000597.SZ,20260213,5.72,4.68
000598.SZ,20260213,7.84,6.42
000599.SZ,20260213,7.18,5.88
000600.SZ,20260213,9.75,7.97
000601.SZ,20260213,5.8,4.74
000603.SZ,20260213,51.48,42.12
000605.SZ,20260213,7.91,6.47
000607.SZ,20260213,5.57,4.55
000608.SZ,20260213,3.81,3.45
000609.SZ,20260213,10.5,9.5
000610.SZ,20260213,11.08,9.06
000612.SZ,20260213,15.44,12.64
000615.SZ,20260213,3.49,3.15
000617.SZ,20260213,9.7,7.94
000619.SZ,20260213,7.14,5.84
000620.SZ,20260213,3.5,2.86
000623.SZ,20260213,20.69,16.93
000625.SZ,20260213,12.23,10.01
000626.SZ,20260213,8.22,6.72
000628.SZ,20260213,61.44,50.27
000629.SZ,20260213,4.05,3.31
000630.SZ,20260213,7.94,6.5
000631.SZ,20260213,4.29,3.51
000632.SZ,20260213,5.49,4.49
000633.SZ,20260213,8.48,6.94
000635.SZ,20260213,10.68,8.74
000636.SZ,20260213,24.78,20.28
000637.SZ,20260213,5.24,4.28
000638.SZ,20260213,2.21,2.0
000639.SZ,20260213,3.14,2.57
000650.SZ,20260213,6.48,5.3
000651.SZ,20260213,42.27,34.59
000652.SZ,20260213,4.54,3.72
000655.SZ,20260213,11.43,9.35
000656.SZ,20260213,1.5,1.36
000657.SZ,20260213,60.86,49.8
000659.SZ,20260213,5.23,4.28
000661.SZ,20260213,96.36,78.84
000663.SZ,20260213,8.8,7.2
000665.SZ,20260213,6.22,5.09
000668.SZ,20260213,14.47,13.09
