ts_code,trade_date,open,high,low,close,vol,amount,pct_chg
000001.SZ,20260126,10.98,11.06,10.92,10.96,1106246.65,1214803.431,-0.273
000002.SZ,20260126,4.92,4.97,4.81,4.82,2709821.51,1317277.57,-2.6263
000004.SZ,20260126,13.0,13.2,12.35,12.72,69558.0,89268.214,1.0326
000006.SZ,20260126,9.73,9.78,9.3,9.31,367292.42,346491.181,-4.4148
000007.SZ,20260126,11.5,11.84,11.45,11.72,83949.0,97857.512,1.5598
000008.SZ,20260126,3.22,3.32,3.18,3.22,913930.07,294648.797,0.3115
000009.SZ,20260126,10.45,10.52,10.19,10.25,399083.11,411037.091,-1.537
000010.SZ,20260126,3.67,3.67,3.52,3.58,234786.0,84045.072,-2.4523
000011.SZ,20260126,9.05,9.07,8.88,8.99,67839.01,60836.92,-0.9912
000012.SZ,20260126,4.72,4.73,4.64,4.67,317718.72,148510.417,-0.8493
000014.SZ,20260126,13.65,13.74,13.15,13.27,94318.81,125883.332,-3.561
000016.SZ,20260126,5.16,5.18,5.06,5.06,301447.0,153566.121,-1.938
000017.SZ,20260126,8.31,8.45,8.16,8.22,452456.0,375534.247,1.3564
000019.SZ,20260126,7.12,7.15,7.02,7.14,106998.81,75907.834,0.5634
000020.SZ,20260126,15.18,15.29,14.88,15.14,43205.99,65307.335,0.0
000021.SZ,20260126,30.52,31.05,29.26,29.44,1101694.28,3286322.042,-3.6964
000025.SZ,20260126,18.9,19.66,18.86,19.29,220405.8,426525.872,1.7942
000026.SZ,20260126,16.93,16.99,16.36,16.6,89200.45,148569.238,-1.9492
000027.SZ,20260126,6.95,6.98,6.85,6.9,365510.8,252933.231,-0.7194
000028.SZ,20260126,26.25,26.8,26.14,26.48,156980.93,414425.716,3.5994
000029.SZ,20260126,21.33,21.43,20.59,20.7,72633.05,151125.703,-3.2258
000030.SZ,20260126,5.73,5.77,5.59,5.63,164409.0,92693.03,-1.5734
000031.SZ,20260126,3.31,3.33,3.21,3.24,329416.7,107129.834,-2.994
000032.SZ,20260126,21.78,22.3,21.15,21.71,274336.21,593585.103,-0.4128
000034.SZ,20260126,40.5,41.64,39.24,39.77,256643.03,1034058.761,-1.5106
000035.SZ,20260126,6.35,6.39,6.17,6.29,401468.57,252317.37,-0.7886
000036.SZ,20260126,7.09,7.19,6.29,6.29,1564800.27,1038546.327,-10.0143
000037.SZ,20260126,9.29,9.78,9.29,9.48,341715.0,323764.244,2.5974
000039.SZ,20260126,9.92,9.98,9.7,9.81,365514.07,359399.296,-1.1089
000042.SZ,20260126,8.1,8.1,7.98,8.07,53141.0,42657.0,-0.2472
000045.SZ,20260126,13.5,13.75,13.33,13.42,191331.16,258609.817,-0.5926
000048.SZ,20260126,19.31,19.92,18.9,19.26,262199.41,508375.871,1.4752
000049.SZ,20260126,27.3,27.36,26.5,26.69,102140.06,273377.417,-1.9831
000050.SZ,20260126,10.46,10.52,10.21,10.31,438758.25,453474.512,-1.9029
000055.SZ,20260126,4.3,4.32,4.25,4.31,105654.72,45323.741,0.0
000056.SZ,20260126,2.11,2.11,2.04,2.06,340847.0,70446.468,-1.9048
000058.SZ,20260126,10.05,10.21,9.62,9.72,224881.65,222394.214,-1.5198
000059.SZ,20260126,6.18,6.24,5.93,6.09,823749.99,500567.471,0.1645
