trade_date,ts_code,name,industry,is_hot_board,board_rank,board_limit_up_count,is_st_like
20260126,000078.SZ,海王生物,医药商业,0,,,0
20260126,000426.SZ,兴业银锡,铅锌,1,4.0,5.0,0
20260126,000506.SZ,招金黄金,黄金,1,2.0,7.0,0
20260126,000593.SZ,德龙汇能,供气供热,0,,,0
20260126,000603.SZ,盛达资源,铅锌,1,4.0,5.0,0
20260126,000629.SZ,钒钛股份,小金属,1,1.0,8.0,0
20260126,000630.SZ,铜陵有色,铜,1,7.0,3.0,0
20260126,000657.SZ,中钨高新,小金属,1,1.0,8.0,0
20260126,000751.SZ,锌业股份,铅锌,1,4.0,5.0,0
20260126,000815.SZ,美利云,通信设备,0,,,0
20260126,001277.SZ,速达股份,专用机械,1,5.0,4.0,0
20260126,001288.SZ,运机集团,专用机械,1,5.0,4.0,0
20260126,001337.SZ,四川黄金,黄金,1,2.0,7.0,0
20260126,002009.SZ,天奇股份,工程机械,0,,,0
20260126,002022.SZ,科华生物,医疗保健,1,3.0,6.0,0
20260126,002030.SZ,达安基因,医疗保健,1,3.0,6.0,0
20260126,002155.SZ,湖南黄金,黄金,1,2.0,7.0,0
20260126,002165.SZ,红 宝 丽,化工原料,1,10.0,2.0,0
20260126,002201.SZ,九鼎新材,玻璃,0,,,0
20260126,002218.SZ,拓日新能,新型电力,0,,,0
20260126,002237.SZ,恒邦股份,黄金,1,2.0,7.0,0
20260126,002378.SZ,章源钨业,小金属,1,1.0,8.0,0
20260126,002506.SZ,协鑫集成,电气设备,0,,,0
20260126,002524.SZ,光正眼科,医疗保健,1,3.0,6.0,0
20260126,002575.SZ,群兴玩具,文教休闲,0,,,0
20260126,002623.SZ,亚玛顿,玻璃,0,,,0
20260126,002667.SZ,威领股份,小金属,1,1.0,8.0,0
20260126,002716.SZ,湖南白银,小金属,1,1.0,8.0,0
20260126,002728.SZ,特一药业,中成药,0,,,0
20260126,002842.SZ,翔鹭钨业,小金属,1,1.0,8.0,0
20260126,002995.SZ,天地在线,互联网,1,8.0,2.0,0
20260126,003042.SZ,中农联合,农药化肥,0,,,0
20260126,300017.SZ,网宿科技,软件服务,1,6.0,3.0,0
20260126,300139.SZ,晓程科技,黄金,1,2.0,7.0,0
20260126,300463.SZ,迈克生物,医疗保健,1,3.0,6.0,0
20260126,300639.SZ,凯普生物,医疗保健,1,3.0,6.0,0
20260126,300871.SZ,回盛生物,农业综合,0,,,0
20260126,301207.SZ,华兰疫苗,生物制药,0,,,0
20260126,301548.SZ,崇德科技,机械基件,0,,,0
20260126,600078.SH,澄星股份,化工原料,1,10.0,2.0,0
20260126,600173.SH,卧龙新能,全国地产,1,9.0,2.0,0
20260126,600489.SH,中金黄金,黄金,1,2.0,7.0,0
20260126,600531.SH,豫光金铅,铅锌,1,4.0,5.0,0
20260126,600589.SH,大位科技,软件服务,1,6.0,3.0,0
20260126,600736.SH,苏州高新,园区开发,0,,,0
20260126,600759.SH,洲际油气,石油开采,0,,,0
20260126,600789.SH,鲁抗医药,化学制药,0,,,0
20260126,600791.SH,京能置业,全国地产,1,9.0,2.0,0
20260126,600916.SH,中国黄金,服饰,0,,,0
20260126,600986.SH,浙文互联,互联网,1,8.0,2.0,0
20260126,601069.SH,西部黄金,黄金,1,2.0,7.0,0
20260126,601168.SH,西部矿业,铜,1,7.0,3.0,0
20260126,601212.SH,白银有色,铜,1,7.0,3.0,0
20260126,601226.SH,华电科工,建筑工程,0,,,0
20260126,601615.SH,明阳智能,电气设备,0,,,0
20260126,601869.SH,长飞光纤,通信设备,0,,,0
20260126,601958.SH,金钼股份,小金属,1,1.0,8.0,0
20260126,603045.SH,福达合金,小金属,1,1.0,8.0,0
20260126,603132.SH,金徽股份,铅锌,1,4.0,5.0,0
20260126,603271.SH,永杰新材,铝,0,,,0
20260126,603331.SH,百达精工,专用机械,1,5.0,4.0,0
20260126,603353.SH,和顺石油,石油贸易,0,,,0
20260126,603578.SH,三星新材,家用电器,0,,,0
20260126,603619.SH,中曼石油,石油开采,0,,,0
20260126,603895.SH,天永智能,专用机械,1,5.0,4.0,0
20260126,603958.SH,哈森股份,服饰,0,,,0
20260126,605056.SH,咸亨国际,电器仪表,0,,,0
20260126,688158.SH,优刻得-W,软件服务,1,6.0,3.0,0
20260126,688317.SH,之江生物,医疗保健,1,3.0,6.0,0
20260126,688323.SH,瑞华泰,塑料,0,,,0
20260126,688670.SH,金迪克,生物制药,0,,,0
