ts_code,trade_date,up_limit,down_limit
000001.SZ,20260123,12.18,9.96
000002.SZ,20260123,5.45,4.46
000004.SZ,20260123,12.59,11.39
000006.SZ,20260123,10.62,8.69
000007.SZ,20260123,12.47,10.21
000008.SZ,20260123,3.56,2.92
000009.SZ,20260123,11.17,9.14
000010.SZ,20260123,4.05,3.31
000011.SZ,20260123,9.96,8.15
000012.SZ,20260123,5.05,4.13
000014.SZ,20260123,14.82,12.12
000016.SZ,20260123,5.69,4.65
000017.SZ,20260123,8.67,7.09
000019.SZ,20260123,7.83,6.41
000020.SZ,20260123,16.6,13.58
000021.SZ,20260123,34.66,28.36
000025.SZ,20260123,20.74,16.97
000026.SZ,20260123,18.35,15.01
000027.SZ,20260123,7.63,6.25
000028.SZ,20260123,27.72,22.68
000029.SZ,20260123,23.5,19.22
000030.SZ,20260123,6.25,5.11
000031.SZ,20260123,3.74,3.06
000032.SZ,20260123,23.93,19.58
000034.SZ,20260123,44.68,36.56
000035.SZ,20260123,6.85,5.61
000036.SZ,20260123,7.47,6.11
000037.SZ,20260123,9.88,8.08
000039.SZ,20260123,10.89,8.91
000042.SZ,20260123,8.94,7.32
000045.SZ,20260123,14.61,11.95
000048.SZ,20260123,19.86,16.25
000049.SZ,20260123,29.4,24.06
000050.SZ,20260123,11.29,9.23
000055.SZ,20260123,4.73,3.87
000056.SZ,20260123,2.31,1.89
000058.SZ,20260123,10.71,8.77
000059.SZ,20260123,6.28,5.14
000060.SZ,20260123,8.0,6.54
000061.SZ,20260123,10.77,8.81
000062.SZ,20260123,28.56,23.36
000063.SZ,20260123,43.77,35.81
000065.SZ,20260123,14.26,11.66
000066.SZ,20260123,21.45,17.55
000068.SZ,20260123,3.81,3.11
000069.SZ,20260123,2.97,2.43
000070.SZ,20260123,12.83,10.49
000078.SZ,20260123,3.99,3.27
000088.SZ,20260123,5.02,4.1
000089.SZ,20260123,7.92,6.48
000090.SZ,20260123,4.29,3.51
000096.SZ,20260123,12.41,10.15
000099.SZ,20260123,23.22,19.0
000100.SZ,20260123,5.4,4.42
000151.SZ,20260123,14.74,12.06
000153.SZ,20260123,7.27,5.95
000155.SZ,20260123,14.26,11.66
000156.SZ,20260123,9.02,7.38
000157.SZ,20260123,9.76,7.98
000158.SZ,20260123,23.36,19.12
000159.SZ,20260123,7.47,6.11
000166.SZ,20260123,5.63,4.61
000301.SZ,20260123,12.49,10.22
000333.SZ,20260123,85.24,69.74
000338.SZ,20260123,24.6,20.12
000400.SZ,20260123,34.32,28.08
000401.SZ,20260123,5.3,4.34
000402.SZ,20260123,3.16,2.58
000403.SZ,20260123,15.33,12.55
000404.SZ,20260123,7.81,6.39
000407.SZ,20260123,5.85,4.79
000408.SZ,20260123,101.1,82.72
000409.SZ,20260123,13.09,10.71
000410.SZ,20260123,8.53,6.98
000411.SZ,20260123,14.98,12.26
000415.SZ,20260123,4.87,3.99
000417.SZ,20260123,9.49,7.77
000419.SZ,20260123,7.28,5.96
000420.SZ,20260123,5.29,4.33
000421.SZ,20260123,8.21,6.71
000422.SZ,20260123,17.9,14.64
000423.SZ,20260123,55.1,45.08
000425.SZ,20260123,11.95,9.77
000426.SZ,20260123,57.93,47.39
000428.SZ,20260123,3.96,3.24
000429.SZ,20260123,12.97,10.61
000430.SZ,20260123,7.64,6.92
000488.SZ,20260123,2.3,2.08
000498.SZ,20260123,6.91,5.65
000501.SZ,20260123,11.89,9.73
000503.SZ,20260123,10.92,8.94
000504.SZ,20260123,9.77,8.84
000505.SZ,20260123,8.13,6.65
000506.SZ,20260123,21.45,17.55
000507.SZ,20260123,5.96,4.88
000509.SZ,20260123,3.89,3.19
000510.SZ,20260123,19.97,16.34
000513.SZ,20260123,39.41,32.25
000514.SZ,20260123,5.76,4.72
000516.SZ,20260123,5.6,4.58
000517.SZ,20260123,2.0,1.64
000518.SZ,20260123,2.86,2.58
000519.SZ,20260123,21.12,17.28
000520.SZ,20260123,5.04,4.12
000521.SZ,20260123,7.45,6.09
000523.SZ,20260123,4.58,3.74
000524.SZ,20260123,14.04,11.48
000525.SZ,20260123,6.71,5.49
000526.SZ,20260123,44.55,36.45
000528.SZ,20260123,12.95,10.59
000529.SZ,20260123,6.75,5.53
000530.SZ,20260123,8.23,6.73
000531.SZ,20260123,7.91,6.47
000532.SZ,20260123,18.45,15.09
000533.SZ,20260123,10.45,8.55
000534.SZ,20260123,30.51,24.97
000536.SZ,20260123,5.43,4.45
000537.SZ,20260123,9.45,7.73
