trade_date,ts_code,name,industry,is_hot_board,board_rank,board_limit_up_count,is_st_like
20260123,000159.SZ,国际实业,石油贸易,0,,,0
20260123,000561.SZ,烽火电子,通信设备,1,6.0,4.0,0
20260123,000565.SZ,渝三峡Ａ,染料涂料,0,,,0
20260123,000591.SZ,太阳能,新型电力,0,,,0
20260123,000592.SZ,平潭发展,林业,0,,,0
20260123,000593.SZ,德龙汇能,供气供热,0,,,0
20260123,000603.SZ,盛达资源,铅锌,0,,,0
20260123,000607.SZ,华媒控股,广告包装,0,,,0
20260123,000630.SZ,铜陵有色,铜,0,,,0
20260123,000751.SZ,锌业股份,铅锌,0,,,0
20260123,000990.SZ,诚志股份,化工原料,1,7.0,3.0,0
20260123,001203.SZ,大中矿业,普钢,0,,,0
20260123,001223.SZ,欧克科技,专用机械,1,2.0,9.0,0
20260123,001316.SZ,润贝航科,批发业,0,,,0
20260123,001400.SZ,江顺科技,专用机械,1,2.0,9.0,0
20260123,002088.SZ,鲁阳节能,矿物制品,0,,,0
20260123,002112.SZ,三变科技,电气设备,1,1.0,14.0,0
20260123,002149.SZ,西部材料,小金属,0,,,0
20260123,002150.SZ,正泰电源,机械基件,1,4.0,5.0,0
20260123,002202.SZ,金风科技,电气设备,1,1.0,14.0,0
20260123,002218.SZ,拓日新能,新型电力,0,,,0
20260123,002323.SZ,雅博股份,建筑工程,1,9.0,3.0,0
20260123,002339.SZ,积成电子,电气设备,1,1.0,14.0,0
20260123,002342.SZ,巨力索具,机械基件,1,4.0,5.0,0
20260123,002405.SZ,四维图新,软件服务,0,,,0
20260123,002471.SZ,中超控股,电气设备,1,1.0,14.0,0
20260123,002492.SZ,恒基达鑫,仓储物流,0,,,0
20260123,002506.SZ,协鑫集成,电气设备,1,1.0,14.0,0
20260123,002623.SZ,亚玛顿,玻璃,0,,,0
20260123,002636.SZ,金安国纪,元器件,1,3.0,5.0,0
20260123,002658.SZ,雪迪龙,环境保护,0,,,0
20260123,002667.SZ,威领股份,小金属,0,,,0
20260123,002679.SZ,福建金森,林业,0,,,0
20260123,002721.SZ,金一文化,服饰,1,10.0,3.0,0
20260123,002780.SZ,三夫户外,服饰,1,10.0,3.0,0
20260123,002792.SZ,通宇通讯,通信设备,1,6.0,4.0,0
20260123,002810.SZ,山东赫达,化工原料,1,7.0,3.0,0
20260123,002865.SZ,钧达股份,电气设备,1,1.0,14.0,0
20260123,002931.SZ,锋龙股份,机械基件,1,4.0,5.0,0
20260123,002943.SZ,宇晶股份,机床制造,0,,,0
20260123,002993.SZ,奥海科技,元器件,1,3.0,5.0,0
20260123,003038.SZ,鑫铂股份,铝,0,,,0
20260123,003041.SZ,真爱美家,纺织,0,,,0
20260123,003042.SZ,中农联合,农药化肥,0,,,0
20260123,300051.SZ,琏升科技,综合类,0,,,0
20260123,300102.SZ,乾照光电,半导体,1,8.0,3.0,0
20260123,300118.SZ,东方日升,电气设备,1,1.0,14.0,0
20260123,300345.SZ,华民股份,电气设备,1,1.0,14.0,0
20260123,300385.SZ,雪浪环境,环境保护,0,,,0
20260123,300436.SZ,广生堂,化学制药,0,,,0
20260123,300724.SZ,捷佳伟创,专用机械,1,2.0,9.0,0
20260123,300751.SZ,迈为股份,专用机械,1,2.0,9.0,0
20260123,300780.SZ,德恩精工,机械基件,1,4.0,5.0,0
20260123,300861.SZ,美畅股份,矿物制品,0,,,0
20260123,300986.SZ,志特新材,建筑工程,1,9.0,3.0,0
20260123,301149.SZ,隆华新材,化工原料,1,7.0,3.0,0
20260123,301232.SZ,飞沃科技,机械基件,1,4.0,5.0,0
20260123,600076.SH,康欣新材,广告包装,0,,,0
20260123,600118.SH,中国卫星,航空,0,,,0
20260123,600293.SH,三峡新材,玻璃,0,,,0
20260123,600307.SH,酒钢宏兴,普钢,0,,,0
20260123,600340.SH,华夏幸福,园区开发,0,,,0
20260123,600481.SH,双良节能,电气设备,1,1.0,14.0,0
20260123,600498.SH,烽火通信,通信设备,1,6.0,4.0,0
20260123,600531.SH,豫光金铅,铅锌,0,,,0
20260123,600537.SH,亿晶光电,电气设备,1,1.0,14.0,0
20260123,600552.SH,凯盛科技,元器件,1,3.0,5.0,0
20260123,600586.SH,金晶科技,玻璃,0,,,0
20260123,600732.SH,爱旭股份,电气设备,1,1.0,14.0,0
20260123,600774.SH,汉商集团,化学制药,0,,,0
20260123,600879.SH,航天电子,航空,0,,,0
20260123,600916.SH,中国黄金,服饰,1,10.0,3.0,0
20260123,600959.SH,江苏有线,影视音像,0,,,0
20260123,600986.SH,浙文互联,互联网,0,,,0
20260123,601012.SH,隆基绿能,电气设备,1,1.0,14.0,0
20260123,601118.SH,海南橡胶,橡胶,0,,,0
20260123,601212.SH,白银有色,铜,0,,,0
20260123,601615.SH,明阳智能,电气设备,1,1.0,14.0,0
20260123,601702.SH,华峰铝业,铝,0,,,0
20260123,603051.SH,鹿山新材,塑料,1,5.0,4.0,0
20260123,603078.SH,江化微,半导体,1,8.0,3.0,0
20260123,603095.SH,越剑智能,纺织机械,0,,,0
20260123,603130.SH,云中马,纺织,0,,,0
20260123,603138.SH,海量数据,软件服务,0,,,0
20260123,603200.SH,上海洗霸,环境保护,0,,,0
20260123,603212.SH,赛伍技术,塑料,1,5.0,4.0,0
20260123,603396.SH,金辰股份,专用机械,1,2.0,9.0,0
20260123,603612.SH,索通发展,矿物制品,0,,,0
20260123,603773.SH,沃格光电,元器件,1,3.0,5.0,0
20260123,603806.SH,福斯特,塑料,1,5.0,4.0,0
20260123,603878.SH,武进不锈,钢加工,0,,,0
20260123,603920.SH,世运电路,元器件,1,3.0,5.0,0
20260123,603939.SH,益丰药房,医药商业,0,,,0
20260123,605016.SH,百龙创园,食品,0,,,0
20260123,605598.SH,上海港湾,建筑工程,1,9.0,3.0,0
20260123,688002.SH,睿创微纳,通信设备,1,6.0,4.0,0
20260123,688223.SH,晶科能源,电气设备,1,1.0,14.0,0
20260123,688270.SH,臻镭科技,半导体,1,8.0,3.0,0
20260123,688323.SH,瑞华泰,塑料,1,5.0,4.0,0
20260123,688516.SH,奥特维,专用机械,1,2.0,9.0,0
20260123,688556.SH,高测股份,专用机械,1,2.0,9.0,0
20260123,688726.SH,拉普拉斯,专用机械,1,2.0,9.0,0
20260123,920368.BJ,连城数控,专用机械,1,2.0,9.0,0
20260123,920414.BJ,欧普泰,电器仪表,0,,,0
