ts_code,trade_date,up_limit,down_limit
000001.SZ,20260129,11.92,9.76
000002.SZ,20260129,5.35,4.37
000004.SZ,20260129,12.23,11.07
000006.SZ,20260129,9.83,8.05
000007.SZ,20260129,12.29,10.05
000008.SZ,20260129,3.51,2.87
000009.SZ,20260129,11.13,9.11
000010.SZ,20260129,3.81,3.11
000011.SZ,20260129,9.75,7.97
000012.SZ,20260129,5.14,4.2
000014.SZ,20260129,14.17,11.59
000016.SZ,20260129,5.57,4.55
000017.SZ,20260129,9.41,7.7
000019.SZ,20260129,7.84,6.42
000020.SZ,20260129,16.29,13.33
000021.SZ,20260129,35.0,28.64
000025.SZ,20260129,21.45,17.55
000026.SZ,20260129,17.69,14.47
000027.SZ,20260129,7.54,6.17
000028.SZ,20260129,28.96,23.7
000029.SZ,20260129,21.97,17.97
000030.SZ,20260129,6.07,4.97
000031.SZ,20260129,3.73,3.05
000032.SZ,20260129,23.79,19.47
000034.SZ,20260129,43.78,35.82
000035.SZ,20260129,6.84,5.6
000036.SZ,20260129,6.66,5.45
000037.SZ,20260129,10.15,8.31
000039.SZ,20260129,10.48,8.58
000042.SZ,20260129,9.28,7.6
000045.SZ,20260129,14.39,11.77
000048.SZ,20260129,20.8,17.02
000049.SZ,20260129,28.56,23.36
000050.SZ,20260129,11.35,9.29
000055.SZ,20260129,4.66,3.82
000056.SZ,20260129,2.22,1.82
000058.SZ,20260129,10.43,8.53
000059.SZ,20260129,6.72,5.5
000060.SZ,20260129,9.44,7.72
000061.SZ,20260129,10.38,8.5
000062.SZ,20260129,28.11,23.0
000063.SZ,20260129,43.62,35.69
000065.SZ,20260129,14.05,11.49
000066.SZ,20260129,18.26,14.94
000068.SZ,20260129,3.86,3.16
000069.SZ,20260129,3.05,2.49
000070.SZ,20260129,13.06,10.68
000078.SZ,20260129,4.36,3.56
000088.SZ,20260129,5.05,4.13
000089.SZ,20260129,7.98,6.53
000090.SZ,20260129,4.22,3.46
000096.SZ,20260129,12.34,10.1
