ts_code,trade_date,open,high,low,close,vol,amount,pct_chg
000001.SZ,20260129,10.84,10.98,10.66,10.96,1852993.83,2001845.208,1.107
000002.SZ,20260129,4.82,5.18,4.77,5.13,6052434.32,3047866.239,5.5556
000004.SZ,20260129,11.8,12.21,11.55,12.02,56032.0,67141.573,3.176
000006.SZ,20260129,8.84,9.21,8.72,9.08,330729.21,299711.792,1.566
000007.SZ,20260129,11.11,11.2,10.67,10.72,85733.99,93478.895,-4.0286
000008.SZ,20260129,3.18,3.29,3.16,3.2,786723.18,254077.424,0.3135
000009.SZ,20260129,10.15,10.33,9.99,10.04,490444.99,497083.734,-0.7905
000010.SZ,20260129,3.45,3.51,3.4,3.44,161020.01,55598.821,-0.578
000011.SZ,20260129,8.86,9.19,8.74,9.11,143711.0,130134.94,2.8217
000012.SZ,20260129,4.67,4.73,4.63,4.71,246183.43,115550.462,0.8565
000014.SZ,20260129,12.93,13.42,12.54,13.15,136206.2,178962.91,2.0963
000016.SZ,20260129,5.03,5.08,5.0,5.01,262252.01,131969.678,-0.9881
000017.SZ,20260129,8.61,8.74,7.89,7.91,615366.18,501604.381,-7.4854
000019.SZ,20260129,7.12,7.3,7.1,7.25,191517.52,138356.0,1.683
000020.SZ,20260129,14.81,15.04,14.45,14.59,39276.5,57972.876,-1.4855
000021.SZ,20260129,32.65,33.13,30.79,31.09,1233484.35,3931015.552,-2.2942
000025.SZ,20260129,19.88,19.99,18.73,18.74,238546.21,457391.276,-3.8974
000026.SZ,20260129,16.06,16.13,15.79,15.95,74413.0,118663.477,-0.8085
000027.SZ,20260129,6.84,6.85,6.77,6.82,241410.38,164467.592,-0.438
000028.SZ,20260129,26.25,26.48,26.16,26.37,47645.1,125393.606,0.1519
000029.SZ,20260129,20.05,21.97,19.82,21.97,85655.2,183000.128,10.015
000030.SZ,20260129,5.52,5.56,5.46,5.5,159810.67,88057.749,-0.3623
000031.SZ,20260129,3.46,3.73,3.35,3.73,908978.29,328627.994,10.0295
000032.SZ,20260129,21.25,22.38,20.98,21.41,519055.19,1136000.227,-1.0171
000034.SZ,20260129,39.46,40.1,38.5,38.84,205036.92,805047.55,-2.4121
000035.SZ,20260129,6.2,6.31,6.13,6.18,304632.99,189066.73,-0.6431
000036.SZ,20260129,6.09,6.31,6.03,6.11,841949.31,516842.677,0.9917
000037.SZ,20260129,9.18,9.23,9.02,9.08,129306.0,118048.494,-1.6251
000039.SZ,20260129,9.5,9.82,9.45,9.61,487652.5,471397.507,0.8395
000042.SZ,20260129,8.41,8.67,8.15,8.21,189016.12,157280.854,-2.7251
000045.SZ,20260129,13.11,13.18,12.52,12.63,163528.0,210236.694,-3.4404
000048.SZ,20260129,18.91,18.96,18.15,18.33,222637.99,409986.754,-3.0672
000049.SZ,20260129,25.9,26.09,25.58,25.81,52781.68,136577.119,-0.5778
000050.SZ,20260129,10.26,10.51,10.06,10.12,470009.02,482438.555,-1.938
000055.SZ,20260129,4.24,4.33,4.22,4.29,126344.58,54022.175,1.1792
000056.SZ,20260129,2.01,2.06,1.99,2.02,298760.56,60719.011,0.0
000058.SZ,20260129,9.36,9.4,9.11,9.16,186627.93,172396.444,-3.3755
000059.SZ,20260129,6.12,6.2,5.96,6.08,440136.35,267150.174,-0.491
