ts_code,trade_date,up_limit,down_limit
000001.SZ,20260212,12.18,9.96
000002.SZ,20260212,5.38,4.4
000004.SZ,20260212,8.8,7.96
000006.SZ,20260212,10.29,8.42
000007.SZ,20260212,13.31,10.89
000008.SZ,20260212,3.32,2.72
000009.SZ,20260212,10.49,8.59
000010.SZ,20260212,3.94,3.22
000011.SZ,20260212,10.15,8.31
000012.SZ,20260212,5.27,4.31
000014.SZ,20260212,16.28,13.32
000016.SZ,20260212,4.3,3.52
000017.SZ,20260212,8.46,6.92
000019.SZ,20260212,7.84,6.42
000020.SZ,20260212,16.83,13.77
000021.SZ,20260212,30.93,25.31
000025.SZ,20260212,20.28,16.6
000026.SZ,20260212,17.26,14.12
000027.SZ,20260212,7.38,6.04
000028.SZ,20260212,28.8,23.56
000029.SZ,20260212,25.53,20.89
000030.SZ,20260212,6.05,4.95
000031.SZ,20260212,3.94,3.22
000032.SZ,20260212,22.46,18.38
000034.SZ,20260212,41.24,33.74
000035.SZ,20260212,6.45,5.27
000036.SZ,20260212,6.15,5.03
000037.SZ,20260212,10.59,8.67
000039.SZ,20260212,12.38,10.13
000042.SZ,20260212,10.38,8.5
000045.SZ,20260212,14.48,11.84
000048.SZ,20260212,19.2,15.71
000049.SZ,20260212,28.94,23.68
000050.SZ,20260212,10.65,8.71
000055.SZ,20260212,4.44,3.64
000056.SZ,20260212,2.39,1.95
000058.SZ,20260212,10.2,8.34
000059.SZ,20260212,6.6,5.4
000060.SZ,20260212,7.83,6.41
000061.SZ,20260212,10.1,8.26
000062.SZ,20260212,26.81,21.93
000063.SZ,20260212,41.09,33.62
000065.SZ,20260212,13.1,10.72
000066.SZ,20260212,17.59,14.39
000068.SZ,20260212,3.91,3.2
000069.SZ,20260212,2.96,2.42
000070.SZ,20260212,19.5,15.96
000078.SZ,20260212,3.97,3.25
000088.SZ,20260212,5.05,4.13
000089.SZ,20260212,7.95,6.51
000090.SZ,20260212,4.39,3.59
000096.SZ,20260212,12.08,9.88
000099.SZ,20260212,22.56,18.46
000100.SZ,20260212,5.19,4.25
000151.SZ,20260212,15.05,12.31
000153.SZ,20260212,7.37,6.03
000155.SZ,20260212,13.97,11.43
000156.SZ,20260212,10.32,8.44
