trade_date,ts_code,name,limit_times,advance_stage,晋阶,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,up_stat
20260723,000011.SZ,深物业A,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,000017.SZ,深中华A,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,000035.SZ,中国天楹,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,000155.SZ,川能动力,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,000533.SZ,顺钠股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,000595.SZ,新能股份,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260723,000603.SZ,盛达资源,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,3/3
20260723,000608.SZ,阳光股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,000636.SZ,风华高科,,,,,,,limit_list_d,0/0
20260723,000668.SZ,荣丰控股,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,000688.SZ,国城矿业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,000803.SZ,山高环能,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,000811.SZ,冰轮环境,,,,,,,limit_list_d,0/0
20260723,000815.SZ,美利云,4.0,4→5,4→5,1.1,0.005,0.515,limit_list_d,4/4
20260723,000862.SZ,银星能源,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,001208.SZ,华菱线缆,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,001258.SZ,立新能源,6.0,6→7,6→7,0.88,0.095,0.44,limit_list_d,6/6
20260723,001337.SZ,四川黄金,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,001382.SZ,新亚电缆,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,001388.SZ,信通电子,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,5/9
20260723,002083.SZ,孚日股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002088.SZ,鲁阳节能,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002112.SZ,三变科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002141.SZ,贤丰控股,,,,,,,limit_list_d,0/0
20260723,002165.SZ,红 宝 丽,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002173.SZ,创新医疗,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002197.SZ,证通电子,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,3/3
20260723,002199.SZ,东晶电子,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002218.SZ,拓日新能,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002229.SZ,鸿博股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002240.SZ,盛新锂能,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002298.SZ,中电鑫龙,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002300.SZ,太阳电缆,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002339.SZ,积成电子,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002348.SZ,高乐股份,,,,,,,limit_list_d,0/0
20260723,002353.SZ,杰瑞股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002358.SZ,森源电气,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002379.SZ,宏桥控股,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002388.SZ,新亚制程,,,,,,,limit_list_d,0/0
20260723,002412.SZ,汉森制药,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260723,002432.SZ,九安医疗,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260723,002451.SZ,摩恩电气,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002498.SZ,汉缆股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002536.SZ,飞龙股份,,,,,,,limit_list_d,0/0
20260723,002539.SZ,云图控股,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002546.SZ,新联电子,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002560.SZ,通达股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002566.SZ,益盛药业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002596.SZ,海南瑞泽,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002606.SZ,大连电瓷,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002674.SZ,兴业科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002713.SZ,东易日盛,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002725.SZ,跃岭股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002762.SZ,金发拉比,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002774.SZ,快意电梯,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002775.SZ,文科股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,002870.SZ,香山股份,,,,,,,limit_list_d,0/0
20260723,002879.SZ,长缆科技,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,3/3
20260723,002900.SZ,哈三联,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260723,002955.SZ,鸿合科技,,,,,,,limit_list_d,0/0
20260723,003001.SZ,中岩大地,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,300062.SZ,中能电气,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,300141.SZ,和顺电气,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,300214.SZ,日科化学,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,300444.SZ,双杰电气,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,300510.SZ,金冠股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,301158.SZ,德石股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,301234.SZ,五洲医疗,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260723,301292.SZ,海科新源,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,301357.SZ,北方长龙,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,301587.SZ,中瑞股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,600172.SH,黄河旋风,,,,,,,limit_list_d,0/0
20260723,600173.SH,卧龙新能,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,600219.SH,南山铝业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,600230.SH,沧州大化,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,600268.SH,国电南自,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,600343.SH,航天动力,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,600354.SH,敦煌种业,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,600379.SH,宝光股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,600389.SH,江山股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,600396.SH,华电辽能,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,3/4
20260723,600409.SH,三友化工,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,600449.SH,宁夏建材,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260723,600468.SH,百利电气,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
