ts_code,trade_date,auction_price,auction_vol,auction_amount,auction_pct_chg,auction_amount_ratio,auction_strength_score
600000.SH,20260901,9.13,289100,2639483.0,-0.3275109170305601,2.771452035285269,43.034934497816636
600004.SH,20260901,7.68,14900,114432.0,-0.13003901170351995,1.0416004660113494,44.21976592977888
600006.SH,20260901,5.35,22000,117700.0,0.0,1.7647544794701477,45.0
600007.SH,20260901,18.79,19200,360768.0,-0.5293806246691402,5.07464711265087,41.82371625198516
600008.SH,20260901,2.78,322499,896547.0,0.0,3.1622468861648754,45.0
600009.SH,20260901,23.28,43000,1001040.0,-0.21431633090440716,6.394116778925986,43.714102014573555
600010.SH,20260901,2.25,1740400,3915900.0,0.0,4.651516185451782,45.0
600011.SH,20260901,6.68,266000,1776880.0,0.0,3.542105325835874,45.0
600012.SH,20260901,16.63,18900,314307.0,-0.35949670461356,3.4146952455626707,42.84301977231864
600015.SH,20260901,6.2,1994700,12367140.0,-0.48154093097914075,11.308259203635354,42.110754414125154
600016.SH,20260901,3.51,1463700,5137587.0,-0.5665722379603388,2.865741662534825,41.600566572237966
600017.SH,20260901,2.84,147100,417764.0,0.35335689045936647,2.7604899878318503,47.1201413427562
600018.SH,20260901,5.26,332600,1749476.0,0.0,1.7807327677739406,45.0
600019.SH,20260901,5.8,107000,620600.0,-0.3436426116838587,1.1405687987929143,42.93814432989685
600020.SH,20260901,3.9,44600,173940.0,-0.2557544757033292,2.3429555070405446,43.465473145780024
600021.SH,20260901,13.35,135100,1803585.0,0.3005259203606281,5.3348547517514024,46.80315552216377
600022.SH,20260901,1.34,238700,319858.0,0.0,2.5067750003172087,45.0
600023.SH,20260901,4.88,92100,449448.0,0.0,2.676763271678566,45.0
600025.SH,20260901,9.57,17800,170346.0,0.20942408376962707,0.5365111699634448,46.256544502617764
600026.SH,20260901,18.96,190252,3607178.0,-1.3527575442247586,3.462431461326172,36.88345473465145
600027.SH,20260901,4.59,444500,2040255.0,0.0,6.246999882023006,45.0
600028.SH,20260901,5.45,513500,2798575.0,-0.1831501831501825,2.046360071996864,43.901098901098905
600029.SH,20260901,5.0,148000,740000.0,-0.19960079840318778,3.4494824415190597,43.80239520958087
600030.SH,20260901,27.69,482100,13349349.0,-0.3956834532374054,4.150578265387793,42.62589928057557
600031.SH,20260901,20.02,374200,7491484.0,0.04997501249375258,3.716593174135395,45.299850074962514
600032.SH,20260901,6.78,21400,145092.0,-0.2941176470588225,1.388536339224408,43.235294117647065
600033.SH,20260901,3.52,46400,163328.0,0.0,1.3423749015870086,45.0
600035.SH,20260901,3.66,120200,439932.0,0.0,4.1734180952753634,45.0
600036.SH,20260901,40.04,318000,12732720.0,-0.1994017946161497,2.7323672927930267,43.8035892323031
600037.SH,20260901,7.11,202000,1436220.0,-0.42016806722687816,7.00547782007687,42.47899159663873
600038.SH,20260901,27.54,5300,145962.0,0.07267441860465684,0.872352451667071,45.43604651162794
600039.SH,20260901,9.07,137100,1243497.0,0.1103752759381793,2.402096028269225,45.66225165562908
600048.SH,20260901,4.9,8746500,42857850.0,-1.4084507042253391,34.860540103417186,36.549295774647966
600050.SH,20260901,4.29,265600,1139424.0,-0.23255813953487747,2.22319110433851,43.60465116279074
600051.SH,20260901,6.45,8800,56760.0,-0.3091190108191588,1.4653820151000954,43.14528593508505
600052.SH,20260901,3.95,68300,269785.0,0.0,5.464053672223414,45.0
600053.SH,20260901,7.75,9500,73625.0,-1.273885350318471,4.888402988455866,37.35668789808918
600054.SH,20260901,11.33,46600,527978.0,-0.4393673110720586,4.204210918825742,42.36379613356765
600055.SH,20260901,11.05,900,9945.0,0.0,0.22255260112968103,40.05946820334258
600056.SH,20260901,9.15,60600,554490.0,0.0,7.1820762608035205,45.0
600057.SH,20260901,6.52999,71899,469500.0,0.15322085889570847,2.891406512596639,45.91932515337425
600058.SH,20260901,9.89,6700,66263.0,0.10121457489877805,1.0074369226856055,45.60728744939267
600059.SH,20260901,8.15,118100,962515.0,-0.48840048840047556,8.167297381504289,42.069597069597144
600060.SH,20260901,27.89,26400,736296.0,-0.39285714285713924,1.6942250329038213,42.64285714285717
600061.SH,20260901,6.51,109500,712845.0,-0.15337423312883347,2.682397306576509,44.079754601227
600062.SH,20260901,16.02,9900,158598.0,-0.3731343283582045,1.6150877082607267,42.76119402985077
600063.SH,20260901,5.88,106000,623280.0,0.0,3.8837891861931895,45.0
600064.SH,20260901,7.61,323900,2464879.0,-0.652741514360311,17.225670852789367,41.08355091383813
600066.SH,20260901,29.88,43100,1287828.0,0.30211480362538623,2.4822001946146814,46.81268882175232
600067.SH,20260901,2.9,162400,470960.0,0.34602076124565784,6.343415313068679,47.07612456747395
600071.SH,20260901,16.23,2600,42198.0,0.0,0.3810480439384749,45.0
600072.SH,20260901,8.7,26500,230550.0,-0.2293577981651529,1.9672737295385934,43.623853211009084
600073.SH,20260901,5.67,135100,766017.0,-0.7005253940455369,5.49082133172873,40.79684763572678
600075.SH,20260901,4.82,210500,1014610.0,-0.6185567010309145,5.908135501012668,41.28865979381451
600076.SH,20260901,3.24,63300,205092.0,0.0,3.887978772741487,45.0
600078.SH,20260901,11.0,125200,1377200.0,-1.4336917562724039,5.755186413567787,36.39784946236558
600079.SH,20260901,18.59,14900,276991.0,-0.10746910263299547,1.3303727719002154,44.35518538420203
600080.SH,20260901,4.88,1100,5368.0,0.411522633744843,0.4791417150881262,47.469135802469054
600081.SH,20260901,10.42,7200,75024.0,0.09606147934677622,3.4729469679831455,45.57636887608066
600082.SH,20260901,2.93,46400,135952.0,0.0,9.45939730853317,45.0
600084.SH,20260901,4.27,9700,41419.0,0.7075471698112956,4.1945797267887395,49.245283018867774
600085.SH,20260901,23.81,18100,430961.0,-0.334868145667655,3.8689071575487137,42.99079112599407
600088.SH,20260901,11.81,92300,1090063.0,-0.9228187919463005,9.715353648781903,39.463087248322196
600089.SH,20260901,19.14,247600,4739064.0,0.0522739153162588,4.777507335489238,45.31364349189755
600094.SH,20260901,3.88,151800,588984.0,-1.0204081632653073,7.439027994492191,38.877551020408156
600095.SH,20260901,9.52,1111900,10585288.0,0.0,8.754434454246455,45.0
600096.SH,20260901,31.2,335000,10452000.0,-0.7633587786259555,6.146782104434304,40.419847328244266
600097.SH,20260901,9.17,29100,266847.0,-0.650054171180936,5.329861836883382,41.099674972914386
600098.SH,20260901,5.93,377100,2236203.0,-0.8361204013378032,10.21995244095161,39.98327759197318
600099.SH,20260901,9.49,22000,208780.0,-0.31512605042015585,6.8551541841657295,43.109243697479066
600100.SH,20260901,7.02,112800,791856.0,-0.14224751066856944,5.008253705274842,44.146514935988584
600101.SH,20260901,7.84,12500,98000.0,0.0,1.6867299464633636,45.0
600103.SH,20260901,3.67,7588700,27850529.0,-3.6745406824147064,9.163085513530277,22.95275590551176
600104.SH,20260901,10.35,107400,1111590.0,-0.48076923076924016,2.3484060421363484,42.115384615384556
600105.SH,20260901,40.25,283900,11426975.0,-0.0744786494538241,2.875192840325313,44.553128103277054
600106.SH,20260901,4.4,6600,29040.0,0.0,0.3590183784771746,45.0
600107.SH,20260901,6.2,15600,96720.0,1.4729950900163713,10.801006530521722,53.837970540098226
600108.SH,20260901,3.68,4343800,15985184.0,-0.5405405405405461,13.182821187024032,41.75675675675672
600109.SH,20260901,8.69,60700,527483.0,-0.11494252873562871,1.948029449127453,44.31034482758623
600110.SH,20260901,12.0,6743100,80917200.0,-0.24937655860348684,20.986060244222525,43.50374064837908
