ts_code,trade_date,auction_price,auction_vol,auction_amount,auction_pct_chg,auction_amount_ratio,auction_strength_score
600000.SH,20260803,9.51,745300,7087803.0,0.0,8.248685066553616,45.0
600004.SH,20260803,7.93,20800,164944.0,0.0,1.629551937828539,45.0
600006.SH,20260803,5.69,38600,219634.0,-0.17543859649122862,3.219410049125634,43.94736842105263
600007.SH,20260803,19.09,26400,503976.0,-0.5729166666666674,8.339476405860674,41.56249999999999
600008.SH,20260803,2.94,215500,633570.0,-0.3389830508474634,2.284518260698895,42.96610169491522
600009.SH,20260803,24.69,97100,2397399.0,0.04051863857374993,5.83263761247344,45.2431118314425
600010.SH,20260803,2.22,3577200,7941384.0,-0.4484304932735328,8.89335570607235,42.3094170403588
600011.SH,20260803,7.19,460500,3310995.0,0.0,3.766505273928144,45.0
600012.SH,20260803,16.89,44000,743160.0,-0.6470588235294117,5.075410439569363,41.11764705882353
600015.SH,20260803,6.93,570700,3954951.0,-0.5738880918220945,7.069496349952363,41.55667144906743
600016.SH,20260803,3.61,1200218,4332787.0,-0.2762430939226568,4.007538056672481,43.34254143646406
600017.SH,20260803,2.77,128400,355668.0,-0.3597122302158251,3.432033552154726,42.84172661870505
600018.SH,20260803,5.26,213100,1120906.0,-0.5671077504725952,3.443123813986657,41.59735349716443
600019.SH,20260803,6.16,498500,3070760.0,0.4893964110929794,4.638277072651863,47.936378466557876
600020.SH,20260803,3.85,10200,39270.0,0.0,0.5785204164303983,45.0
600021.SH,20260803,14.49,112755,1633820.0,0.13821700069107656,2.6616846387616113,45.829302004146456
600022.SH,20260803,1.39,753900,1047921.0,0.0,9.010378003706537,45.0
600023.SH,20260803,5.03,320000,1609600.0,-0.7889546351084853,4.700207090610474,40.26627218934909
600025.SH,20260803,10.1,125700,1269570.0,-0.19762845849802257,5.353040498711089,43.814229249011866
600026.SH,20260803,16.88,336400,5678432.0,0.059276822762277526,6.435692661733616,45.35566093657366
600027.SH,20260803,4.8,460300,2209440.0,-0.20790020790020236,6.26696087549634,43.752598752598786
600028.SH,20260803,5.24,1354800,7099152.0,-0.3802281368821214,6.1476763682459525,42.71863117870727
600029.SH,20260803,5.26,568900,2992414.0,0.19047619047618536,8.83840022490853,46.14285714285711
600030.SH,20260803,28.19,2163000,60974970.0,-0.844178684488206,20.63168762906713,39.934927893070764
600031.SH,20260803,20.45,242021,4949329.0,-0.48661800486619056,3.153403507755729,42.080291970802854
600032.SH,20260803,7.4,119200,882080.0,0.8174386920980936,4.102798927679583,49.90463215258856
600033.SH,20260803,3.64,30600,111384.0,-0.2739726027397249,1.281190234285483,43.35616438356165
600035.SH,20260803,3.52,111200,391424.0,-0.28328611898016387,4.822778679203973,43.30028328611902
600036.SH,20260803,39.88,782000,31186160.0,0.6562342251388298,6.373643379797356,48.937405350832975
600037.SH,20260803,7.01,108200,758482.0,-0.8486562942008558,5.327410994093056,39.90806223479487
600038.SH,20260803,26.79,14400,385776.0,-0.33482142857143016,2.5948956478309784,42.991071428571416
600039.SH,20260803,9.03,51100,461433.0,0.0,2.1369316602463115,45.0
600048.SH,20260803,5.26,554300,2915618.0,-0.37878787878788955,4.694272898607887,42.72727272727266
600050.SH,20260803,4.45,620900,2763005.0,-0.22421524663677195,2.794160007021328,43.65470852017937
600051.SH,20260803,5.88,16800,98784.0,0.17035775127767216,2.348210323995689,46.02214650766604
600052.SH,20260803,3.73,35200,131296.0,0.0,3.8224833558967646,45.0
600053.SH,20260803,,0,0.0,,0.0,0.0
600054.SH,20260803,11.25,42300,475875.0,-0.4424778761062065,4.292626172539803,42.34513274336276
600055.SH,20260803,11.34,19400,219996.0,0.0,2.0405773588408658,45.0
600056.SH,20260803,9.54,71700,684018.0,-0.20920502092051096,6.481191409475076,43.74476987447694
600057.SH,20260803,6.55,497000,3255350.0,-2.23880597014926,17.046566820866268,31.567164179104438
600058.SH,20260803,9.6,35200,337920.0,0.10427528675702735,4.115429416171679,45.625651720542166
600059.SH,20260803,8.15,62500,509375.0,-0.3667481662591565,8.629760268944583,42.79951100244506
600060.SH,20260803,27.16,62800,1705648.0,-0.03680529996320514,4.716959738629377,44.77916820022077
600061.SH,20260803,6.49,211300,1371337.0,-0.4601226993864893,6.713554009025999,42.23926380368106
600062.SH,20260803,16.2,69600,1127520.0,-0.4302397049784856,7.220830667063555,42.41856177012909
600063.SH,20260803,5.7,422000,2405400.0,-1.041666666666663,9.99428965993426,38.75000000000002
600064.SH,20260803,7.91,66100,522851.0,0.0,3.524469186363301,45.0
600066.SH,20260803,32.22,145400,4684788.0,0.06211180124222615,7.170825074463741,45.37267080745336
600067.SH,20260803,2.67997,7468,20014.0,-0.0011194029850836174,0.3834788629934103,44.9932835820895
600071.SH,20260803,15.04,5800,87232.0,0.0,2.6715097990221146,45.0
600072.SH,20260803,9.11,56500,514715.0,0.1098901098901095,3.0922283176454632,45.65934065934066
600073.SH,20260803,5.27,38600,203422.0,0.5725190839694472,5.970316939649499,48.435114503816685
600075.SH,20260803,4.56,86200,393072.0,0.0,4.590865046107844,45.0
600076.SH,20260803,3.0,593800,1781400.0,-0.9900990099009799,27.967940707840096,39.05940594059412
600078.SH,20260803,9.59,38200,366338.0,0.3138075313807498,2.534316432655849,46.8828451882845
600079.SH,20260803,17.6,113100,1990560.0,0.9753298909925601,14.951291242997865,50.85197934595536
600080.SH,20260803,4.84,10500,50820.0,0.20703933747412417,5.593996701501276,46.24223602484474
600081.SH,20260803,9.96,6100,60756.0,-0.10030090270811698,2.2176058397975784,44.3981945837513
600082.SH,20260803,2.79,414500,1156455.0,-1.7605633802816878,36.13866198873874,34.43661971830987
600084.SH,20260803,4.32,5700,24624.0,0.46511627906977715,1.5365429717542294,47.79069767441867
600085.SH,20260803,26.3,30200,794260.0,-0.07598784194529085,4.629219379071229,44.54407294832826
600088.SH,20260803,11.49,22900,263121.0,0.2617801047120283,4.586303552912821,46.57068062827217
600089.SH,20260803,20.98,873100,18317638.0,0.19102196752625034,6.747373602908114,46.1461318051575
600094.SH,20260803,4.2,208200,874440.0,1.2048192771084265,7.409420357242622,52.22891566265056
600095.SH,20260803,8.23,8792911,72365658.0,-5.619266055045868,101.5144530914205,15.0
600096.SH,20260803,29.8,144200,4297160.0,-0.23434884499498043,6.225698549380191,43.593906930030116
600097.SH,20260803,8.14,6700,54538.0,0.4938271604938427,1.8510957130323071,47.962962962963054
600098.SH,20260803,6.42,47000,301740.0,0.31249999999998224,1.5531800958390463,46.87499999999989
600099.SH,20260803,8.38,31500,263970.0,0.6002400960384291,8.093667374462688,48.60144057623057
600100.SH,20260803,7.13,56700,404271.0,0.2812939521800173,2.2862000247648906,46.6877637130801
600101.SH,20260803,8.17,19400,158498.0,0.24539877300613355,0.887133078318255,46.4723926380368
600103.SH,20260803,2.8,903500,2529800.0,0.35842293906809264,7.627459673711458,47.15053763440856
600104.SH,20260803,11.18,1165900,13034762.0,-1.2367491166077826,18.56302882705452,37.579505300353304
600105.SH,20260803,30.98,3126100,96846578.0,-3.3083645443195975,19.84806517499239,25.149812734082417
600106.SH,20260803,4.38,10200,44676.0,0.22883295194506825,0.42135162879906124,46.37299771167041
600107.SH,20260803,5.09,400,2036.0,-0.391389432485334,0.264985199353207,42.651663405087994
600108.SH,20260803,3.02,169600,512192.0,0.0,2.3254955523635363,45.0
600109.SH,20260803,8.7,112900,982230.0,-0.4576659038901698,5.844453357429692,42.25400457665898
600110.SH,20260803,8.18,917200,7502696.0,0.2450980392156854,9.800208560232223,46.470588235294116
600111.SH,20260803,39.71,332900,13219459.0,0.025188916876572875,7.718156251807137,45.15113350125944
600113.SH,20260803,29.26,16900,494494.0,-0.13651877133105117,2.6443515553665646,44.18088737201369
600114.SH,20260803,26.29,54518,1433278.0,-0.6424792139077873,2.632643280420934,41.145124716553276
600115.SH,20260803,3.76,1861200,6998112.0,0.53475935828875,13.376081315486534,48.2085561497325
600116.SH,20260803,6.65,66000,438900.0,0.0,2.8276169150015265,45.0
600117.SH,20260803,2.28,39400,89832.0,0.0,2.9233757101101605,45.0
600118.SH,20260803,57.45,130900,7520205.0,0.017409470752105527,3.2652049311474003,45.10445682451263
600119.SH,20260803,4.43,8200,36326.0,0.0,3.698710379451274,45.0
600120.SH,20260803,5.21,216700,1129007.0,0.19230769230769162,5.933861089803858,46.153846153846146
