trade_date,ts_code,name,limit_times,advance_stage,晋阶,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,up_stat
20260918,000002.SZ,万  科Ａ,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,000410.SZ,沈阳机床,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,000504.SZ,南华生物,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260918,000509.SZ,华塑控股,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,000532.SZ,华金资本,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,000710.SZ,贝瑞基因,,,,,,,limit_list_d,0/0
20260918,000910.SZ,大亚圣象,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,000920.SZ,沃顿科技,,,,,,,limit_list_d,1/2
20260918,000993.SZ,闽东电力,,,,,,,limit_list_d,6/8
20260918,001211.SZ,双枪科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,001212.SZ,中旗新材,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,001216.SZ,华瓷股份,4.0,4→5,4→5,1.1,0.005,0.515,limit_list_d,4/4
20260918,001229.SZ,魅视科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,001233.SZ,海安集团,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,001238.SZ,浙江正特,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,001317.SZ,三羊马,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,001332.SZ,锡装股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,001376.SZ,百通能源,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,001399.SZ,惠科股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,002005.SZ,德豪润达,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,002029.SZ,七 匹 狼,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,002080.SZ,中材科技,,,,,,,limit_list_d,0/0
20260918,002134.SZ,天津普林,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,002161.SZ,远 望 谷,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,3/6
20260918,002172.SZ,澳洋健康,,,,,,,limit_list_d,0/0
20260918,002185.SZ,华天科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,002285.SZ,世联行,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,3/3
20260918,002298.SZ,中电鑫龙,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,002300.SZ,太阳电缆,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/3
20260918,002453.SZ,华软科技,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260918,002471.SZ,中超控股,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,002589.SZ,瑞康医药,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,002623.SZ,亚玛顿,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,002631.SZ,德尔未来,,,,,,,limit_list_d,2/4
20260918,002685.SZ,华东重机,,,,,,,limit_list_d,0/0
20260918,002693.SZ,双成药业,,,,,,,limit_list_d,0/0
20260918,002713.SZ,东易日盛,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,002724.SZ,海洋王,,,,,,,limit_list_d,0/0
20260918,002735.SZ,王子新材,,,,,,,limit_list_d,0/0
20260918,002767.SZ,先锋电子,,,,,,,limit_list_d,0/0
20260918,002836.SZ,新宏泽,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260918,002849.SZ,威星智能,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,002902.SZ,铭普光磁,,,,,,,limit_list_d,0/0
20260918,002965.SZ,祥鑫科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,002971.SZ,和远气体,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,002980.SZ,华盛昌,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,003026.SZ,中晶科技,,,,,,,limit_list_d,3/4
20260918,003041.SZ,真爱美家,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,300836.SZ,佰奥智能,,,,,,,limit_list_d,0/0
20260918,301080.SZ,百普赛斯,,,,,,,limit_list_d,0/0
20260918,301230.SZ,泓博医药,,,,,,,limit_list_d,0/0
20260918,301390.SZ,经纬股份,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260918,301583.SZ,托伦斯,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,301689.SZ,电科思仪,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,600059.SH,古越龙山,,,,,,,limit_list_d,0/0
20260918,600127.SH,金健米业,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260918,600156.SH,华升股份,,,,,,,limit_list_d,0/0
20260918,600163.SH,中闽能源,,,,,,,limit_list_d,0/0
20260918,600261.SH,阳光照明,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,600343.SH,航天动力,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,600448.SH,华纺股份,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260918,600577.SH,精达股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,600606.SH,绿地控股,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,600621.SH,华鑫股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,600630.SH,龙头股份,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260918,600640.SH,国脉文化,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,600712.SH,南宁百货,,,,,,,limit_list_d,0/0
20260918,600719.SH,大连热电,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,600838.SH,上海九百,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,600847.SH,万里股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,600881.SH,亚泰集团,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,601026.SH,道生天合,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,601086.SH,国芳集团,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,8/16
20260918,601123.SH,马矿股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,601133.SH,柏诚股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,601155.SH,新城控股,,,,,,,limit_list_d,0/0
20260918,601369.SH,陕鼓动力,,,,,,,limit_list_d,0/0
20260918,601579.SH,会稽山,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,4/8
20260918,601811.SH,新华文轩,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,603001.SH,奥康国际,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,603016.SH,新宏泰,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,603068.SH,博通集成,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,603118.SH,共进股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,603120.SH,肯特催化,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,603122.SH,合富中国,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/3
20260918,603138.SH,海量数据,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,603177.SH,德创环保,,,,,,,limit_list_d,0/0
20260918,603230.SH,内蒙新华,3.0,3→4,3→4,1.1,0.0,0.43,limit_list_d,3/3
20260918,603232.SH,格尔软件,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,603248.SH,锡华科技,4.0,4→5,4→5,1.1,0.005,0.515,limit_list_d,4/4
20260918,603316.SH,诚邦股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,603353.SH,和顺石油,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/4
20260918,603375.SH,盛景微,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,603402.SH,陕西旅游,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,603626.SH,科森科技,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,3/5
20260918,603679.SH,华体科技,,,,,,,limit_list_d,0/0
20260918,603686.SH,福龙马,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,603725.SH,天安新材,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,605188.SH,国光连锁,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,688175.SH,高凌信息,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,688261.SH,东微半导,,,,,,,limit_list_d,0/0
20260918,688292.SH,浩瀚深度,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260918,920298.BJ,腾信精密,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
