ts_code,trade_date,up_limit,down_limit
000001.SZ,20260203,11.95,9.77
000002.SZ,20260203,5.15,4.21
000004.SZ,20260203,12.59,11.39
000006.SZ,20260203,9.58,7.84
000007.SZ,20260203,12.09,9.89
000008.SZ,20260203,3.2,2.62
000009.SZ,20260203,10.21,8.35
000010.SZ,20260203,3.76,3.08
000011.SZ,20260203,9.61,7.87
000012.SZ,20260203,4.91,4.01
000014.SZ,20260203,14.11,11.55
000016.SZ,20260203,4.93,4.03
000017.SZ,20260203,7.83,6.41
000019.SZ,20260203,7.83,6.41
000020.SZ,20260203,16.42,13.44
000021.SZ,20260203,32.16,26.32
000025.SZ,20260203,19.34,15.82
000026.SZ,20260203,16.93,13.85
000027.SZ,20260203,7.29,5.97
000028.SZ,20260203,28.66,23.45
000029.SZ,20260203,24.6,20.12
000030.SZ,20260203,5.85,4.79
000031.SZ,20260203,4.02,3.29
000032.SZ,20260203,21.77,17.81
000034.SZ,20260203,40.43,33.08
000035.SZ,20260203,6.58,5.38
000036.SZ,20260203,6.46,5.28
000037.SZ,20260203,10.12,8.28
000039.SZ,20260203,10.37,8.49
000042.SZ,20260203,9.04,7.4
000045.SZ,20260203,13.5,11.04
000048.SZ,20260203,19.8,16.2
000049.SZ,20260203,27.96,22.88
000050.SZ,20260203,10.02,8.2
000055.SZ,20260203,4.22,3.46
000056.SZ,20260203,1.99,1.63
000058.SZ,20260203,9.8,8.02
000059.SZ,20260203,6.22,5.09
000060.SZ,20260203,7.62,6.24
000061.SZ,20260203,10.34,8.46
000062.SZ,20260203,27.72,22.68
000063.SZ,20260203,40.79,33.37
000065.SZ,20260203,13.4,10.96
000066.SZ,20260203,17.22,14.09
000068.SZ,20260203,3.77,3.09
000069.SZ,20260203,2.85,2.33
000070.SZ,20260203,12.65,10.35
000078.SZ,20260203,3.96,3.24
000088.SZ,20260203,4.9,4.01
000089.SZ,20260203,7.96,6.52
000090.SZ,20260203,4.24,3.47
000096.SZ,20260203,11.94,9.77
000099.SZ,20260203,21.51,17.6
000100.SZ,20260203,5.23,4.28
000151.SZ,20260203,14.5,11.86
000153.SZ,20260203,7.1,5.81
000155.SZ,20260203,13.37,10.94
000156.SZ,20260203,9.39,7.69
000157.SZ,20260203,9.5,7.78
000158.SZ,20260203,21.79,17.83
000159.SZ,20260203,7.39,6.05
000166.SZ,20260203,5.53,4.53
000301.SZ,20260203,13.4,10.96
000333.SZ,20260203,85.64,70.07
000338.SZ,20260203,24.83,20.31
000400.SZ,20260203,33.84,27.68
000401.SZ,20260203,5.39,4.41
000402.SZ,20260203,3.0,2.46
000403.SZ,20260203,14.64,11.98
000404.SZ,20260203,7.62,6.24
000407.SZ,20260203,5.52,4.52
000408.SZ,20260203,89.95,73.59
000409.SZ,20260203,12.63,10.33
000410.SZ,20260203,8.03,6.57
000411.SZ,20260203,13.18,10.78
000415.SZ,20260203,4.76,3.9
000417.SZ,20260203,8.78,7.18
000419.SZ,20260203,7.14,5.84
000420.SZ,20260203,5.04,4.12
000421.SZ,20260203,7.76,6.35
000422.SZ,20260203,16.68,13.64
000423.SZ,20260203,56.53,46.25
000425.SZ,20260203,11.59,9.49
000426.SZ,20260203,60.91,49.83
000428.SZ,20260203,4.05,3.31
000429.SZ,20260203,13.21,10.81
000430.SZ,20260203,7.56,6.84
000488.SZ,20260203,2.24,2.02
000498.SZ,20260203,6.78,5.54
000501.SZ,20260203,11.11,9.09
000503.SZ,20260203,10.18,8.33
000504.SZ,20260203,9.0,8.14
000505.SZ,20260203,7.73,6.33
000506.SZ,20260203,25.41,20.79
000507.SZ,20260203,5.92,4.84
000509.SZ,20260203,3.69,3.02
000510.SZ,20260203,16.19,13.25
000513.SZ,20260203,37.99,31.09
000514.SZ,20260203,5.46,4.46
000516.SZ,20260203,5.32,4.36
000517.SZ,20260203,1.99,1.63
000518.SZ,20260203,2.72,2.46
000519.SZ,20260203,20.2,16.52
000520.SZ,20260203,4.74,3.88
000521.SZ,20260203,7.19,5.89
000523.SZ,20260203,4.15,3.39
000524.SZ,20260203,13.92,11.39
000525.SZ,20260203,6.15,5.03
000526.SZ,20260203,41.67,34.09
000528.SZ,20260203,12.0,9.82
000529.SZ,20260203,6.72,5.5
000530.SZ,20260203,7.43,6.08
000531.SZ,20260203,6.82,5.58
000532.SZ,20260203,17.14,14.02
000533.SZ,20260203,10.14,8.3
000534.SZ,20260203,30.65,25.07
000536.SZ,20260203,5.05,4.13
000537.SZ,20260203,9.13,7.47
000538.SZ,20260203,61.06,49.96
000539.SZ,20260203,5.28,4.32
000541.SZ,20260203,6.79,5.55
000543.SZ,20260203,8.72,7.14
000544.SZ,20260203,9.3,7.61
000545.SZ,20260203,3.11,2.55
000546.SZ,20260203,6.37,5.21
000547.SZ,20260203,32.38,26.5
000548.SZ,20260203,6.24,5.1
000550.SZ,20260203,19.6,16.04
000551.SZ,20260203,15.96,13.06
000552.SZ,20260203,2.6,2.12
000553.SZ,20260203,6.49,5.31
000554.SZ,20260203,8.53,6.98
000555.SZ,20260203,18.23,14.91
000557.SZ,20260203,5.47,4.47
000558.SZ,20260203,5.94,4.86
000559.SZ,20260203,18.96,15.52
000560.SZ,20260203,3.53,2.89
000561.SZ,20260203,12.19,9.97
000563.SZ,20260203,3.83,3.13
000564.SZ,20260203,2.54,2.08
000565.SZ,20260203,8.83,7.23
000566.SZ,20260203,6.83,5.59
000567.SZ,20260203,6.33,5.18
000568.SZ,20260203,134.2,109.8
000570.SZ,20260203,6.4,5.24
000571.SZ,20260203,6.78,5.54
000572.SZ,20260203,7.4,6.06
000573.SZ,20260203,4.58,3.74
000576.SZ,20260203,11.37,9.31
000581.SZ,20260203,22.75,18.61
000582.SZ,20260203,10.43,8.53
000586.SZ,20260203,15.49,12.67
000589.SZ,20260203,5.48,4.48
000590.SZ,20260203,12.16,9.95
000591.SZ,20260203,5.96,4.88
000592.SZ,20260203,11.06,9.05
000593.SZ,20260203,16.06,13.14
000595.SZ,20260203,6.17,5.59
000596.SZ,20260203,146.96,120.24
000597.SZ,20260203,5.67,4.64
000598.SZ,20260203,7.82,6.4
000599.SZ,20260203,8.06,6.6
000600.SZ,20260203,9.31,7.61
000601.SZ,20260203,5.61,4.59
000603.SZ,20260203,60.41,49.43
000605.SZ,20260203,7.74,6.34
000607.SZ,20260203,5.5,4.5
000608.SZ,20260203,3.65,3.31
000609.SZ,20260203,7.73,6.99
000610.SZ,20260203,12.43,10.17
000612.SZ,20260203,14.1,11.54
000615.SZ,20260203,3.23,2.93
000617.SZ,20260203,9.7,7.94
000619.SZ,20260203,7.01,5.73
000620.SZ,20260203,3.55,2.91
000623.SZ,20260203,20.77,16.99
000625.SZ,20260203,12.11,9.91
000626.SZ,20260203,8.36,6.84
000628.SZ,20260203,54.79,44.83
000629.SZ,20260203,3.97,3.25
000630.SZ,20260203,8.18,6.7
000631.SZ,20260203,4.47,3.65
000632.SZ,20260203,5.48,4.48
000633.SZ,20260203,8.21,6.71
000635.SZ,20260203,10.66,8.72
000636.SZ,20260203,21.31,17.43
000637.SZ,20260203,5.01,4.1
000638.SZ,20260203,2.45,2.21
000639.SZ,20260203,3.14,2.57
000650.SZ,20260203,6.42,5.26
000651.SZ,20260203,42.39,34.69
000652.SZ,20260203,4.55,3.73
000655.SZ,20260203,10.89,8.91
000656.SZ,20260203,1.55,1.41
000657.SZ,20260203,50.16,41.04
000659.SZ,20260203,4.99,4.09
000661.SZ,20260203,99.01,81.01
000663.SZ,20260203,8.35,6.83
000665.SZ,20260203,5.9,4.82
000668.SZ,20260203,14.54,13.16
000669.SZ,20260203,3.23,2.93
000670.SZ,20260203,9.25,7.57
000672.SZ,20260203,15.94,13.04
000676.SZ,20260203,10.46,8.56
000677.SZ,20260203,4.42,3.62
000678.SZ,20260203,15.32,12.54
000679.SZ,20260203,7.79,6.37
000680.SZ,20260203,12.89,10.55
000681.SZ,20260203,28.96,23.7
000682.SZ,20260203,14.59,11.93
000683.SZ,20260203,8.48,6.94
000685.SZ,20260203,13.78,11.28
000686.SZ,20260203,9.87,8.07
000688.SZ,20260203,29.41,24.07
000690.SZ,20260203,4.77,3.91
000691.SZ,20260203,8.72,7.89
000692.SZ,20260203,4.09,3.35
000695.SZ,20260203,13.28,10.86
000697.SZ,20260203,9.15,8.27
000698.SZ,20260203,4.15,3.75
000700.SZ,20260203,15.76,12.9
000701.SZ,20260203,6.77,5.54
000702.SZ,20260203,7.54,6.17
000703.SZ,20260203,12.2,9.98
000705.SZ,20260203,10.27,8.41
000707.SZ,20260203,6.91,5.65
000708.SZ,20260203,16.26,13.3
000709.SZ,20260203,2.59,2.12
000710.SZ,20260203,13.01,10.65
000711.SZ,20260203,2.34,2.12
000712.SZ,20260203,13.45,11.01
000713.SZ,20260203,7.68,6.28
000715.SZ,20260203,6.96,5.7
000716.SZ,20260203,6.8,5.56
000717.SZ,20260203,2.73,2.23
000718.SZ,20260203,2.53,2.07
000719.SZ,20260203,13.81,11.3
000720.SZ,20260203,4.0,3.28
000721.SZ,20260203,9.65,7.89
000722.SZ,20260203,14.0,11.46
000723.SZ,20260203,5.13,4.19
000725.SZ,20260203,4.66,3.82
000726.SZ,20260203,8.2,6.71
000727.SZ,20260203,2.73,2.23
000728.SZ,20260203,8.93,7.31
000729.SZ,20260203,13.28,10.86
000731.SZ,20260203,7.36,6.02
000733.SZ,20260203,59.21,48.45
000735.SZ,20260203,8.78,7.18
000736.SZ,20260203,5.69,5.15
000737.SZ,20260203,19.29,15.79
000738.SZ,20260203,25.86,21.16
000739.SZ,20260203,19.62,16.06
000750.SZ,20260203,4.58,3.74
000751.SZ,20260203,6.81,5.57
000752.SZ,20260203,11.45,10.36
000753.SZ,20260203,7.7,6.3
000755.SZ,20260203,5.79,4.73
000756.SZ,20260203,17.3,14.16
000757.SZ,20260203,5.6,4.58
000758.SZ,20260203,7.87,6.44
000759.SZ,20260203,7.9,6.46
000761.SZ,20260203,3.78,3.1
000762.SZ,20260203,28.45,23.27
000766.SZ,20260203,27.6,22.58
000767.SZ,20260203,3.45,2.83
000768.SZ,20260203,30.95,25.33
000776.SZ,20260203,23.89,19.55
000777.SZ,20260203,27.24,22.28
000778.SZ,20260203,5.23,4.28
000779.SZ,20260203,9.49,7.77
000782.SZ,20260203,6.36,5.2
000783.SZ,20260203,8.86,7.25
000785.SZ,20260203,3.21,2.63
000786.SZ,20260203,29.59,24.21
000788.SZ,20260203,6.83,5.59
000789.SZ,20260203,6.0,4.91
000790.SZ,20260203,4.29,3.51
000791.SZ,20260203,7.43,6.08
000792.SZ,20260203,34.74,28.42
000793.SZ,20260203,2.84,2.57
000795.SZ,20260203,10.8,8.84
000796.SZ,20260203,6.72,5.5
000797.SZ,20260203,3.34,2.74
000798.SZ,20260203,12.36,10.12
000799.SZ,20260203,64.68,52.92
000800.SZ,20260203,7.44,6.08
000801.SZ,20260203,16.94,13.86
000802.SZ,20260203,4.96,4.06
000803.SZ,20260203,9.66,7.9
000807.SZ,20260203,35.44,29.0
000809.SZ,20260203,3.69,3.02
000810.SZ,20260203,12.63,10.33
000811.SZ,20260203,17.33,14.18
000812.SZ,20260203,4.83,3.95
000813.SZ,20260203,4.53,3.71
000815.SZ,20260203,15.21,12.45
000816.SZ,20260203,4.1,3.36
000818.SZ,20260203,23.52,19.24
000819.SZ,20260203,17.85,14.61
000820.SZ,20260203,3.9,3.52
000821.SZ,20260203,14.24,12.88
000822.SZ,20260203,5.96,4.88
000823.SZ,20260203,15.38,12.58
000825.SZ,20260203,5.3,4.34
000826.SZ,20260203,2.22,1.82
000828.SZ,20260203,11.84,9.68
000829.SZ,20260203,11.14,9.12
000830.SZ,20260203,19.36,15.84
000831.SZ,20260203,56.12,45.92
000833.SZ,20260203,21.24,17.38
000837.SZ,20260203,13.22,10.82
000838.SZ,20260203,2.81,2.3
000839.SZ,20260203,3.15,2.57
000848.SZ,20260203,9.32,7.62
000850.SZ,20260203,6.57,5.37
000852.SZ,20260203,8.51,6.97
000856.SZ,20260203,11.59,9.49
000858.SZ,20260203,118.02,96.56
000859.SZ,20260203,10.67,8.73
000860.SZ,20260203,16.49,13.49
000862.SZ,20260203,6.88,5.63
000863.SZ,20260203,6.75,5.53
000868.SZ,20260203,5.29,4.33
000869.SZ,20260203,22.79,18.65
000875.SZ,20260203,7.52,6.16
000876.SZ,20260203,9.54,7.8
000877.SZ,20260203,5.61,4.59
000878.SZ,20260203,26.26,21.48
000880.SZ,20260203,37.21,30.45
000881.SZ,20260203,8.99,7.35
000882.SZ,20260203,2.11,1.73
000883.SZ,20260203,5.01,4.1
000885.SZ,20260203,14.96,12.24
000886.SZ,20260203,7.26,5.94
000887.SZ,20260203,22.44,18.36
000888.SZ,20260203,15.1,12.36
000889.SZ,20260203,3.92,3.2
000890.SZ,20260203,5.6,4.58
000892.SZ,20260203,8.48,6.94
000893.SZ,20260203,57.38,46.94
000895.SZ,20260203,28.12,23.0
000897.SZ,20260203,2.4,1.96
000898.SZ,20260203,2.66,2.18
000899.SZ,20260203,11.54,9.44
000900.SZ,20260203,4.62,3.78
000901.SZ,20260203,31.36,25.66
000902.SZ,20260203,17.73,14.51
000903.SZ,20260203,2.69,2.43
000905.SZ,20260203,13.43,10.99
000906.SZ,20260203,6.63,5.43
000908.SZ,20260203,7.38,6.68
000909.SZ,20260203,5.55,5.03
000910.SZ,20260203,8.16,6.68
000911.SZ,20260203,8.06,6.6
000912.SZ,20260203,4.87,3.99
000913.SZ,20260203,17.37,14.21
000915.SZ,20260203,34.28,28.04
000917.SZ,20260203,11.65,9.53
000919.SZ,20260203,8.32,6.8
000920.SZ,20260203,14.23,11.65
000921.SZ,20260203,25.89,21.19
000922.SZ,20260203,15.26,12.48
000923.SZ,20260203,25.43,20.81
000925.SZ,20260203,8.98,7.34
000926.SZ,20260203,2.42,1.98
000927.SZ,20260203,3.07,2.51
000928.SZ,20260203,7.29,5.97
000929.SZ,20260203,10.24,9.26
000930.SZ,20260203,6.94,5.68
000931.SZ,20260203,5.57,4.55
000932.SZ,20260203,6.29,5.15
000933.SZ,20260203,33.86,27.7
000935.SZ,20260203,30.11,24.63
000936.SZ,20260203,9.11,7.45
000937.SZ,20260203,5.89,4.82
000938.SZ,20260203,26.94,22.04
000948.SZ,20260203,18.61,15.23
000949.SZ,20260203,7.19,5.89
000950.SZ,20260203,6.53,5.35
000951.SZ,20260203,20.41,16.7
000952.SZ,20260203,8.45,6.91
000953.SZ,20260203,7.79,6.37
000955.SZ,20260203,6.09,4.99
000957.SZ,20260203,12.4,10.14
000958.SZ,20260203,7.08,5.8
000959.SZ,20260203,5.82,4.76
000960.SZ,20260203,39.42,32.26
000962.SZ,20260203,43.21,35.35
000963.SZ,20260203,39.48,32.3
000965.SZ,20260203,4.33,3.55
000966.SZ,20260203,4.94,4.04
000967.SZ,20260203,7.66,6.26
000968.SZ,20260203,8.56,7.0
000969.SZ,20260203,25.71,21.03
000970.SZ,20260203,14.83,12.13
000972.SZ,20260203,3.72,3.36
000973.SZ,20260203,13.12,10.74
000975.SZ,20260203,34.5,28.22
000977.SZ,20260203,66.98,54.8
000978.SZ,20260203,7.9,6.46
000980.SZ,20260203,3.38,2.76
000981.SZ,20260203,5.25,4.29
000983.SZ,20260203,7.35,6.01
000985.SZ,20260203,23.08,18.88
000987.SZ,20260203,10.79,8.83
000988.SZ,20260203,82.26,67.3
000989.SZ,20260203,9.59,7.85
000990.SZ,20260203,9.06,7.42
000993.SZ,20260203,13.24,10.84
000995.SZ,20260203,19.27,15.77
000997.SZ,20260203,29.35,24.01
000998.SZ,20260203,11.18,9.14
000999.SZ,20260203,30.91,25.29
001201.SZ,20260203,16.4,13.42
001202.SZ,20260203,18.99,15.53
001203.SZ,20260203,30.93,25.31
001205.SZ,20260203,17.55,14.36
001206.SZ,20260203,27.06,22.14
001207.SZ,20260203,29.48,24.12
001208.SZ,20260203,24.23,19.83
001209.SZ,20260203,22.44,18.36
001210.SZ,20260203,25.88,21.18
001211.SZ,20260203,31.83,26.05
001212.SZ,20260203,53.57,43.83
001213.SZ,20260203,4.52,3.7
001215.SZ,20260203,48.98,40.08
001216.SZ,20260203,19.88,16.26
001217.SZ,20260203,14.08,11.52
001218.SZ,20260203,28.64,23.44
001219.SZ,20260203,16.19,13.25
001220.SZ,20260203,999999.999,0.01
001221.SZ,20260203,70.73,57.87
001222.SZ,20260203,24.45,20.01
001223.SZ,20260203,58.71,48.03
001225.SZ,20260203,83.67,68.45
001226.SZ,20260203,56.68,46.38
001227.SZ,20260203,2.54,2.08
001228.SZ,20260203,32.74,26.78
