ts_code,trade_date,auction_price,auction_vol,auction_amount,auction_pct_chg,auction_amount_ratio,auction_strength_score
600000.SH,20260821,9.09,210400,1912536.0,-0.2195389681668436,4.111567123752463,43.68276619099894
600004.SH,20260821,7.54,23900,180206.0,-0.13245033112582183,1.91254640994356,44.20529801324507
600006.SH,20260821,5.3,91800,486540.0,-0.18832391713746732,10.594982502512917,43.8700564971752
600007.SH,20260821,18.93,2500,47325.0,0.0,1.3026238353490078,45.0
600008.SH,20260821,2.83,200000,566000.0,0.0,4.284162114965187,45.0
600009.SH,20260821,23.29,61400,1430006.0,0.08594757198108205,6.8559994264381245,45.515685431886496
600010.SH,20260821,2.17,4424200,9600514.0,-0.4587155963302836,14.398911589352453,42.2477064220183
600011.SH,20260821,6.66,231800,1543788.0,0.0,3.024742568904756,45.0
600012.SH,20260821,15.7,43900,689230.0,0.31948881789136685,11.002510656621912,46.9169329073482
600015.SH,20260821,6.72,608800,4091136.0,-0.14858841010402246,11.246476229276167,44.10846953937587
600016.SH,20260821,3.47,885500,3072685.0,0.0,5.5367566530270755,45.0
600017.SH,20260821,2.68,159200,426656.0,0.0,6.154055367372178,45.0
600018.SH,20260821,5.2,80900,420680.0,0.0,2.4095009805938146,45.0
600019.SH,20260821,5.89,115510,680354.0,0.0,1.4693445062149582,45.0
600020.SH,20260821,3.77,81500,307255.0,-0.2645502645502562,7.74120834755996,43.41269841269846
600021.SH,20260821,13.59,63000,856170.0,-0.29347028613353476,4.042017836942176,43.23917828319879
600022.SH,20260821,1.32,338500,446820.0,0.0,3.732043019676341,45.0
600023.SH,20260821,4.88,94800,462624.0,0.0,6.406059014301014,45.0
600025.SH,20260821,9.67,69200,669164.0,0.2072538860103501,3.4844473800820874,46.2435233160621
600026.SH,20260821,18.46,470600,8687276.0,0.8192244675041094,4.021483073476913,49.915346805024654
600027.SH,20260821,4.51,157000,708070.0,0.0,2.875121378628964,45.0
600028.SH,20260821,5.14,675700,3473098.0,0.0,3.222749106470467,45.0
600029.SH,20260821,5.01,202200,1013022.0,-0.3976143141153132,5.2065624081611634,42.61431411530812
600030.SH,20260821,27.15,1642500,44593875.0,0.4068047337278058,21.25406603769691,47.44082840236683
600031.SH,20260821,19.05,140000,2667000.0,0.0,4.169443768436266,45.0
