trade_date,ts_code,name,limit_times,advance_stage,晋阶,stage_quality_weight,stage_risk_weight,stage_prior,stage_source,up_stat
20260916,000055.SZ,方大集团,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,000592.SZ,平潭发展,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,000670.SZ,盈方微,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,000720.SZ,新能泰山,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,000731.SZ,四川美丰,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,000753.SZ,漳州发展,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,000978.SZ,桂林旅游,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,
20260916,000993.SZ,闽东电力,6.0,6→7,6→7,0.88,0.095,0.44,limit_list_d,6/6
20260916,001209.SZ,洪兴股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,001211.SZ,双枪科技,,,,,,,limit_list_d,0/0
20260916,001216.SZ,华瓷股份,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260916,001288.SZ,运机集团,,,,,,,limit_list_d,0/0
20260916,001306.SZ,夏厦精密,,,,,,,limit_list_d,0/0
20260916,001326.SZ,联域股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,001378.SZ,德冠新材,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,002068.SZ,黑猫股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,002095.SZ,生 意 宝,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,002137.SZ,实益达,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,002161.SZ,远 望 谷,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,2/4
20260916,002212.SZ,天融信,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
20260916,002218.SZ,拓日新能,,,,,,,limit_list_d,0/0
20260916,002222.SZ,福晶科技,,,,,,,limit_list_d,0/0
20260916,002281.SZ,光迅科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,002285.SZ,世联行,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,002300.SZ,太阳电缆,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,002303.SZ,美盈森,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,002383.SZ,合众思壮,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,002388.SZ,新亚制程,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,002396.SZ,星网锐捷,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,002442.SZ,龙星科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,002489.SZ,浙江永强,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,002491.SZ,通鼎互联,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260916,002531.SZ,天顺风能,,,,,,,limit_list_d,1/2
20260916,002577.SZ,雷柏科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,002584.SZ,西陇科学,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260916,002617.SZ,露笑科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,002631.SZ,德尔未来,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260916,002655.SZ,共达电声,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,002679.SZ,福建金森,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,002724.SZ,海洋王,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,002730.SZ,电光科技,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,002780.SZ,三夫户外,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,002787.SZ,华源控股,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,002806.SZ,华锋股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,002824.SZ,和胜股份,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,002846.SZ,英联股份,2.0,2→3,2→3,0.92,0.015,0.35,limit_list_d,2/2
20260916,002903.SZ,宇环数控,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,1/1
20260916,002912.SZ,中新赛克,1.0,1→2,1→2,0.78,0.035,0.16,limit_list_d,
