trade_date,ts_code,name,industry,is_hot_board,board_rank,board_limit_up_count,is_st_like
20260202,000533.SZ,顺钠股份,电气设备,1,1.0,15.0,0
20260202,000995.SZ,皇台酒业,白酒,1,4.0,2.0,0
20260202,001326.SZ,联域股份,电气设备,1,1.0,15.0,0
20260202,001368.SZ,通达创智,文教休闲,1,2.0,3.0,0
20260202,002112.SZ,三变科技,电气设备,1,1.0,15.0,0
20260202,002291.SZ,遥望科技,广告包装,1,8.0,1.0,0
20260202,002339.SZ,积成电子,电气设备,1,1.0,15.0,0
20260202,002358.SZ,森源电气,电气设备,1,1.0,15.0,0
20260202,002471.SZ,中超控股,电气设备,1,1.0,15.0,0
20260202,002491.SZ,通鼎互联,通信设备,0,,,0
20260202,002498.SZ,汉缆股份,电气设备,1,1.0,15.0,0
20260202,002575.SZ,群兴玩具,文教休闲,1,2.0,3.0,0
20260202,002606.SZ,大连电瓷,电气设备,1,1.0,15.0,0
20260202,002678.SZ,珠江钢琴,文教休闲,1,2.0,3.0,0
20260202,002780.SZ,三夫户外,服饰,1,10.0,1.0,0
20260202,002830.SZ,名雕股份,装修装饰,0,,,0
20260202,300215.SZ,电科院,电气设备,1,1.0,15.0,0
20260202,300265.SZ,通光线缆,电气设备,1,1.0,15.0,0
20260202,301362.SZ,民爆光电,电气设备,1,1.0,15.0,0
20260202,600172.SH,黄河旋风,矿物制品,0,,,0
20260202,600232.SH,金鹰股份,纺织机械,0,,,0
20260202,600550.SH,保变电气,电气设备,1,1.0,15.0,0
20260202,600785.SH,新华百货,百货,1,5.0,2.0,0
20260202,600828.SH,茂业商业,百货,1,5.0,2.0,0
20260202,601616.SH,广电电气,电气设备,1,1.0,15.0,0
20260202,603103.SH,横店影视,影视音像,1,9.0,1.0,0
20260202,603117.SH,万林物流,仓储物流,1,6.0,1.0,0
20260202,603172.SH,万丰股份,染料涂料,0,,,0
20260202,603618.SH,杭电股份,电气设备,1,1.0,15.0,0
20260202,603629.SH,利通电子,元器件,1,7.0,1.0,0
20260202,603697.SH,有友食品,食品,0,,,0
20260202,603861.SH,白云电器,电气设备,1,1.0,15.0,0
20260202,603919.SH,金徽酒,白酒,1,4.0,2.0,0
20260202,605151.SH,西上海,汽车配件,1,3.0,2.0,0
20260202,605255.SH,天普股份,汽车配件,1,3.0,2.0,0
20260202,688335.SH,复洁科技,环境保护,0,,,0
