ts_code,trade_date,open,high,low,close,vol,amount,pct_chg
000001.SZ,20260202,10.82,11.03,10.8,10.86,1223173.02,1337643.445,0.277
000002.SZ,20260202,4.7,4.8,4.66,4.68,3010157.23,1422202.501,-4.0984
000004.SZ,20260202,11.99,11.99,11.99,11.99,2952.0,3539.448,-4.9921
000006.SZ,20260202,8.8,9.04,8.66,8.71,238645.34,210864.693,-2.7902
000007.SZ,20260202,10.83,11.29,10.75,10.99,76410.0,84725.669,1.011
000008.SZ,20260202,3.05,3.05,2.91,2.91,956318.32,285054.562,-6.129
000009.SZ,20260202,9.52,9.6,9.28,9.28,353529.24,333901.613,-3.4339
000010.SZ,20260202,3.41,3.52,3.4,3.42,157277.0,54247.264,0.2933
000011.SZ,20260202,8.92,9.05,8.73,8.74,75430.19,67106.854,-1.7978
000012.SZ,20260202,4.6,4.62,4.45,4.46,430992.41,195146.974,-4.086
000014.SZ,20260202,12.89,13.22,12.8,12.83,46905.8,61207.828,-1.2317
000016.SZ,20260202,4.48,4.48,4.48,4.48,93358.0,41824.384,-10.0402
000017.SZ,20260202,7.37,7.43,7.11,7.12,240539.18,174254.829,-5.5703
000019.SZ,20260202,7.28,7.31,7.1,7.12,214105.4,154153.106,-3.6536
000020.SZ,20260202,14.78,15.37,14.7,14.93,139184.5,209798.139,0.067
000021.SZ,20260202,31.07,31.14,29.24,29.24,1411528.12,4242313.162,-10.0031
000025.SZ,20260202,17.85,18.14,17.56,17.58,106111.05,188763.428,-2.3876
000026.SZ,20260202,15.69,15.75,15.36,15.39,51311.02,79977.443,-2.9634
000027.SZ,20260202,6.79,6.82,6.61,6.63,264305.36,177693.689,-2.5
000028.SZ,20260202,25.93,26.6,25.91,26.05,68264.2,179482.983,-0.0384
000029.SZ,20260202,21.93,23.56,21.88,22.36,183811.06,419161.644,1.2681
000030.SZ,20260202,5.45,5.49,5.3,5.32,272719.42,147177.074,-2.9197
000031.SZ,20260202,3.56,3.82,3.56,3.65,1593701.06,589802.288,-6.6496
000032.SZ,20260202,20.61,20.84,19.76,19.79,265471.47,537215.535,-4.9015
000034.SZ,20260202,37.88,38.2,36.72,36.75,188204.17,704686.626,-3.3912
000035.SZ,20260202,6.06,6.18,5.97,5.98,263318.02,159849.378,-2.1277
000036.SZ,20260202,5.86,6.03,5.78,5.87,502633.12,296218.198,-1.3445
