trade_date,ts_code,name,industry,is_hot_board,board_rank,board_limit_up_count,is_st_like
20260122,000036.SZ,华联控股,全国地产,0,,,0
20260122,000407.SZ,胜利股份,供气供热,0,,,0
20260122,000670.SZ,盈方微,元器件,1,1.0,9.0,0
20260122,000839.SZ,国安股份,综合类,0,,,0
20260122,000880.SZ,潍柴重机,专用机械,1,2.0,6.0,0
20260122,000927.SZ,中国铁物,仓储物流,1,6.0,3.0,0
20260122,000968.SZ,蓝焰控股,石油开采,1,9.0,3.0,0
20260122,001202.SZ,炬申股份,仓储物流,1,6.0,3.0,0
20260122,001288.SZ,运机集团,专用机械,1,2.0,6.0,0
20260122,001316.SZ,润贝航科,批发业,0,,,0
20260122,001373.SZ,翔腾新材,元器件,1,1.0,9.0,0
20260122,001376.SZ,百通能源,供气供热,0,,,0
20260122,001379.SZ,腾达科技,机械基件,1,3.0,4.0,0
20260122,001389.SZ,广合科技,元器件,1,1.0,9.0,0
20260122,002141.SZ,贤丰控股,农业综合,0,,,0
20260122,002149.SZ,西部材料,小金属,0,,,0
20260122,002183.SZ,怡 亚 通,仓储物流,1,6.0,3.0,0
20260122,002201.SZ,九鼎新材,玻璃,1,8.0,3.0,0
20260122,002266.SZ,浙富控股,环境保护,0,,,0
20260122,002279.SZ,久其软件,软件服务,1,10.0,3.0,0
20260122,002283.SZ,天润工业,汽车配件,1,7.0,3.0,0
20260122,002297.SZ,博云新材,航空,1,5.0,4.0,0
20260122,002342.SZ,巨力索具,机械基件,1,3.0,4.0,0
20260122,002420.SZ,毅昌科技,家用电器,0,,,0
20260122,002471.SZ,中超控股,电气设备,1,4.0,4.0,0
20260122,002519.SZ,银河电子,通信设备,0,,,0
20260122,002565.SZ,顺灏股份,造纸,0,,,0
20260122,002629.SZ,仁智股份,石油开采,1,9.0,3.0,0
20260122,002636.SZ,金安国纪,元器件,1,1.0,9.0,0
20260122,002639.SZ,雪人集团,专用机械,1,2.0,6.0,0
20260122,002716.SZ,湖南白银,小金属,0,,,0
20260122,002815.SZ,崇达技术,元器件,1,1.0,9.0,0
20260122,002865.SZ,钧达股份,电气设备,1,4.0,4.0,0
20260122,002931.SZ,锋龙股份,机械基件,1,3.0,4.0,0
20260122,002938.SZ,鹏鼎控股,元器件,1,1.0,9.0,0
20260122,002943.SZ,宇晶股份,机床制造,0,,,0
20260122,002969.SZ,嘉美包装,广告包装,0,,,0
20260122,002985.SZ,北摩高科,航空,1,5.0,4.0,0
20260122,300454.SZ,深信服,软件服务,1,10.0,3.0,0
20260122,300592.SZ,华凯易佰,互联网,0,,,0
20260122,300737.SZ,科顺股份,其他建材,0,,,0
20260122,300775.SZ,三角防务,航空,1,5.0,4.0,0
20260122,300828.SZ,锐新科技,机械基件,1,3.0,4.0,0
20260122,301286.SZ,侨源股份,化工原料,0,,,0
20260122,600058.SH,五矿发展,商贸代理,0,,,0
20260122,600192.SH,长城电工,电气设备,1,4.0,4.0,0
20260122,600330.SH,天通股份,专用机械,1,2.0,6.0,0
20260122,600391.SH,航发科技,航空,1,5.0,4.0,0
20260122,600403.SH,大有能源,煤炭开采,0,,,0
20260122,600477.SH,杭萧钢构,钢加工,0,,,0
20260122,600759.SH,洲际油气,石油开采,1,9.0,3.0,0
20260122,600770.SH,综艺股份,综合类,0,,,0
20260122,600868.SH,梅雁吉祥,水力发电,0,,,0
20260122,601106.SH,中国一重,工程机械,0,,,0
20260122,601212.SH,白银有色,铜,0,,,0
20260122,601608.SH,中信重工,专用机械,1,2.0,6.0,0
20260122,601992.SH,金隅集团,水泥,0,,,0
20260122,603040.SH,新坐标,汽车配件,1,7.0,3.0,0
20260122,603078.SH,江化微,半导体,0,,,0
20260122,603095.SH,越剑智能,纺织机械,0,,,0
20260122,603220.SH,中贝通信,通信设备,0,,,0
20260122,603256.SH,宏和科技,玻璃,1,8.0,3.0,0
20260122,603305.SH,旭升集团,汽车配件,1,7.0,3.0,0
20260122,603601.SH,再升科技,玻璃,1,8.0,3.0,0
20260122,603608.SH,天创时尚,服饰,0,,,0
20260122,603665.SH,康隆达,服饰,0,,,0
20260122,603778.SH,国晟科技,电气设备,1,4.0,4.0,0
20260122,605118.SH,力鼎光电,元器件,1,1.0,9.0,0
20260122,605277.SH,新亚电子,元器件,1,1.0,9.0,0
20260122,605488.SH,福莱新材,塑料,0,,,0
20260122,688195.SH,腾景科技,元器件,1,1.0,9.0,0
20260122,688316.SH,青云科技-U,软件服务,1,10.0,3.0,0
20260122,688699.SH,明微电子,半导体,0,,,0
20260122,920014.BJ,特瑞斯,专用机械,1,2.0,6.0,0
20260122,920427.BJ,华维设计,建筑工程,0,,,0
