ts_code,trade_date,up_limit,down_limit
000001.SZ,20260128,12.03,9.85
000002.SZ,20260128,5.23,4.28
000004.SZ,20260128,12.87,11.65
000006.SZ,20260128,9.86,8.06
000007.SZ,20260128,12.62,10.32
000008.SZ,20260128,3.52,2.88
000009.SZ,20260128,10.91,8.93
000010.SZ,20260128,3.87,3.17
000011.SZ,20260128,9.74,7.97
000012.SZ,20260128,5.1,4.18
000014.SZ,20260128,14.05,11.49
000016.SZ,20260128,5.6,4.58
000017.SZ,20260128,9.02,7.38
000019.SZ,20260128,7.7,6.3
000020.SZ,20260128,16.53,13.53
000021.SZ,20260128,33.31,27.25
000025.SZ,20260128,20.83,17.05
000026.SZ,20260128,17.85,14.61
000027.SZ,20260128,7.48,6.12
000028.SZ,20260128,29.6,24.22
000029.SZ,20260128,22.13,18.11
000030.SZ,20260128,6.13,5.01
000031.SZ,20260128,3.52,2.88
000032.SZ,20260128,24.2,19.8
000034.SZ,20260128,43.38,35.5
000035.SZ,20260128,6.84,5.6
000036.SZ,20260128,6.86,5.62
000037.SZ,20260128,10.32,8.44
000039.SZ,20260128,10.6,8.68
000042.SZ,20260128,8.84,7.24
000045.SZ,20260128,14.51,11.87
000048.SZ,20260128,21.12,17.28
000049.SZ,20260128,28.89,23.63
000050.SZ,20260128,11.48,9.4
000055.SZ,20260128,4.71,3.85
000056.SZ,20260128,2.26,1.85
000058.SZ,20260128,10.63,8.69
000059.SZ,20260128,6.55,5.36
000060.SZ,20260128,8.58,7.02
000061.SZ,20260128,10.2,8.34
000062.SZ,20260128,28.12,23.0
000063.SZ,20260128,44.22,36.18
000065.SZ,20260128,14.07,11.51
000066.SZ,20260128,18.79,15.37
000068.SZ,20260128,3.87,3.17
000069.SZ,20260128,2.94,2.4
000070.SZ,20260128,12.95,10.59
000078.SZ,20260128,4.57,3.74
000088.SZ,20260128,4.99,4.09
000089.SZ,20260128,7.88,6.44
000090.SZ,20260128,4.18,3.42
000096.SZ,20260128,12.14,9.94
000099.SZ,20260128,22.37,18.31
000100.SZ,20260128,5.61,4.59
000151.SZ,20260128,14.83,12.13
000153.SZ,20260128,7.32,5.99
000155.SZ,20260128,14.91,12.2
000156.SZ,20260128,9.43,7.71
000157.SZ,20260128,9.65,7.89
000158.SZ,20260128,22.45,18.37
000159.SZ,20260128,7.82,6.4
000166.SZ,20260128,5.58,4.56
000301.SZ,20260128,13.71,11.21
000333.SZ,20260128,83.71,68.49
000338.SZ,20260128,26.41,21.61
000400.SZ,20260128,34.02,27.84
000401.SZ,20260128,5.34,4.37
000402.SZ,20260128,3.05,2.49
000403.SZ,20260128,15.48,12.66
000404.SZ,20260128,7.73,6.33
000407.SZ,20260128,5.9,4.82
000408.SZ,20260128,99.0,81.0
000409.SZ,20260128,13.15,10.76
000410.SZ,20260128,9.01,7.37
000411.SZ,20260128,14.11,11.55
000415.SZ,20260128,4.96,4.06
000417.SZ,20260128,9.16,7.5
000419.SZ,20260128,7.1,5.81
000420.SZ,20260128,5.41,4.43
000421.SZ,20260128,7.98,6.53
000422.SZ,20260128,18.12,14.82
000423.SZ,20260128,55.39,45.32
000425.SZ,20260128,11.94,9.77
000426.SZ,20260128,69.17,56.59
000428.SZ,20260128,3.84,3.14
000429.SZ,20260128,13.18,10.78
000430.SZ,20260128,7.54,6.82
000488.SZ,20260128,2.28,2.06
000498.SZ,20260128,6.83,5.59
000501.SZ,20260128,11.36,9.3
000503.SZ,20260128,10.76,8.8
000504.SZ,20260128,9.27,8.39
000505.SZ,20260128,7.98,6.53
000506.SZ,20260128,25.93,21.21
000507.SZ,20260128,6.11,5.0
000509.SZ,20260128,3.88,3.18
000510.SZ,20260128,21.82,17.86
000513.SZ,20260128,39.37,32.21
000514.SZ,20260128,5.62,4.6
000516.SZ,20260128,5.58,4.56
000517.SZ,20260128,1.95,1.59
000518.SZ,20260128,2.91,2.63
000519.SZ,20260128,21.62,17.69
000520.SZ,20260128,4.88,4.0
000521.SZ,20260128,7.32,5.99
000523.SZ,20260128,4.42,3.62
000524.SZ,20260128,13.7,11.21
000525.SZ,20260128,6.36,5.2
000526.SZ,20260128,43.0,35.18
000528.SZ,20260128,12.66,10.36
000529.SZ,20260128,6.77,5.54
000530.SZ,20260128,7.77,6.35
000531.SZ,20260128,7.83,6.41
000532.SZ,20260128,17.94,14.68
000533.SZ,20260128,10.02,8.2
000534.SZ,20260128,33.88,27.72
000536.SZ,20260128,5.41,4.43
000537.SZ,20260128,9.39,7.69
000538.SZ,20260128,62.35,51.01
000539.SZ,20260128,5.31,4.35
000541.SZ,20260128,7.07,5.79
000543.SZ,20260128,9.01,7.37
000544.SZ,20260128,9.43,7.71
000545.SZ,20260128,3.36,2.75
000546.SZ,20260128,7.27,5.95
000547.SZ,20260128,30.5,24.96
000548.SZ,20260128,6.31,5.17
000550.SZ,20260128,20.25,16.57
000551.SZ,20260128,17.07,13.97
000552.SZ,20260128,2.62,2.14
000553.SZ,20260128,6.79,5.55
000554.SZ,20260128,8.36,6.84
000555.SZ,20260128,18.28,14.96
000557.SZ,20260128,5.5,4.5
000558.SZ,20260128,5.83,4.77
000559.SZ,20260128,20.36,16.66
000560.SZ,20260128,3.28,2.68
000561.SZ,20260128,13.48,11.03
000563.SZ,20260128,3.97,3.25
000564.SZ,20260128,2.66,2.18
000565.SZ,20260128,9.33,7.63
000566.SZ,20260128,7.49,6.13
000567.SZ,20260128,6.46,5.28
000568.SZ,20260128,123.6,101.12
000570.SZ,20260128,6.38,5.22
000571.SZ,20260128,7.11,5.81
000572.SZ,20260128,7.88,6.44
000573.SZ,20260128,4.85,3.97
000576.SZ,20260128,12.87,10.53
000581.SZ,20260128,23.76,19.44
000582.SZ,20260128,10.85,8.87
000586.SZ,20260128,15.37,12.57
000589.SZ,20260128,5.6,4.58
000590.SZ,20260128,12.84,10.5
000591.SZ,20260128,6.3,5.16
000592.SZ,20260128,11.75,9.61
000593.SZ,20260128,18.76,15.35
000595.SZ,20260128,6.81,6.17
000596.SZ,20260128,135.63,110.97
000597.SZ,20260128,6.07,4.97
000598.SZ,20260128,7.99,6.53
000599.SZ,20260128,6.74,5.52
000600.SZ,20260128,9.34,7.64
000601.SZ,20260128,5.7,4.66
000603.SZ,20260128,67.28,55.04
000605.SZ,20260128,7.73,6.33
000607.SZ,20260128,5.42,4.44
000608.SZ,20260128,3.54,3.2
000609.SZ,20260128,8.34,7.54
000610.SZ,20260128,13.68,11.2
000612.SZ,20260128,15.47,12.65
000615.SZ,20260128,3.35,3.03
000617.SZ,20260128,9.96,8.15
000619.SZ,20260128,7.26,5.94
000620.SZ,20260128,3.72,3.04
000623.SZ,20260128,22.54,18.44
000625.SZ,20260128,12.62,10.32
000626.SZ,20260128,8.97,7.34
000628.SZ,20260128,57.77,47.27
000629.SZ,20260128,4.39,3.59
000630.SZ,20260128,8.35,6.83
000631.SZ,20260128,4.68,3.83
000632.SZ,20260128,5.8,4.74
000633.SZ,20260128,8.67,7.09
000635.SZ,20260128,11.13,9.11
000636.SZ,20260128,23.13,18.93
000637.SZ,20260128,5.01,4.1
000638.SZ,20260128,3.0,2.72
000639.SZ,20260128,3.5,2.86
000650.SZ,20260128,6.74,5.52
000651.SZ,20260128,42.8,35.02
000652.SZ,20260128,5.21,4.27
000655.SZ,20260128,11.65,9.53
000656.SZ,20260128,1.56,1.42
000657.SZ,20260128,55.54,45.44
000659.SZ,20260128,5.42,4.44
000661.SZ,20260128,109.45,89.55
000663.SZ,20260128,8.66,7.08
000665.SZ,20260128,6.05,4.95
000668.SZ,20260128,14.07,12.73
000669.SZ,20260128,3.26,2.95
000670.SZ,20260128,10.03,8.21
000672.SZ,20260128,14.76,12.08
000676.SZ,20260128,10.35,8.47
000677.SZ,20260128,4.8,3.92
000678.SZ,20260128,15.68,12.83
000679.SZ,20260128,7.94,6.5
000680.SZ,20260128,13.86,11.34
000681.SZ,20260128,30.81,25.21
000682.SZ,20260128,14.96,12.24
000683.SZ,20260128,9.36,7.66
000685.SZ,20260128,13.59,11.12
000686.SZ,20260128,10.0,8.18
000688.SZ,20260128,32.65,26.71
000690.SZ,20260128,4.87,3.99
000691.SZ,20260128,9.45,8.55
000692.SZ,20260128,4.08,3.34
000695.SZ,20260128,13.98,11.44
000697.SZ,20260128,9.56,8.65
000698.SZ,20260128,4.26,3.86
000700.SZ,20260128,14.91,12.2
000701.SZ,20260128,7.03,5.75
000702.SZ,20260128,7.57,6.19
000703.SZ,20260128,12.85,10.51
000705.SZ,20260128,10.57,8.65
000707.SZ,20260128,7.18,5.88
000708.SZ,20260128,17.2,14.08
000709.SZ,20260128,2.76,2.26
000710.SZ,20260128,14.28,11.68
000711.SZ,20260128,1.98,1.8
000712.SZ,20260128,13.11,10.73
000713.SZ,20260128,7.59,6.21
000715.SZ,20260128,7.04,5.76
000716.SZ,20260128,6.85,5.61
000717.SZ,20260128,2.97,2.43
000718.SZ,20260128,2.56,2.1
000719.SZ,20260128,13.77,11.27
000720.SZ,20260128,4.05,3.31
000721.SZ,20260128,10.11,8.27
000722.SZ,20260128,13.99,11.45
000723.SZ,20260128,5.32,4.36
000725.SZ,20260128,5.02,4.1
000726.SZ,20260128,8.4,6.88
000727.SZ,20260128,2.93,2.39
000728.SZ,20260128,9.25,7.57
000729.SZ,20260128,13.28,10.86
000731.SZ,20260128,7.62,6.24
000733.SZ,20260128,64.46,52.74
000735.SZ,20260128,8.57,7.01
000736.SZ,20260128,6.13,5.55
000737.SZ,20260128,18.7,15.3
000738.SZ,20260128,28.96,23.7
000739.SZ,20260128,21.03,17.21
000750.SZ,20260128,4.72,3.86
000751.SZ,20260128,7.11,5.81
000752.SZ,20260128,11.39,10.31
000753.SZ,20260128,8.29,6.79
000755.SZ,20260128,5.81,4.75
000756.SZ,20260128,18.3,14.98
000757.SZ,20260128,5.74,4.7
000758.SZ,20260128,9.0,7.36
000759.SZ,20260128,8.03,6.57
000761.SZ,20260128,3.93,3.21
000762.SZ,20260128,32.48,26.58
000766.SZ,20260128,29.36,24.02
000767.SZ,20260128,3.31,2.71
000768.SZ,20260128,33.17,27.14
000776.SZ,20260128,24.76,20.26
000777.SZ,20260128,28.45,23.27
000778.SZ,20260128,5.18,4.24
000779.SZ,20260128,9.66,7.9
000782.SZ,20260128,6.27,5.13
000783.SZ,20260128,9.6,7.86
000785.SZ,20260128,3.45,2.83
000786.SZ,20260128,30.31,24.8
000788.SZ,20260128,7.29,5.97
000789.SZ,20260128,5.98,4.9
000790.SZ,20260128,4.48,3.66
000791.SZ,20260128,7.47,6.11
000792.SZ,20260128,38.65,31.63
000793.SZ,20260128,2.88,2.6
000795.SZ,20260128,11.55,9.45
000796.SZ,20260128,6.74,5.52
000797.SZ,20260128,3.43,2.81
000798.SZ,20260128,11.42,9.34
000799.SZ,20260128,56.38,46.13
000800.SZ,20260128,7.69,6.29
000801.SZ,20260128,17.62,14.42
000802.SZ,20260128,4.99,4.09
000803.SZ,20260128,10.58,8.66
000807.SZ,20260128,36.33,29.73
000809.SZ,20260128,3.81,3.11
000810.SZ,20260128,13.09,10.71
000811.SZ,20260128,18.61,15.23
000812.SZ,20260128,5.17,4.23
000813.SZ,20260128,4.18,3.42
000815.SZ,20260128,14.28,11.68
000816.SZ,20260128,4.59,3.75
000818.SZ,20260128,24.44,20.0
000819.SZ,20260128,18.33,14.99
000820.SZ,20260128,4.02,3.64
000821.SZ,20260128,13.66,12.36
000822.SZ,20260128,6.4,5.24
000823.SZ,20260128,16.29,13.33
000825.SZ,20260128,5.9,4.82
000826.SZ,20260128,2.49,2.03
000828.SZ,20260128,11.95,9.77
000829.SZ,20260128,11.58,9.48
000830.SZ,20260128,20.83,17.05
000831.SZ,20260128,61.0,49.91
000833.SZ,20260128,24.48,20.03
000837.SZ,20260128,14.44,11.82
000838.SZ,20260128,3.1,2.54
000839.SZ,20260128,3.15,2.57
000848.SZ,20260128,9.3,7.61
000850.SZ,20260128,6.84,5.6
000852.SZ,20260128,9.02,7.38
000856.SZ,20260128,11.65,9.53
000858.SZ,20260128,111.12,90.92
000859.SZ,20260128,12.34,10.1
000860.SZ,20260128,15.86,12.98
000862.SZ,20260128,6.96,5.7
000863.SZ,20260128,6.8,5.56
000868.SZ,20260128,5.46,4.46
000869.SZ,20260128,23.19,18.97
000875.SZ,20260128,7.62,6.24
000876.SZ,20260128,9.63,7.88
000877.SZ,20260128,6.12,5.0
000878.SZ,20260128,26.79,21.92
000880.SZ,20260128,40.26,32.94
000881.SZ,20260128,10.1,8.26
000882.SZ,20260128,2.2,1.8
000883.SZ,20260128,5.04,4.12
000885.SZ,20260128,15.55,12.73
000886.SZ,20260128,7.03,5.75
000887.SZ,20260128,24.07,19.69
000888.SZ,20260128,14.69,12.02
000889.SZ,20260128,4.02,3.29
000890.SZ,20260128,5.82,4.76
000892.SZ,20260128,9.06,7.42
000893.SZ,20260128,63.94,52.32
000895.SZ,20260128,28.17,23.05
000897.SZ,20260128,2.49,2.03
000898.SZ,20260128,2.89,2.37
000899.SZ,20260128,11.74,9.6
000900.SZ,20260128,4.63,3.79
000901.SZ,20260128,28.37,23.21
000902.SZ,20260128,18.72,15.32
000903.SZ,20260128,2.78,2.52
000905.SZ,20260128,14.6,11.94
000906.SZ,20260128,6.9,5.64
000908.SZ,20260128,8.05,7.29
000909.SZ,20260128,5.91,5.35
000910.SZ,20260128,8.5,6.96
000911.SZ,20260128,8.37,6.85
000912.SZ,20260128,4.94,4.04
000913.SZ,20260128,17.12,14.0
000915.SZ,20260128,35.05,28.67
000917.SZ,20260128,12.74,10.42
000919.SZ,20260128,8.58,7.02
000920.SZ,20260128,14.81,12.11
000921.SZ,20260128,26.11,21.37
000922.SZ,20260128,15.94,13.04
000923.SZ,20260128,27.59,22.57
000925.SZ,20260128,10.04,8.22
000926.SZ,20260128,2.53,2.07
000927.SZ,20260128,3.14,2.57
000928.SZ,20260128,7.44,6.08
000929.SZ,20260128,10.65,9.63
000930.SZ,20260128,7.11,5.81
000931.SZ,20260128,5.73,4.69
000932.SZ,20260128,6.75,5.53
000933.SZ,20260128,36.03,29.48
000935.SZ,20260128,29.84,24.42
000936.SZ,20260128,9.55,7.81
000937.SZ,20260128,6.0,4.91
000938.SZ,20260128,28.47,23.29
000948.SZ,20260128,19.02,15.56
000949.SZ,20260128,7.82,6.4
000950.SZ,20260128,6.9,5.64
000951.SZ,20260128,20.46,16.74
000952.SZ,20260128,9.09,7.43
000953.SZ,20260128,7.98,6.53
000955.SZ,20260128,6.22,5.09
000957.SZ,20260128,12.97,10.61
000958.SZ,20260128,7.33,5.99
000959.SZ,20260128,6.17,5.05
000960.SZ,20260128,48.82,39.94
000962.SZ,20260128,43.02,35.2
000963.SZ,20260128,40.95,33.51
000965.SZ,20260128,4.48,3.66
000966.SZ,20260128,4.94,4.04
000967.SZ,20260128,7.93,6.49
000968.SZ,20260128,8.64,7.07
000969.SZ,20260128,27.6,22.58
000970.SZ,20260128,15.94,13.04
000972.SZ,20260128,3.97,3.59
000973.SZ,20260128,13.28,10.86
000975.SZ,20260128,39.3,32.16
000977.SZ,20260128,70.24,57.47
000978.SZ,20260128,7.79,6.37
000980.SZ,20260128,3.8,3.11
000981.SZ,20260128,5.1,4.18
000983.SZ,20260128,7.47,6.11
000985.SZ,20260128,24.04,19.67
000987.SZ,20260128,11.8,9.66
000988.SZ,20260128,86.01,70.37
000989.SZ,20260128,9.85,8.06
000990.SZ,20260128,9.86,8.06
000993.SZ,20260128,13.78,11.28
000995.SZ,20260128,13.81,11.3
000997.SZ,20260128,31.13,25.47
000998.SZ,20260128,10.52,8.6
000999.SZ,20260128,31.09,25.43
001201.SZ,20260128,16.27,13.31
001202.SZ,20260128,20.19,16.52
001203.SZ,20260128,34.28,28.04
001205.SZ,20260128,17.85,14.61
001206.SZ,20260128,30.05,24.59
001207.SZ,20260128,30.82,25.22
001208.SZ,20260128,25.23,20.65
001209.SZ,20260128,22.59,18.49
001210.SZ,20260128,25.6,20.94
001211.SZ,20260128,32.14,26.3
001212.SZ,20260128,59.13,48.38
001213.SZ,20260128,4.59,3.75
001215.SZ,20260128,50.81,41.57
001216.SZ,20260128,19.36,15.84
001217.SZ,20260128,14.2,11.62
001218.SZ,20260128,27.34,22.37
001219.SZ,20260128,16.05,13.13
001221.SZ,20260128,77.37,63.31
