ts_code,trade_date,auction_price,auction_vol,auction_amount,auction_pct_chg,auction_amount_ratio,auction_strength_score
600000.SH,20260709,8.97,199901,1793112.0,-0.33333333333332993,4.087452376574706,43.00000000000002
600004.SH,20260709,7.54,12500,94250.0,0.5333333333333412,1.4659222156320098,48.200000000000045
600006.SH,20260709,5.19,34200,177498.0,-0.5747126436781436,2.3565226314154875,41.55172413793114
600007.SH,20260709,19.36,4700,90992.0,-0.4115226337448652,3.337474488541168,42.53086419753081
600008.SH,20260709,2.79,329000,917910.0,0.0,5.701856507110573,45.0
600009.SH,20260709,22.7,29100,660570.0,-0.43859649122807154,2.496080680618933,42.36842105263157
600010.SH,20260709,2.18,1271000,2770780.0,-0.45662100456620447,1.789605374052958,42.260273972602775
600011.SH,20260709,6.76,480000,3244800.0,0.0,4.161896357403722,45.0
600012.SH,20260709,17.3,12000,207600.0,0.0,2.65505807747705,45.0
600015.SH,20260709,6.78,604400,4097832.0,-0.2941176470588225,11.031687244433543,43.235294117647065
600016.SH,20260709,3.31,486200,1609322.0,-0.6006006006005982,2.5311618521133674,41.39639639639641
600017.SH,20260709,2.62,95300,249686.0,0.0,4.054319364448426,45.0
600018.SH,20260709,5.06,123000,622380.0,-0.19723865877713243,2.357300736654397,43.816568047337206
600019.SH,20260709,5.54,249000,1379460.0,-0.3597122302158251,3.8481293594771024,42.84172661870505
600020.SH,20260709,3.78,22000,83160.0,0.2652519893899141,2.233475484182221,46.59151193633949
600021.SH,20260709,13.77,66900,921213.0,0.1454545454545375,1.5103461027135325,45.872727272727225
600022.SH,20260709,1.27,638300,810641.0,0.0,8.919749313364786,45.0
600023.SH,20260709,5.33,209600,1117168.0,-0.5597014925373234,6.8921833245942645,41.641791044776056
600025.SH,20260709,9.43,208900,1969927.0,-0.6322444678609096,5.66702612670077,41.20653319283454
600026.SH,20260709,16.07,391900,6297833.0,1.516108654453574,6.190992242354207,54.09665192672144
600027.SH,20260709,4.47,744800,3329256.0,0.22421524663676085,15.578247866745464,46.34529147982057
600028.SH,20260709,4.83,2452200,11844126.0,0.0,11.315153633838312,45.0
600029.SH,20260709,5.01,1250300,6264003.0,-0.9881422924901129,14.716786227575678,39.071146245059325
600030.SH,20260709,28.01,754830,21142788.0,0.03571428571429447,3.9333494930511588,45.214285714285765
600031.SH,20260709,18.72,305516,5719260.0,-0.6896551724138056,3.5222126231699296,40.86206896551717
600032.SH,20260709,6.49,89000,577610.0,0.0,3.4780284534893884,45.0
600033.SH,20260709,3.39,71700,243063.0,-0.5865102639296182,3.4517618892529516,41.48093841642229
600035.SH,20260709,3.51,129200,453492.0,0.28571428571428914,21.290858159256175,46.71428571428574
600036.SH,20260709,37.7,392300,14789710.0,-0.6325777543489619,5.143441588387225,41.20453347390623
600037.SH,20260709,6.25,85300,533125.0,-0.31897926634768536,5.461280242713277,43.086124401913885
600038.SH,20260709,24.99,3000,74970.0,-0.0400000000000067,0.5636778786860845,44.75999999999996
600039.SH,20260709,8.7,39800,346260.0,-0.3436426116838587,2.640053781889242,42.93814432989685
600048.SH,20260709,4.61,689600,3179056.0,-0.4319654427645703,7.501872579774297,42.40820734341258
600050.SH,20260709,4.07,447000,1819290.0,-0.4889975550122161,2.646882886465499,42.0660146699267
